Timestamp,	LIGHT,	ORIENTATION_X,	ORIENTATION_Y,	ORIENTATION_Z,	GPS_LAT,	GPS_LONG,	
1511049678,	162,	-10,	-168,	962,	3007.81,	9738.2,	
1511049680,	160,	-16,	-165,	968,	3007.82,	9738.21,	
1511049681,	161,	-13,	-163,	966,	3007.83,	9738.21,	
1511049683,	159,	-15,	-165,	968,	3007.86,	9738.22,	
1511049684,	160,	-16,	-166,	966,	3007.87,	9738.23,	
1511049686,	163,	-12,	-164,	965,	3007.9,	9738.24,	
1511049687,	162,	-14,	-166,	964,	3007.93,	9738.24,	
1511049689,	163,	-12,	-166,	966,	3007.94,	9738.23,	
1511049690,	164,	-14,	-166,	966,	3007.96,	9738.22,	
1511049692,	161,	-13,	-167,	966,	3007.97,	9738.19,	
1511049693,	160,	-15,	-166,	970,	3007.98,	9738.18,	
1511049695,	160,	-12,	-165,	968,	3008,	9738.15,	
1511049696,	160,	-14,	-162,	969,	3008,	9738.14,	
1511049698,	162,	-14,	-168,	966,	3008.01,	9738.12,	
1511049699,	163,	-15,	-163,	969,	3008.02,	9738.11,	
1511049701,	163,	-13,	-171,	959,	3008.03,	9738.09,	
1511049702,	162,	-14,	-164,	969,	3008.05,	9738.09,	
1511049704,	161,	-16,	-164,	970,	3008.06,	9738.06,	
1511049705,	160,	-14,	-163,	966,	3008.07,	9738.05,	
1511049707,	160,	-13,	-167,	966,	3008.08,	9738.03,	
1511049708,	161,	-14,	-165,	968,	3008.1,	9738.02,	
1511049710,	161,	-14,	-164,	968,	3008.12,	9738.02,	
1511049711,	162,	-15,	-165,	969,	3008.13,	9738.01,	
1511049713,	163,	-15,	-163,	968,	3008.15,	9737.99,	
1511049714,	163,	-13,	-164,	965,	3008.16,	9737.99,	
1511049716,	161,	-14,	-166,	969,	3008.17,	9737.96,	
1511049717,	160,	-14,	-167,	968,	3008.17,	9737.95,	
1511049719,	158,	-14,	-166,	968,	3008.17,	9737.92,	
1511049720,	159,	-14,	-165,	969,	3008.17,	9737.91,	
1511049722,	160,	-15,	-167,	966,	3008.16,	9737.88,	
1511049723,	161,	-12,	-163,	967,	3008.15,	9737.88,	
1511049725,	163,	-14,	-164,	968,	3008.15,	9737.85,	
1511049726,	163,	-14,	-164,	968,	3008.16,	9737.84,	
1511049728,	162,	-12,	-166,	967,	3008.17,	9737.82,	
1511049729,	162,	-14,	-164,	967,	3008.18,	9737.81,	
1511049731,	160,	-14,	-168,	968,	3008.2,	9737.79,	
1511049732,	160,	-12,	-163,	967,	3008.2,	9737.78,	
1511049734,	160,	-15,	-165,	968,	3008.2,	9737.76,	
1511049735,	161,	-14,	-164,	964,	3008.19,	9737.75,	
1511049737,	162,	-11,	-165,	965,	3008.18,	9737.74,	
1511049738,	162,	-14,	-166,	966,	3008.17,	9737.73,	
1511049740,	162,	-11,	-167,	966,	3008.17,	9737.71,	
1511049741,	162,	-13,	-163,	966,	3008.17,	9737.7,	
1511049743,	161,	-14,	-166,	967,	3008.18,	9737.67,	
1511049744,	160,	-12,	-166,	969,	3008.18,	9737.66,	
1511049746,	160,	-15,	-163,	967,	3008.19,	9737.63,	
1511049747,	160,	-14,	-166,	966,	3008.19,	9737.62,	
1511049749,	161,	-15,	-164,	969,	3008.21,	9737.59,	
1511049750,	162,	-16,	-163,	965,	3008.22,	9737.58,	
1511049752,	162,	-14,	-165,	966,	3008.25,	9737.54,	
1511049753,	149,	-17,	-163,	968,	3008.27,	9737.53,	
1511049755,	32,	-15,	-166,	967,	3008.29,	9737.51,	
1511049756,	124,	-12,	-166,	967,	3008.3,	9737.5,	
1511049758,	161,	-13,	-162,	968,	3008.32,	9737.49,	
1511049759,	160,	-14,	-167,	968,	3008.33,	9737.48,	
1511049761,	160,	-15,	-166,	966,	3008.34,	9737.47,	
1511049762,	160,	-13,	-166,	966,	3008.35,	9737.47,	
1511049764,	160,	-11,	-164,	966,	3008.37,	9737.47,	
1511049765,	162,	-14,	-167,	966,	3008.37,	9737.49,	
1511049767,	162,	-9,	-168,	964,	3008.37,	9737.5,	
1511049768,	163,	-13,	-164,	966,	3008.37,	9737.52,	
1511049770,	163,	-14,	-165,	967,	3008.36,	9737.55,	
1511049771,	162,	-14,	-167,	967,	3008.35,	9737.56,	
1511049773,	161,	-14,	-167,	967,	3008.34,	9737.61,	
1511049774,	161,	-16,	-163,	968,	3008.34,	9737.63,	
1511049776,	160,	-14,	-167,	966,	3008.33,	9737.65,	
1511049777,	160,	-14,	-165,	970,	3008.32,	9737.67,	
1511049779,	160,	-13,	-166,	966,	3008.32,	9737.7,	
1511049780,	161,	-16,	-166,	966,	3008.32,	9737.7,	
1511049782,	162,	-15,	-166,	965,	3008.31,	9737.73,	
1511049783,	162,	-14,	-164,	967,	3008.31,	9737.75,	
1511049785,	163,	-15,	-165,	967,	3008.3,	9737.76,	
1511049786,	163,	-13,	-167,	968,	3008.3,	9737.78,	
1511049788,	161,	-14,	-165,	968,	3008.3,	9737.81,	
1511049789,	161,	-14,	-166,	966,	3008.29,	9737.81,	
1511049791,	161,	-15,	-165,	968,	3008.29,	9737.85,	
1511049792,	160,	-15,	-167,	966,	3008.28,	9737.87,	
1511049794,	160,	-13,	-162,	969,	3008.28,	9737.91,	
1511049795,	162,	-14,	-165,	969,	3008.27,	9737.92,	
1511049797,	162,	-14,	-165,	967,	3008.27,	9737.95,	
1511049798,	163,	-17,	-165,	970,	3008.27,	9737.97,	
1511049800,	163,	-14,	-163,	966,	3008.26,	9738.01,	
1511049801,	162,	-14,	-165,	968,	3008.26,	9738.03,	
1511049803,	161,	-14,	-165,	967,	3008.25,	9738.05,	
1511049804,	161,	-13,	-164,	966,	3008.25,	9738.07,	
1511049806,	160,	-14,	-165,	970,	3008.25,	9738.1,	
1511049807,	160,	-14,	-164,	966,	3008.25,	9738.11,	
1511049809,	161,	-15,	-165,	966,	3008.25,	9738.14,	
1511049810,	161,	-14,	-164,	966,	3008.25,	9738.15,	
1511049812,	162,	-13,	-164,	969,	3008.24,	9738.18,	
1511049813,	163,	-14,	-163,	967,	3008.24,	9738.19,	
1511049815,	163,	-13,	-163,	967,	3008.23,	9738.2,	
1511049816,	162,	-15,	-162,	968,	3008.22,	9738.2,	
1511049818,	161,	-14,	-163,	968,	3008.2,	9738.19,	
1511049819,	160,	-14,	-166,	967,	3008.2,	9738.18,	
1511049821,	159,	-12,	-167,	966,	3008.18,	9738.16,	
1511049822,	160,	-13,	-166,	966,	3008.17,	9738.15,	
1511049824,	161,	-14,	-169,	967,	3008.15,	9738.13,	
1511049825,	162,	-15,	-165,	967,	3008.14,	9738.13,	
1511049827,	163,	-13,	-166,	968,	3008.13,	9738.14,	
1511049828,	162,	-15,	-164,	968,	3008.13,	9738.15,	
1511049830,	163,	-13,	-166,	966,	3008.13,	9738.18,	
1511049831,	163,	-14,	-163,	968,	3008.14,	9738.19,	
1511049833,	161,	-14,	-167,	965,	3008.16,	9738.2,	
1511049834,	161,	-15,	-164,	964,	3008.17,	9738.21,	
1511049836,	160,	-13,	-165,	967,	3008.19,	9738.23,	
1511049837,	160,	-15,	-166,	967,	3008.19,	9738.24,	
1511049839,	160,	-12,	-166,	970,	3008.19,	9738.27,	
1511049840,	161,	-14,	-165,	968,	3008.19,	9738.27,	
1511049842,	162,	-15,	-167,	965,	3008.17,	9738.27,	
1511049843,	162,	-13,	-165,	968,	3008.16,	9738.27,	
1511049845,	163,	-13,	-165,	968,	3008.15,	9738.26,	
1511049846,	163,	-14,	-167,	967,	3008.14,	9738.25,	
1511049848,	162,	-11,	-164,	967,	3008.12,	9738.22,	
1511049849,	161,	-13,	-166,	966,	3008.1,	9738.22,	
1511049851,	160,	-14,	-166,	966,	3008.08,	9738.21,	
1511049852,	160,	-14,	-167,	967,	3008.07,	9738.21,	
1511049854,	160,	-12,	-166,	965,	3008.05,	9738.22,	
1511049855,	160,	-13,	-164,	967,	3008.04,	9738.22,	
1511049857,	162,	-14,	-165,	968,	3008.02,	9738.26,	
1511049858,	31,	-12,	-166,	967,	3008.02,	9738.27,	
1511049860,	163,	-15,	-165,	968,	3008.02,	9738.3,	
1511049861,	33,	-16,	-165,	969,	3008.02,	9738.31,	
1511049863,	163,	-13,	-167,	967,	3008.03,	9738.34,	
1511049864,	162,	-13,	-168,	968,	3008.03,	9738.35,	
1511049866,	162,	-14,	-165,	969,	3008.05,	9738.37,	
1511049867,	160,	-15,	-167,	965,	3008.07,	9738.38,	
1511049869,	160,	-13,	-164,	967,	3008.08,	9738.4,	
1511049870,	160,	-13,	-165,	968,	3008.1,	9738.41,	
1511049872,	161,	-13,	-166,	966,	3008.11,	9738.42,	
1511049873,	162,	-15,	-166,	967,	3008.12,	9738.43,	
1511049875,	163,	-14,	-166,	967,	3008.13,	9738.45,	
1511049876,	162,	-12,	-165,	967,	3008.13,	9738.46,	
1511049878,	163,	-14,	-163,	969,	3008.12,	9738.5,	
1511049879,	162,	-15,	-166,	969,	3008.12,	9738.5,	
1511049881,	160,	-15,	-166,	967,	3008.11,	9738.53,	
1511049882,	160,	-17,	-159,	970,	3008.11,	9738.54,	
1511049884,	159,	-13,	-161,	967,	3008.09,	9738.58,	
1511049885,	160,	-9,	-171,	966,	3008.09,	9738.59,	
1511049887,	161,	-13,	-159,	964,	3008.07,	9738.61,	
1511049888,	161,	-13,	-166,	967,	3008.06,	9738.61,	
1511049890,	162,	-15,	-165,	968,	3008.04,	9738.6,	
1511049891,	163,	-14,	-166,	966,	3008.03,	9738.59,	
1511049893,	162,	-14,	-167,	967,	3008.02,	9738.56,	
1511049894,	161,	-14,	-165,	966,	3008.01,	9738.55,	
1511049896,	160,	-14,	-166,	967,	3008,	9738.52,	
1511049897,	160,	-12,	-172,	969,	3007.98,	9738.5,	
1511049899,	159,	-15,	-166,	970,	3007.97,	9738.47,	
1511049900,	160,	-14,	-167,	966,	3007.95,	9738.46,	
1511049902,	161,	-14,	-165,	967,	3007.94,	9738.43,	
1511049903,	162,	-15,	-165,	966,	3007.93,	9738.42,	
1511049905,	162,	-14,	-167,	965,	3007.91,	9738.39,	
1511049906,	162,	-14,	-167,	964,	3007.9,	9738.37,	
1511049908,	162,	-14,	-165,	967,	3007.88,	9738.35,	
1511049909,	161,	-14,	-162,	968,	3007.87,	9738.33,	
1511049911,	161,	-14,	-165,	966,	3007.85,	9738.31,	
1511049912,	160,	-15,	-164,	966,	3007.84,	9738.29,	
1511049914,	160,	-14,	-167,	967,	3007.83,	9738.26,	
1511049915,	160,	-15,	-165,	967,	3007.82,	9738.25,	
1511049917,	160,	-15,	-163,	965,	3007.81,	9738.24,	
1511049918,	162,	-13,	-166,	966,	3007.81,	9738.24,	
1511049920,	163,	-12,	-166,	966,	3007.8,	9738.23,	
1511049921,	163,	-14,	-166,	968,	3007.8,	9738.22,	
1511049923,	162,	-14,	-167,	967,	3007.8,	9738.21,	
1511049924,	162,	-14,	-167,	966,	3007.8,	9738.21,	
1511049926,	163,	-15,	-165,	963,	3007.85,	9738.22,	
1511049927,	163,	-14,	-166,	967,	3007.87,	9738.23,	
1511049929,	160,	-15,	-163,	967,	3007.89,	9738.24,	
1511049930,	161,	-15,	-159,	964,	3007.91,	9738.24,	
1511049932,	162,	-11,	-165,	970,	3007.95,	9738.23,	
1511049933,	162,	-15,	-167,	965,	3007.96,	9738.22,	
1511049935,	163,	-14,	-166,	968,	3007.98,	9738.19,	
1511049936,	163,	-12,	-167,	970,	3007.99,	9738.18,	
1511049938,	161,	-9,	-162,	966,	3007.99,	9738.16,	
1511049939,	162,	-12,	-164,	970,	3008,	9738.14,	
1511049941,	161,	-15,	-165,	966,	3008.01,	9738.12,	
1511049942,	160,	-14,	-163,	967,	3008.02,	9738.11,	
1511049944,	160,	-14,	-166,	970,	3008.04,	9738.09,	
1511049945,	161,	-13,	-166,	967,	3008.06,	9738.08,	
1511049947,	162,	-14,	-165,	970,	3008.07,	9738.06,	
1511049948,	163,	-13,	-166,	967,	3008.07,	9738.05,	
1511049950,	164,	-15,	-165,	968,	3008.09,	9738.03,	
1511049951,	163,	-13,	-167,	965,	3008.09,	9738.03,	
1511049953,	163,	-14,	-165,	966,	3008.11,	9738.02,	
1511049954,	162,	-13,	-164,	969,	3008.12,	9738.01,	
1511049956,	161,	-14,	-165,	968,	3008.14,	9738.01,	
1511049957,	161,	-13,	-164,	966,	3008.15,	9738,	
1511049959,	161,	-14,	-165,	968,	3008.16,	9737.98,	
1511049960,	162,	-14,	-167,	965,	3008.17,	9737.97,	
1511049962,	163,	-23,	-159,	977,	3008.17,	9737.94,	
1511049963,	163,	-14,	-164,	969,	3008.17,	9737.93,	
1511049965,	163,	-14,	-166,	969,	3008.16,	9737.91,	
1511049966,	163,	-13,	-167,	967,	3008.15,	9737.89,	
1511049968,	162,	-14,	-165,	969,	3008.15,	9737.87,	
1511049969,	160,	-15,	-166,	966,	3008.15,	9737.85,	
1511049971,	160,	-14,	-168,	968,	3008.16,	9737.83,	
1511049972,	159,	-14,	-167,	966,	3008.17,	9737.83,	
1511049974,	160,	-12,	-163,	967,	3008.18,	9737.81,	
1511049975,	161,	-16,	-167,	968,	3008.19,	9737.81,	
1511049977,	163,	-13,	-165,	962,	3008.19,	9737.79,	
1511049978,	163,	-13,	-164,	968,	3008.2,	9737.78,	
1511049980,	163,	-16,	-164,	974,	3008.19,	9737.76,	
1511049981,	162,	-14,	-164,	968,	3008.18,	9737.75,	
1511049983,	161,	-14,	-173,	978,	3008.17,	9737.73,	
1511049984,	160,	-14,	-164,	967,	3008.17,	9737.72,	
1511049986,	160,	-14,	-167,	966,	3008.17,	9737.7,	
1511049987,	31,	-15,	-164,	966,	3008.18,	9737.68,	
1511049989,	160,	-15,	-164,	966,	3008.18,	9737.65,	
1511049990,	160,	-15,	-163,	968,	3008.19,	9737.64,	
1511049992,	161,	-13,	-167,	968,	3008.2,	9737.61,	
1511049993,	161,	-13,	-165,	967,	3008.21,	9737.6,	
1511049995,	162,	-12,	-166,	966,	3008.23,	9737.58,	
1511049996,	162,	-15,	-166,	966,	3008.24,	9737.57,	
1511049998,	162,	-14,	-166,	966,	3008.26,	9737.55,	
1511049999,	161,	-14,	-166,	967,	3008.27,	9737.54,	
1511050001,	160,	-14,	-166,	965,	3008.29,	9737.52,	
1511050002,	160,	-14,	-165,	967,	3008.3,	9737.51,	
1511050004,	159,	-13,	-165,	968,	3008.32,	9737.5,	
1511050005,	159,	-14,	-166,	968,	3008.33,	9737.49,	
1511050007,	160,	-14,	-166,	969,	3008.34,	9737.48,	
1511050008,	161,	-14,	-167,	970,	3008.35,	9737.47,	
1511050010,	162,	-13,	-167,	968,	3008.37,	9737.47,	
1511050011,	162,	-13,	-165,	966,	3008.37,	9737.48,	
1511050013,	161,	-15,	-166,	968,	3008.37,	9737.49,	
1511050014,	161,	-15,	-163,	966,	3008.36,	9737.51,	
1511050016,	160,	-14,	-166,	968,	3008.36,	9737.53,	
1511050017,	160,	-14,	-168,	966,	3008.35,	9737.55,	
1511050019,	159,	-14,	-164,	969,	3008.34,	9737.59,	
1511050020,	159,	-14,	-164,	967,	3008.33,	9737.6,	
1511050022,	161,	-15,	-164,	968,	3008.33,	9737.62,	
1511050023,	161,	-14,	-165,	967,	3008.32,	9737.64,	
1511050025,	162,	-15,	-167,	966,	3008.32,	9737.67,	
1511050026,	162,	-14,	-166,	966,	3008.31,	9737.68,	
1511050028,	161,	-14,	-169,	964,	3008.3,	9737.71,	
1511050029,	161,	-13,	-164,	968,	3008.3,	9737.72,	
1511050031,	160,	-15,	-163,	965,	3008.3,	9737.75,	
1511050032,	159,	-13,	-163,	967,	3008.29,	9737.77,	
1511050034,	159,	-14,	-165,	968,	3008.29,	9737.79,	
1511050035,	159,	-13,	-169,	968,	3008.29,	9737.8,	
1511050037,	160,	-14,	-166,	966,	3008.28,	9737.83,	
1511050038,	161,	-12,	-165,	969,	3008.28,	9737.84,	
1511050040,	162,	-14,	-164,	966,	3008.28,	9737.87,	
1511050041,	162,	-12,	-166,	964,	3008.27,	9737.89,	
1511050043,	161,	-11,	-166,	967,	3008.27,	9737.91,	
1511050044,	160,	-14,	-165,	967,	3008.27,	9737.93,	
1511050046,	159,	-14,	-166,	966,	3008.27,	9737.95,	
1511050047,	159,	-14,	-166,	966,	3008.26,	9737.96,	
1511050049,	159,	-14,	-167,	968,	3008.26,	9738,	
1511050050,	160,	-15,	-165,	970,	3008.26,	9738.02,	
1511050052,	161,	-15,	-167,	969,	3008.25,	9738.04,	
1511050053,	162,	-14,	-168,	968,	3008.25,	9738.06,	
1511050055,	162,	-14,	-166,	967,	3008.25,	9738.09,	
1511050056,	162,	-14,	-165,	968,	3008.25,	9738.1,	
1511050058,	161,	-14,	-166,	966,	3008.24,	9738.13,	
1511050059,	161,	-15,	-163,	965,	3008.24,	9738.15,	
1511050061,	160,	-12,	-164,	966,	3008.24,	9738.17,	
1511050062,	159,	-15,	-166,	966,	3008.24,	9738.18,	
1511050064,	161,	-16,	-165,	968,	3008.24,	9738.2,	
1511050065,	160,	-14,	-163,	968,	3008.23,	9738.2,	
1511050067,	49,	-14,	-165,	965,	3008.22,	9738.19,	
1511050068,	29,	-16,	-163,	965,	3008.22,	9738.18,	
1511050070,	161,	-13,	-166,	966,	3008.2,	9738.17,	
1511050071,	160,	-20,	-165,	968,	3008.2,	9738.16,	
1511050073,	159,	-14,	-164,	966,	3008.18,	9738.14,	
1511050074,	159,	-12,	-167,	966,	3008.17,	9738.14,	
1511050076,	159,	-14,	-168,	967,	3008.15,	9738.13,	
1511050077,	160,	-15,	-163,	969,	3008.14,	9738.12,	
1511050079,	162,	-14,	-164,	966,	3008.12,	9738.13,	
1511050080,	163,	-10,	-169,	969,	3008.12,	9738.15,	
1511050082,	162,	-13,	-165,	966,	3008.12,	9738.17,	
1511050083,	162,	-15,	-163,	967,	3008.13,	9738.18,	
1511050085,	160,	-14,	-166,	969,	3008.15,	9738.2,	
1511050086,	160,	-14,	-164,	966,	3008.16,	9738.2,	
1511050088,	161,	-14,	-166,	966,	3008.18,	9738.22,	
1511050089,	161,	-15,	-167,	968,	3008.19,	9738.23,	
1511050091,	163,	-14,	-164,	968,	3008.19,	9738.25,	
1511050092,	163,	-13,	-166,	966,	3008.19,	9738.26,	
1511050094,	161,	-14,	-167,	967,	3008.18,	9738.27,	
1511050095,	161,	-14,	-164,	966,	3008.18,	9738.27,	
1511050097,	160,	-12,	-165,	968,	3008.16,	9738.26,	
1511050098,	160,	-12,	-165,	968,	3008.15,	9738.25,	
1511050100,	162,	-13,	-168,	969,	3008.14,	9738.24,	
1511050101,	162,	-14,	-167,	970,	3008.13,	9738.23,	
1511050103,	163,	-15,	-164,	968,	3008.11,	9738.22,	
1511050104,	162,	-15,	-167,	967,	3008.1,	9738.21,	
1511050106,	161,	-13,	-166,	968,	3008.08,	9738.21,	
1511050107,	160,	-15,	-166,	968,	3008.06,	9738.21,	
1511050109,	160,	-15,	-165,	966,	3008.05,	9738.22,	
1511050110,	160,	-15,	-166,	968,	3008.04,	9738.23,	
1511050112,	160,	-14,	-166,	966,	3008.02,	9738.25,	
1511050113,	162,	-13,	-166,	968,	3008.01,	9738.26,	
1511050115,	163,	-14,	-166,	970,	3008.01,	9738.29,	
1511050116,	162,	-13,	-167,	966,	3008.01,	9738.3,	
1511050118,	163,	-14,	-165,	969,	3008.01,	9738.32,	
1511050119,	163,	-15,	-166,	968,	3008.02,	9738.34,	
1511050121,	161,	-14,	-164,	968,	3008.03,	9738.36,	
1511050122,	160,	-15,	-166,	967,	3008.04,	9738.37,	
1511050124,	160,	-13,	-166,	965,	3008.07,	9738.39,	
1511050125,	160,	-14,	-163,	967,	3008.08,	9738.39,	
1511050127,	161,	-14,	-167,	967,	3008.1,	9738.41,	
1511050128,	162,	-14,	-167,	967,	3008.11,	9738.42,	
1511050130,	162,	-14,	-167,	966,	3008.13,	9738.44,	
1511050131,	163,	-14,	-163,	966,	3008.13,	9738.45,	
1511050133,	163,	-13,	-165,	967,	3008.13,	9738.48,	
1511050134,	162,	-10,	-171,	965,	3008.13,	9738.5,	
1511050136,	160,	-14,	-165,	967,	3008.11,	9738.53,	
1511050137,	160,	-13,	-169,	966,	3008.11,	9738.54,	
1511050139,	160,	-15,	-166,	969,	3008.1,	9738.56,	
1511050140,	160,	-15,	-165,	967,	3008.09,	9738.58,	
1511050142,	161,	-14,	-167,	969,	3008.08,	9738.6,	
1511050143,	161,	-14,	-166,	966,	3008.08,	9738.6,	
1511050145,	163,	-14,	-164,	965,	3008.06,	9738.61,	
1511050146,	163,	-14,	-168,	966,	3008.05,	9738.6,	
1511050148,	30,	-12,	-168,	968,	3008.05,	9738.59,	
1511050149,	30,	-14,	-166,	967,	3008.04,	9738.58,	
1511050151,	160,	-14,	-168,	964,	3008.03,	9738.56,	
1511050152,	28,	-13,	-165,	968,	3008.02,	9738.55,	
1511050154,	160,	-15,	-164,	969,	3008.01,	9738.53,	
1511050155,	160,	-12,	-168,	965,	3007.99,	9738.51,	
1511050157,	162,	-16,	-166,	967,	3007.98,	9738.49,	
1511050158,	163,	-15,	-166,	967,	3007.97,	9738.47,	
1511050160,	162,	-13,	-164,	968,	3007.96,	9738.45,	
1511050161,	160,	-14,	-166,	971,	3007.95,	9738.44,	
1511050163,	160,	-14,	-166,	969,	3007.92,	9738.41,	
1511050164,	161,	-12,	-165,	969,	3007.92,	9738.4,	
1511050166,	163,	-16,	-166,	968,	3007.9,	9738.38,	
1511050167,	161,	-14,	-165,	967,	3007.89,	9738.36,	
1511050169,	160,	-14,	-167,	968,	3007.88,	9738.34,	
1511050170,	160,	-13,	-165,	967,	3007.86,	9738.32,	
1511050172,	163,	-15,	-169,	968,	3007.84,	9738.29,	
1511050173,	162,	-14,	-165,	967,	3007.84,	9738.28,	
1511050175,	160,	-14,	-166,	968,	3007.82,	9738.26,	
1511050176,	160,	-14,	-166,	967,	3007.81,	9738.25,	
1511050178,	162,	-13,	-165,	965,	3007.81,	9738.24,	
1511050179,	163,	-12,	-165,	967,	3007.81,	9738.23,	
1511050181,	161,	-14,	-166,	967,	3007.8,	9738.22,	
1511050182,	160,	-14,	-165,	967,	3007.8,	9738.22,	
1511050184,	162,	-14,	-166,	968,	3007.8,	9738.21,	
1511050185,	163,	-16,	-168,	968,	3007.8,	9738.2,	
1511050187,	162,	-14,	-164,	965,	3007.81,	9738.2,	
1511050188,	162,	-13,	-165,	968,	3007.81,	9738.2,	
1511050190,	160,	-14,	-167,	966,	3007.84,	9738.21,	
1511050191,	162,	-14,	-167,	967,	3007.85,	9738.22,	
1511050193,	164,	-13,	-164,	966,	3007.88,	9738.23,	
1511050194,	162,	-12,	-164,	967,	3007.89,	9738.24,	
1511050196,	160,	-14,	-167,	967,	3007.93,	9738.24,	
1511050197,	162,	-13,	-164,	966,	3007.94,	9738.23,	
1511050199,	163,	-12,	-170,	967,	3007.96,	9738.22,	
1511050200,	162,	-14,	-163,	966,	3007.97,	9738.2,	
1511050202,	30,	-12,	-166,	966,	3007.98,	9738.18,	
1511050203,	159,	-16,	-165,	968,	3007.99,	9738.16,	
1511050205,	162,	-15,	-165,	967,	3008,	9738.14,	
1511050206,	163,	-14,	-165,	966,	3008.01,	9738.12,	
1511050208,	162,	-15,	-165,	968,	3008.02,	9738.1,	
1511050209,	161,	-15,	-165,	970,	3008.03,	9738.1,	
1511050211,	161,	-26,	-157,	972,	3008.05,	9738.08,	
1511050212,	161,	-16,	-165,	966,	3008.06,	9738.07,	
1511050214,	162,	-14,	-167,	968,	3008.07,	9738.05,	
1511050215,	162,	-16,	-162,	967,	3008.08,	9738.04,	
1511050217,	159,	-15,	-167,	966,	3008.1,	9738.02,	
1511050218,	159,	-14,	-165,	969,	3008.11,	9738.02,	
1511050220,	161,	-11,	-164,	962,	3008.14,	9738,	
1511050221,	162,	-16,	-165,	969,	3008.15,	9738,	
1511050223,	161,	-19,	-162,	962,	3008.16,	9737.98,	
1511050224,	161,	-15,	-165,	966,	3008.17,	9737.97,	
1511050226,	159,	-17,	-170,	971,	3008.17,	9737.95,	
1511050227,	158,	-16,	-167,	967,	3008.17,	9737.93,	
1511050229,	159,	-12,	-169,	965,	3008.16,	9737.9,	
1511050230,	159,	-16,	-168,	967,	3008.16,	9737.9,	
1511050232,	161,	-14,	-169,	966,	3008.15,	9737.87,	
1511050233,	161,	-17,	-168,	966,	3008.15,	9737.86,	
1511050235,	161,	-14,	-165,	968,	3008.16,	9737.84,	
1511050236,	160,	-18,	-165,	970,	3008.17,	9737.83,	
1511050238,	159,	-15,	-169,	966,	3008.18,	9737.81,	
1511050239,	158,	-17,	-171,	969,	3008.19,	9737.8,	
1511050241,	159,	-14,	-167,	967,	3008.2,	9737.78,	
1511050242,	159,	-15,	-168,	964,	3008.2,	9737.77,	
1511050244,	161,	-16,	-169,	963,	3008.19,	9737.75,	
1511050245,	161,	-17,	-167,	969,	3008.18,	9737.74,	
1511050247,	160,	-16,	-167,	968,	3008.17,	9737.73,	
1511050248,	160,	-15,	-167,	967,	3008.17,	9737.72,	
1511050250,	158,	-17,	-166,	969,	3008.17,	9737.7,	
1511050251,	159,	-14,	-167,	969,	3008.18,	9737.68,	
1511050253,	159,	-18,	-166,	966,	3008.18,	9737.66,	
1511050254,	160,	-14,	-169,	965,	3008.18,	9737.64,	
1511050256,	161,	-15,	-167,	967,	3008.2,	9737.61,	
1511050257,	161,	-15,	-168,	966,	3008.2,	9737.6,	
1511050259,	161,	-17,	-165,	967,	3008.23,	9737.56,	
1511050260,	160,	-14,	-166,	968,	3008.25,	9737.55,	
1511050262,	159,	-16,	-166,	966,	3008.27,	9737.53,	
1511050263,	159,	-16,	-170,	965,	3008.28,	9737.52,	
1511050265,	159,	-18,	-168,	968,	3008.3,	9737.5,	
1511050266,	159,	-14,	-167,	968,	3008.31,	9737.49,	
1511050268,	159,	-15,	-166,	968,	3008.33,	9737.47,	
1511050269,	161,	-18,	-167,	969,	3008.34,	9737.47,	
1511050271,	161,	-17,	-168,	966,	3008.36,	9737.47,	
1511050272,	161,	-17,	-167,	966,	3008.37,	9737.47,	
1511050274,	160,	-18,	-166,	964,	3008.37,	9737.49,	
1511050275,	159,	-16,	-168,	965,	3008.37,	9737.5,	
1511050277,	160,	-16,	-171,	967,	3008.36,	9737.53,	
1511050278,	161,	-15,	-170,	967,	3008.36,	9737.54,	
1511050280,	162,	-17,	-169,	971,	3008.35,	9737.57,	
1511050281,	160,	-15,	-167,	968,	3008.34,	9737.6,	
1511050283,	159,	-14,	-168,	965,	3008.34,	9737.63,	
1511050284,	160,	-15,	-161,	966,	3008.33,	9737.64,	
1511050286,	161,	-15,	-169,	964,	3008.32,	9737.67,	
1511050287,	160,	-18,	-168,	967,	3008.32,	9737.68,	
1511050289,	159,	-15,	-169,	970,	3008.31,	9737.71,	
1511050290,	159,	-16,	-168,	965,	3008.31,	9737.72,	
1511050292,	161,	-16,	-167,	966,	3008.31,	9737.75,	
1511050293,	161,	-16,	-168,	970,	3008.3,	9737.75,	
1511050295,	159,	-15,	-168,	969,	3008.3,	9737.78,	
1511050296,	159,	-20,	-167,	973,	3008.3,	9737.79,	
1511050298,	161,	-15,	-167,	966,	3008.29,	9737.81,	
1511050299,	161,	-15,	-169,	969,	3008.29,	9737.84,	
1511050301,	159,	-20,	-169,	969,	3008.28,	9737.87,	
1511050302,	159,	-17,	-167,	968,	3008.28,	9737.9,	
1511050304,	160,	-17,	-167,	973,	3008.27,	9737.92,	
1511050305,	161,	-13,	-168,	968,	3008.27,	9737.94,	
1511050307,	161,	-17,	-166,	969,	3008.27,	9737.98,	
1511050308,	159,	-19,	-168,	967,	3008.26,	9738,	
1511050310,	159,	-11,	-169,	969,	3008.26,	9738.03,	
