TIME+	InfluxDB					Grafana				
	VIRT	RES		%CPU	%MEM	VIRT	RES		%CPU	%MEM
52:49.8	810924	83892	11188	2	8.9	925480	27264	15212	0.4	2.9
52:49.8	810924	83892	11188	0.2	8.9	925480	27264	15212	0.2	2.9
52:49.9	810924	83892	11188	1.8	8.9	925480	27264	15212	0.4	2.9
52:49.9	810924	83892	11188	0.2	8.9	925480	27264	15212	0.2	2.9
52:50.0	810924	83892	11188	1.8	8.9	925480	27264	15212	0.4	2.9
52:50.0	810924	83892	11188	0.4	8.9	925480	27264	15212	0.2	2.9
52:50.1	810924	83892	11188	1.8	8.9	925480	27264	15212	0.4	2.9
52:50.1	810924	83892	11188	0.2	8.9	925480	27264	15212	0.2	2.9
52:50.2	810924	83892	11188	1.8	8.9	925480	27264	15212	0.4	2.9
52:50.2	810924	83892	11188	0.4	8.9	925480	27264	15212	0.2	2.9
52:50.3	810924	83892	11188	1.8	8.9	925480	27264	15212	0.4	2.9
52:50.3	810924	83892	11188	0.2	8.9	925480	27264	15212	0.2	2.9
52:50.4	810924	83892	11188	2	8.9	925480	27264	15212	0.4	2.9
52:50.5	810924	83892	11188	0.2	8.9	925480	27264	15212	0.2	2.9
52:50.6	810924	83892	11188	2	8.9	925480	27264	15212	0.2	2.9
52:50.6	810924	83892	11188	0.2	8.9	925480	27264	15212	0.2	2.9
52:50.7	810924	83892	11188	1.8	8.9	925480	27264	15212	0.4	2.9
52:50.7	810924	83892	11188	0.4	8.9	925480	27264	15212	0.2	2.9
52:50.8	810924	83892	11188	1.8	8.9	925480	27264	15212	0.4	2.9
52:50.8	810924	83892	11188	0.4	8.9	925480	27264	15212	0.2	2.9
52:52.6	810924	83892	11188	36.3	8.9	925480	27264	15212	1.8	2.9
52:52.6	810924	83892	11188	0.2	8.9	925480	27264	15212	0.4	2.9
52:52.7	810924	83892	11188	1	8.9	925480	27264	15212	0.2	2.9
52:52.7	810924	83892	11188	0.2	8.9	925480	27264	15212	0.4	2.9
52:52.8	810924	83892	11188	2	8.9	925480	27264	15212	2.6	2.9
52:52.8	810924	83892	11188	0.2	8.9	925480	27264	15212	0.2	2.9
52:52.9	810924	83892	11188	2	8.9	925480	27264	15212	0.4	2.9
52:52.9	810924	83892	11188	0.2	8.9	925480	27016	15212	0.2	2.9
52:53.0	810924	83892	11188	1.8	8.9	925480	27016	15212	0.2	2.9
52:53.0	810924	83892	11188	0.2	8.9	925480	27016	15212	0.4	2.9
52:53.1	810924	83892	11188	2	8.9	925480	27016	15212	0.2	2.9
52:53.1	810924	83892	11188	0.2	8.9	925480	27016	15212	0.2	2.9
52:53.2	810924	83892	11188	1.8	8.9	925480	27016	15212	0.4	2.9
52:53.2	810924	83892	11188	0.4	8.9	925480	27016	15212	0.2	2.9
52:53.3	810924	83892	11188	1.8	8.9	925480	27016	15212	0.4	2.9
52:53.3	810924	83892	11188	0.2	8.9	925480	27016	15212	0.2	2.9
52:53.4	810924	83892	11188	1.8	8.9	925480	27016	15212	0.4	2.9
52:53.4	810924	83892	11188	0.4	8.9	925480	27016	15212	0.2	2.9
52:53.5	810924	83892	11188	1.6	8.9	925480	27016	15212	0.2	2.9
52:53.5	810924	83892	11188	0.4	8.9	925480	27016	15212	0.4	2.9
52:53.6	810924	83892	11188	1.8	8.9	925480	27016	15212	0.2	2.9
52:53.6	810924	83892	11188	0.2	8.9	925480	27016	15212	0.2	2.9
52:53.7	810924	83892	11188	1.8	8.9	925480	27016	15212	0.4	2.9
52:53.7	810924	84156	11188	0.4	8.9	925480	27016	15212	0.2	2.9
52:55.5	810924	84156	11188	34.3	8.9	925480	27016	15212	2	2.9
52:55.5	810924	84156	11188	0.2	8.9	925480	27016	15212	0.2	2.9
52:55.6	810924	84156	11188	2	8.9	925480	27016	15212	0.2	2.9
52:55.6	810924	84156	11188	0.2	8.9	925480	27016	15212	0.4	2.9
52:55.7	810924	84156	11188	1.8	8.9	925480	27016	15212	0.2	2.9
52:55.7	810924	84156	11188	0.2	8.9	925480	27016	15212	1.4	2.9
52:55.8	810924	84156	11188	1.8	8.9	925480	27016	15212	0.2	2.9
52:55.8	810924	84156	11188	0.4	8.9	925480	27016	15212	0.2	2.9
52:55.9	810924	84156	11188	1.8	8.9	925480	27016	15212	0.4	2.9
52:55.9	810924	84156	11188	0.4	8.9	925480	27016	15212	0.2	2.9
52:56.0	810924	84156	11188	1.8	8.9	925480	27016	15212	0.4	2.9
52:56.0	810924	84156	11188	0.2	8.9	925480	27016	15212	0.2	2.9
52:56.1	810924	84156	11188	1.8	8.9	925480	27016	15212	0.2	2.9
52:56.1	810924	84156	11188	0.2	8.9	925480	27016	15212	0.4	2.9
52:56.2	810924	84156	11188	2	8.9	925480	27016	15212	0.2	2.9
52:56.2	810924	84156	11188	0.2	8.9	925480	27016	15212	0.4	2.9
52:56.3	810924	84156	11188	1.8	8.9	925480	27016	15212	0.2	2.9
52:56.3	810924	84156	11188	0.4	8.9	925480	27016	15212	0.2	2.9
52:56.4	810924	84156	11188	1.8	8.9	925480	27016	15212	0.4	2.9
52:56.4	810924	83508	11188	0.2	8.8	925480	27016	15212	0.2	2.9
52:56.5	810924	83508	11188	1.8	8.8	925480	27016	15212	0.4	2.9
52:56.6	810924	83508	11188	0.4	8.8	925480	27016	15212	0.2	2.9
52:56.6	810924	83508	11188	1.8	8.8	925480	27016	15212	0.4	2.9
52:56.6	810924	83772	11188	0.2	8.9	925480	27016	15212	0.2	2.9
52:58.4	810924	83772	11188	35.1	8.9	925480	27016	15212	1.8	2.9
52:58.4	810924	83772	11188	0.2	8.9	925480	27016	15212	0.4	2.9
52:58.5	810924	83772	11188	1.8	8.9	925480	27016	15212	0.2	2.9
52:58.5	810924	83772	11188	0.4	8.9	925480	27016	15212	0.4	2.9
52:58.6	810924	83772	11188	1.8	8.9	925480	27016	15212	0.2	2.9
52:58.6	810924	83772	11188	0.2	8.9	925480	27016	15212	0.4	2.9
52:58.7	810924	83772	11188	2	8.9	925480	27016	15212	0.2	2.9
52:58.7	810924	83772	11188	0.2	8.9	925480	27016	15212	0.4	2.9
52:58.8	810924	83772	11188	1.8	8.9	925480	27016	15212	0.2	2.9
52:58.9	810924	83772	11188	0.4	8.9	925480	27016	15212	0.2	2.9
52:59.0	810924	83772	11188	1.8	8.9	925480	27016	15212	0.4	2.9
52:59.0	810924	83772	11188	0.2	8.9	925480	27016	15212	0.2	2.9
52:59.1	810924	83772	11188	2	8.9	925480	27016	15212	0.4	2.9
52:59.1	810924	83772	11188	0.2	8.9	925480	27016	15212	0.2	2.9
52:59.2	810924	83772	11188	1.8	8.9	925480	27016	15212	0.4	2.9
52:59.2	810924	83772	11188	1.2	8.9	925480	27016	15212	0.4	2.9
52:59.3	810924	83772	11188	1	8.9	925480	27016	15212	0.2	2.9
52:59.4	810924	83772	11188	2	8.9	925480	27016	15212	0.2	2.9
52:59.4	810924	83772	11188	0.2	8.9	925480	27016	15212	0.2	2.9
52:59.5	810924	83772	11188	1.8	8.9	925480	27016	15212	0.4	2.9
52:59.5	810924	83772	11188	0.2	8.9	925480	27016	15212	0.2	2.9
52:59.6	810924	83772	11188	2	8.9	925480	27016	15212	0.4	2.9
52:59.6	810924	83772	11188	0.6	8.9	925480	27016	15212	0.2	2.9
52:59.7	810924	84300	11188	2	8.9	925480	27016	15212	0.4	2.9
53:01.1	810924	84300	11188	28.5	8.9	925480	27016	15212	1.6	2.9
53:01.2	810924	84300	11188	1.8	8.9	925480	27016	15212	0.4	2.9
53:01.2	810924	84300	11188	0.4	8.9	925480	27016	15212	0.2	2.9
53:01.3	810924	84300	11188	1.8	8.9	925480	27016	15212	0.4	2.9
53:01.3	810924	84300	11188	0.2	8.9	925480	27016	15212	0.2	2.9
53:01.4	810924	84300	11188	2	8.9	925480	27016	15212	0.4	2.9
53:01.5	810924	84300	11188	0.2	8.9	925480	27016	15212	0.2	2.9
53:01.5	810924	84300	11188	1	8.9	925480	27016	15212	0.2	2.9
53:01.5	810924	84300	11188	0.4	8.9	925480	27016	15212	0.2	2.9
53:01.6	810924	84300	11188	1.6	8.9	925480	27016	15212	0.2	2.9
53:01.6	810924	84300	11188	0.4	8.9	925480	27016	15212	0.4	2.9
53:01.7	810924	84300	11188	1.8	8.9	925480	27016	15212	0.2	2.9
53:01.7	810924	84300	11188	0.2	8.9	925480	27016	15212	0.4	2.9
53:01.8	810924	84300	11188	1.8	8.9	925480	27016	15212	0.2	2.9
53:01.8	810924	84300	11188	0.2	8.9	925480	27016	15212	0.2	2.9
53:01.9	810924	84300	11188	1.8	8.9	925480	27016	15212	0.4	2.9
53:01.9	810924	84300	11188	0.4	8.9	925480	27016	15212	0.2	2.9
53:02.0	810924	84300	11188	2	8.9	925480	27016	15212	0.6	2.9
53:02.0	810924	84300	11188	0.2	8.9	925480	27016	15212	0.2	2.9
53:02.1	810924	84300	11188	1.8	8.9	925480	27016	15212	0.4	2.9
53:02.1	810924	84300	11188	0.2	8.9	925480	27016	15212	0.2	2.9
53:02.3	810924	84300	11188	2	8.9	925480	27016	15212	0.4	2.9
53:02.3	810924	84300	11188	0.2	8.9	925480	27016	15212	0.2	2.9
53:03.3	810924	85092	11188	20.1	9	925480	27016	15212	0.4	2.9
53:04.1	810924	85092	11188	16.2	9	925480	26808	15212	1.6	2.8
53:04.2	810924	85092	11188	1.8	9	925480	26808	15212	0.4	2.8
53:04.2	810924	85092	11188	0.4	9	925480	26808	15212	0.2	2.8
53:04.3	810924	85092	11188	1.8	9	925480	26808	15212	0.4	2.8
53:04.3	810924	85092	11188	0.2	9	925480	26808	15212	0.2	2.8
53:04.4	810924	85092	11188	2	9	925480	26808	15212	0.4	2.8
53:04.4	810924	85092	11188	0.2	9	925480	26808	15212	0.2	2.8
53:04.5	810924	85092	11188	1.8	9	925480	26808	15212	0.4	2.8
53:04.5	810924	85092	11188	0.4	9	925480	26808	15212	0.2	2.8
53:04.6	810924	85092	11188	1.8	9	925480	26808	15212	0.4	2.8
53:04.6	810924	85092	11188	0.2	9	925480	26808	15212	0.2	2.8
53:04.7	810924	85092	11188	1.8	9	925480	26808	15212	0.4	2.8
53:04.7	810924	85092	11188	0.2	9	925480	26808	15212	0.2	2.8
53:04.8	810924	85092	11188	2	9	925480	26808	15212	0.4	2.8
53:04.8	810924	85092	11188	0.2	9	925480	26808	15212	0.2	2.8
53:04.9	810924	85092	11188	1.8	9	925480	26808	15212	0.4	2.8
53:04.9	810924	85092	11188	0.2	9	925480	26808	15212	0.2	2.8
53:05.0	810924	85092	11188	2	9	925480	26808	15212	0.2	2.8
53:05.0	810924	85092	11188	0.2	9	925480	26808	15212	0.4	2.8
53:05.1	810924	85092	11188	1.8	9	925480	26808	15212	0.2	2.8
53:05.1	810924	85092	11188	0.2	9	925480	26808	15212	0.4	2.8
53:05.2	810924	85092	11188	1.8	9	925480	26808	15212	0.2	2.8
53:05.2	810924	85092	11188	0.4	9	925480	26808	15212	0.2	2.8
53:07.1	810924	85092	11188	36.7	9	925480	26808	15212	0.4	2.8
53:07.1	810924	85092	11188	0.4	9	925480	26808	15212	1.6	2.8
53:07.2	810924	85092	11188	1.6	9	925480	26808	15212	0.4	2.8
53:07.2	810924	85092	11188	0.2	9	925480	26808	15212	0.2	2.8
53:07.4	810924	85092	11188	3	9	925480	26808	15212	2.8	2.8
53:07.4	810924	85092	11188	0.2	9	925480	26808	15212	0.2	2.8
53:07.5	810924	85092	11188	2	9	925480	26808	15212	0.4	2.8
53:07.5	810924	85092	11188	0.2	9	925480	26808	15212	0.2	2.8
53:07.6	810924	85092	11188	1.8	9	925480	26808	15212	0.2	2.8
53:07.6	810924	85092	11188	0.2	9	925480	26808	15212	0.4	2.8
53:07.7	810924	85092	11188	1.8	9	925480	26808	15212	0.2	2.8
53:07.7	810924	85092	11188	0.2	9	925480	26808	15212	0.4	2.8
53:07.8	810924	85092	11188	2	9	925480	26808	15212	0.2	2.8
53:07.8	810924	85092	11188	0.2	9	925480	26808	15212	0.2	2.8
53:07.9	810924	84496	11188	1.8	8.9	925480	26808	15212	0.4	2.8
53:07.9	810924	84496	11188	0.2	8.9	925480	26808	15212	0.2	2.8
53:08.0	810924	84496	11188	1.8	8.9	925480	26808	15212	0.4	2.8
53:08.0	810924	84496	11188	0.4	8.9	925480	26808	15212	0.4	2.8
53:08.1	810924	84496	11188	1.8	8.9	925480	26808	15212	0.2	2.8
53:08.1	810924	84496	11188	0.2	8.9	925480	26808	15212	0.2	2.8
53:08.2	810924	84496	11188	1.8	8.9	925480	26808	15212	0.4	2.8
53:08.2	810924	84496	11188	0.2	8.9	925480	26808	15212	0.2	2.8
53:08.3	810924	84496	11188	2	8.9	925480	26808	15212	0.4	2.8
53:08.3	810924	84496	11188	0.2	8.9	925480	26808	15212	0.2	2.8
53:10.0	810924	84760	11188	34.3	9	925480	26808	15212	0.4	2.8
53:10.0	810924	84760	11188	0.2	9	925480	26808	15212	1.6	2.8
53:10.1	810924	84760	11188	2	9	925480	26808	15212	0.4	2.8
53:10.2	810924	84760	11188	0.2	9	925480	26808	15212	0.2	2.8
53:10.3	810924	84760	11188	2	9	925480	26808	15212	0.4	2.8
53:10.3	810924	84760	11188	0.2	9	925480	26808	15212	0.2	2.8
53:10.4	810924	84760	11188	1.8	9	925480	26808	15212	0.4	2.8
53:10.4	810924	84760	11188	0.2	9	925480	26808	15212	0.2	2.8
53:10.5	810924	84760	11188	2	9	925480	26808	15212	0.4	2.8
53:10.5	810924	84760	11188	0.2	9	925480	26808	15212	0.2	2.8
53:10.6	810924	84760	11188	1.8	9	925480	26808	15212	0.2	2.8
53:10.6	810924	84760	11188	0.4	9	925480	26808	15212	0.4	2.8
53:10.7	810924	84760	11188	1.8	9	925480	26808	15212	0.4	2.8
53:10.7	810924	84760	11188	0.2	9	925480	26808	15212	0.2	2.8
53:10.8	810924	84760	11188	1.8	9	925480	26808	15212	0.2	2.8
53:10.8	810924	84760	11188	0.4	9	925480	26808	15212	0.4	2.8
53:10.9	810924	84760	11188	1.8	9	925480	26808	15212	0.2	2.8
53:10.9	810924	84760	11188	0.2	9	925480	26808	15212	0.4	2.8
53:11.0	810924	84760	11188	2	9	925480	26808	15212	0.2	2.8
53:11.0	810924	84760	11188	0.2	9	925480	26808	15212	0.4	2.8
53:11.1	810924	84760	11188	1.8	9	925480	26808	15212	0.4	2.8
53:11.1	810924	84760	11188	0.4	9	925480	26808	15212	0.2	2.8
53:11.2	810924	84760	11188	1.8	9	925480	26808	15212	0.2	2.8
53:11.2	810924	84760	11188	0.2	9	925480	26808	15212	0.4	2.8
53:13.0	810924	85024	11188	36.1	9	925480	26808	15212	0.2	2.8
53:13.1	810924	85024	11188	0.2	9	925480	26808	15212	1.8	2.8
53:13.1	810924	85024	11188	2	9	925480	26808	15212	0.4	2.8
53:13.2	810924	85024	11188	0.2	9	925480	26808	15212	0.2	2.8
53:13.2	810924	85024	11188	1.8	9	925480	26808	15212	0.4	2.8
53:13.3	810924	85024	11188	0.4	9	925480	26808	15212	0.2	2.8
53:13.4	810924	85024	11188	1.8	9	925480	26808	15212	0.4	2.8
53:13.4	810924	85024	11188	0.2	9	925480	26808	15212	0.2	2.8
53:13.5	810924	85024	11188	2	9	925480	26808	15212	0.2	2.8
53:13.5	810924	85024	11188	0.2	9	925480	26808	15212	0.4	2.8
53:13.6	810924	85024	11188	1.8	9	925480	26808	15212	0.2	2.8
53:13.6	810924	85024	11188	0.2	9	925480	26808	15212	0.2	2.8
53:13.7	810924	85024	11188	2	9	925480	26808	15212	0.4	2.8
53:13.7	810924	85024	11188	0.2	9	925480	26808	15212	0.2	2.8
53:13.8	810924	85024	11188	1.8	9	925480	26808	15212	0.4	2.8
53:13.8	810924	85024	11188	0.2	9	925480	26808	15212	0.4	2.8
53:13.9	810924	85024	11188	2	9	925480	26808	15212	0.2	2.8
53:13.9	810924	85024	11188	0.2	9	925480	26808	15212	0.4	2.8
53:14.0	810924	85024	11188	1.8	9	925480	26808	15212	0.2	2.8
53:14.0	810924	85024	11188	0.2	9	925480	26808	15212	0.2	2.8
53:14.1	810924	85024	11188	2	9	925480	26808	15212	0.4	2.8
53:14.1	810924	85024	11188	0.2	9	925480	26808	15212	0.2	2.8
53:14.2	810924	85024	11188	1.8	9	925480	26808	15212	0.4	2.8
53:14.2	810924	85024	11188	0.4	9	925480	26808	15212	0.2	2.8
53:16.0	810924	85024	11188	36.1	9	925480	26808	15212	0.4	2.8
53:16.1	810924	84376	11188	1.8	8.9	925480	26808	15212	1.8	2.8
53:16.1	810924	84376	11188	0.4	8.9	925480	26808	15212	0.2	2.8
53:16.2	810924	84376	11188	2	8.9	925480	26808	15212	0.4	2.8
53:16.3	810924	84376	11188	0.2	8.9	925480	26808	15212	0.2	2.8
53:16.3	810924	84376	11188	1.8	8.9	925480	26808	15212	0.2	2.8
53:16.4	810924	84376	11188	0.4	8.9	925480	26808	15212	0.4	2.8
53:16.4	810924	84376	11188	1	8.9	925480	26808	15212	0.2	2.8
53:16.4	810924	84376	11188	0.2	8.9	925480	26808	15212	0.2	2.8
53:16.5	810924	84376	11188	2	8.9	925480	26808	15212	0.4	2.8
53:16.5	810924	84376	11188	0.2	8.9	925480	26808	15212	0.2	2.8
53:16.6	810924	84376	11188	1.8	8.9	925480	26808	15212	0.4	2.8
53:16.6	810924	84376	11188	0.2	8.9	925480	26808	15212	0.2	2.8
53:16.7	810924	84376	11188	2	8.9	925480	26808	15212	0.4	2.8
53:16.7	810924	84376	11188	0.2	8.9	925480	26808	15212	0.2	2.8
53:16.8	810924	84376	11188	1.8	8.9	925480	26808	15212	0.2	2.8
53:16.8	810924	84376	11188	0.2	8.9	925480	26808	15212	0.4	2.8
53:16.9	810924	84376	11188	1.8	8.9	925480	26808	15212	0.2	2.8
53:17.0	810924	84376	11188	0.4	8.9	925480	26808	15212	0.4	2.8
53:17.0	810924	84376	11188	1.8	8.9	925480	26808	15212	0.2	2.8
53:17.1	810924	84376	11188	0.2	8.9	925480	26808	15212	0.2	2.8
53:17.1	810924	84376	11188	1.8	8.9	925480	26808	15212	0.4	2.8
53:17.2	810924	84376	11188	0.4	8.9	925480	26808	15212	0.2	2.8
53:17.3	810924	84376	11188	1.8	8.9	925480	26808	15212	0.4	2.8
53:19.1	810924	84376	11188	35.5	8.9	925480	26808	15212	0.2	2.8
53:19.1	810924	84376	11188	1.8	8.9	925480	26808	15212	1.8	2.8
53:19.2	810924	84376	11188	0.2	8.9	925480	26808	15212	0.4	2.8
53:19.3	810924	84376	11188	2.2	8.9	925480	26808	15212	0.4	2.8
53:19.3	810924	84376	11188	1.2	8.9	925480	26808	15212	0.2	2.8
53:19.4	810924	84376	11188	2	8.9	925480	26808	15212	0.4	2.8
53:19.4	810924	84376	11188	0.2	8.9	925480	26808	15212	0.2	2.8
53:19.5	810924	84376	11188	1.8	8.9	925480	26808	15212	0.4	2.8
53:19.5	810924	84376	11188	0.2	8.9	925480	26808	15212	0.2	2.8
53:19.6	810924	84376	11188	1.8	8.9	925480	26808	15212	0.2	2.8
53:19.6	810924	84376	11188	0.4	8.9	925480	26808	15212	0.4	2.8
53:19.7	810924	84376	11188	1.8	8.9	925480	26808	15212	0.2	2.8
53:19.7	810924	84376	11188	0.2	8.9	925480	26808	15212	0.4	2.8
53:19.8	810924	84376	11188	2	8.9	925480	26808	15212	0.2	2.8
53:19.8	810924	84376	11188	0.2	8.9	925480	26808	15212	0.2	2.8
53:19.9	810924	84376	11188	1.8	8.9	925480	26808	15212	0.4	2.8
53:20.0	810924	84376	11188	0.4	8.9	925480	26808	15212	0.2	2.8
53:20.0	810924	84376	11188	1.8	8.9	925480	26808	15212	0.4	2.8
53:20.1	810924	84376	11188	0.4	8.9	925480	26808	15212	0.2	2.8
53:20.2	810924	84376	11188	1.8	8.9	925480	26808	15212	0.4	2.8
53:20.2	810924	84376	11188	0.2	8.9	925480	26808	15212	0.2	2.8
53:20.3	810924	84376	11188	1.8	8.9	925480	26808	15212	0.2	2.8
53:20.3	810924	84376	11188	0.4	8.9	925480	26808	15212	0.4	2.8
53:20.4	810924	84376	11188	1.8	8.9	925480	26808	15212	0.4	2.8
53:22.2	810924	84904	11188	37.1	9	925480	26808	15212	0.2	2.8
53:22.3	810924	84904	11188	1	9	925480	26808	15212	1.6	2.8
53:22.3	810924	84904	11188	0.2	9	925480	26808	15212	0.2	2.8
53:22.4	810924	84904	11188	2	9	925480	26808	15212	2.6	2.8
53:22.4	810924	84904	11188	0.2	9	925480	26808	15212	0.4	2.8
53:22.5	810924	84904	11188	2.4	9	925480	26808	15212	0.2	2.8
53:22.5	810924	84904	11188	0.2	9	925480	26680	15212	0.4	2.8
53:22.6	810924	84904	11188	2	9	925480	26680	15212	0.2	2.8
53:22.6	810924	84904	11188	0.2	9	925480	26680	15212	0.4	2.8
53:22.7	810924	84904	11188	1.8	9	925480	26680	15212	0.2	2.8
53:22.8	810924	84904	11188	0.2	9	925480	26680	15212	0.2	2.8
53:22.8	810924	84904	11188	2	9	925480	26680	15212	0.4	2.8
53:22.9	810924	84904	11188	0.2	9	925480	26680	15212	0.2	2.8
53:22.9	810924	84904	11188	1.8	9	925480	26680	15212	0.4	2.8
53:23.0	810924	84904	11188	0.2	9	925480	26680	15212	0.2	2.8
53:23.1	810924	84904	11188	2	9	925480	26680	15212	0.4	2.8
53:23.1	810924	84904	11188	0.2	9	925480	26680	15212	0.2	2.8
53:23.2	810924	84904	11188	1.8	9	925480	26680	15212	0.2	2.8
53:23.2	810924	84904	11188	0.2	9	925480	26680	15212	0.2	2.8
53:23.3	810924	84904	11188	2	9	925480	26680	15212	0.4	2.8
53:23.3	810924	84904	11188	0.2	9	925480	26680	15212	0.2	2.8
53:23.4	810924	84904	11188	1.8	9	925480	26680	15212	0.4	2.8
53:23.4	810924	84904	11188	0.4	9	925480	26680	15212	0.2	2.8
53:23.5	810924	84904	11188	1.8	9	925480	26680	15212	0.4	2.8
53:25.3	810924	85168	11188	37.1	9	925480	26680	15212	0.2	2.8
53:25.4	810924	85168	11188	1.8	9	925480	26680	15212	1.8	2.8
53:25.4	810924	85168	11188	0.2	9	925480	26680	15212	0.4	2.8
53:25.5	810924	85168	11188	2	9	925480	26680	15212	0.2	2.8
53:25.6	810924	85168	11188	0.2	9	925480	26680	15212	0.2	2.8
53:25.7	810924	85168	11188	2	9	925480	26680	15212	0.4	2.8
53:25.7	810924	85168	11188	0.2	9	925480	26680	15212	0.2	2.8
53:25.8	810924	85168	11188	1.8	9	925480	26680	15212	0.4	2.8
53:25.8	810924	85168	11188	0.2	9	925480	26680	15212	0.2	2.8
53:25.9	810924	85168	11188	2.6	9	925480	26680	15212	0.4	2.8
53:25.9	810924	85168	11188	0.2	9	925480	26680	15212	0.2	2.8
53:26.0	810924	85168	11188	1.8	9	925480	26680	15212	0.2	2.8
53:26.0	810924	85168	11188	0.4	9	925480	26680	15212	0.2	2.8
53:26.1	810924	85168	11188	1.8	9	925480	26680	15212	0.2	2.8
53:26.1	810924	85168	11188	0.2	9	925480	26680	15212	0.2	2.8
53:26.2	810924	85168	11188	1.8	9	925480	26680	15212	0.4	2.8
53:26.2	810924	85168	11188	0.4	9	925480	26680	15212	0.2	2.8
53:26.3	810924	85168	11188	1.8	9	925480	26680	15212	0.4	2.8
53:26.3	810924	85168	11188	0.2	9	925480	26680	15212	0.2	2.8
53:26.4	810924	85168	11188	1.8	9	925480	26680	15212	0.4	2.8
53:26.4	810924	85168	11188	0.4	9	925480	26680	15212	0.2	2.8
53:26.5	810924	85432	11188	1.8	9	925480	26680	15212	0.4	2.8
53:26.5	810924	85432	11188	0.2	9	925480	26680	15212	0.2	2.8
53:26.6	810924	85432	11188	1.8	9	925480	26680	15212	0.4	2.8
53:28.4	810924	85432	11188	35.1	9	925480	26680	15212	0.2	2.8
53:28.5	810924	85432	11188	1.8	9	925480	26680	15212	1.8	2.8
53:28.5	810924	85432	11188	0.2	9	925480	26680	15212	0.2	2.8
53:28.6	810924	85432	11188	2	9	925480	26680	15212	0.4	2.8
53:28.6	810924	85432	11188	0.2	9	925480	26680	15212	0.2	2.8
53:28.7	810924	85432	11188	2	9	925480	26680	15212	0.4	2.8
53:28.7	810924	85432	11188	0.2	9	925480	26680	15212	0.2	2.8
53:28.8	810924	85432	11188	1.8	9	925480	26680	15212	0.4	2.8
53:28.8	810924	85432	11188	0.4	9	925480	26680	15212	0.2	2.8
53:28.9	810924	85432	11188	1.8	9	925480	26680	15212	0.4	2.8
53:28.9	810924	85432	11188	0.2	9	925480	26680	15212	0.2	2.8
53:29.0	810924	85432	11188	1.8	9	925480	26680	15212	0.4	2.8
53:29.0	810924	85432	11188	0.2	9	925480	26680	15212	0.2	2.8
53:29.1	810924	85432	11188	1.8	9	925480	26680	15212	0.2	2.8
53:29.1	810924	85432	11188	0.4	9	925480	26680	15212	0.4	2.8
53:29.2	810924	85432	11188	1	9	925480	26680	15212	0.2	2.8
53:29.2	810924	85432	11188	0.4	9	925480	26680	15212	0.2	2.8
53:29.3	810924	85432	11188	1.8	9	925480	26680	15212	0.4	2.8
53:29.3	810924	85432	11188	0.2	9	925480	26680	15212	0.2	2.8
53:29.4	810924	85432	11188	2	9	925480	26680	15212	0.4	2.8
53:29.4	810924	85432	11188	0.2	9	925480	26680	15212	0.2	2.8
53:29.5	810924	85432	11188	1.8	9	925480	26680	15212	0.2	2.8
53:29.5	810924	85432	11188	0.4	9	925480	26680	15212	0.4	2.8
53:29.6	810924	85432	11188	1.8	9	925480	26680	15212	0.2	2.8
53:31.5	810924	85696	11188	37.1	9.1	925480	26680	15212	0.2	2.8
53:31.6	810924	85696	11188	2	9.1	925480	26680	15212	2	2.8
53:31.6	810924	85696	11188	0.2	9.1	925480	26680	15212	0.2	2.8
53:31.7	810924	85696	11188	1.8	9.1	925480	26680	15212	0.4	2.8
53:31.7	810924	85696	11188	0.4	9.1	925480	26680	15212	0.2	2.8
53:31.8	810924	85696	11188	1.8	9.1	925480	26680	15212	0.2	2.8
53:31.8	810924	85696	11188	0.2	9.1	925480	26680	15212	0.4	2.8
53:31.9	810924	85696	11188	1.8	9.1	925480	26680	15212	0.2	2.8
53:32.0	810924	85696	11188	2	9.1	925480	26680	15212	0.4	2.8
53:32.0	810924	85696	11188	0.2	9.1	925480	26680	15212	0.2	2.8
53:32.1	810924	85696	11188	1.8	9.1	925480	26680	15212	0.4	2.8
53:32.1	810924	85696	11188	0.2	9.1	925480	26680	15212	0.2	2.8
53:32.2	810924	85696	11188	1.8	9.1	925480	26680	15212	0.4	2.8
53:32.2	810924	85696	11188	0.4	9.1	925480	26680	15212	0.2	2.8
53:32.3	810924	85696	11188	1.8	9.1	925480	26680	15212	0.4	2.8
53:32.3	810924	85696	11188	0.2	9.1	925480	26680	15212	0.2	2.8
53:32.4	810924	85696	11188	2	9.1	925480	26680	15212	0.4	2.8
53:32.4	810924	85696	11188	0.2	9.1	925480	26680	15212	0.2	2.8
53:32.5	810924	85696	11188	1.8	9.1	925480	26680	15212	0.2	2.8
53:32.5	810924	85696	11188	0.2	9.1	925480	26680	15212	0.4	2.8
53:32.6	810924	85696	11188	1.8	9.1	925480	26680	15212	0.2	2.8
53:32.6	810924	85696	11188	0.2	9.1	925480	26680	15212	0.4	2.8
53:32.7	810924	85696	11188	2	9.1	925480	26680	15212	0.2	2.8
53:32.7	810924	85696	11188	0.2	9.1	925480	26680	15212	0.4	2.8
53:34.7	810924	85696	11188	38.9	9.1	925480	26480	15212	0.2	2.8
53:34.7	810924	85696	11188	0.2	9.1	925480	26480	15212	1.8	2.8
53:34.8	810924	85696	11188	1.8	9.1	925480	26480	15212	0.2	2.8
53:34.8	810924	85696	11188	0.2	9.1	925480	26480	15212	0.2	2.8
