1413741615 utime AM_vel(rpm) AM_supV(dV) AM_supI(dA)
1413746045 4431969 -5904 -18705 -6784
1413746046 4432226 -5904 -18705 -6784
1413746046 4432480 -5904 -18705 -6784
1413746046 4432733 -5904 -18705 -6784
1413746046 4432986 -5904 -18705 -6784
1413746047 4433241 -5904 -18705 -6784
1413746047 4433494 -5904 -18705 -6784
1413746047 4433745 -5904 -18705 -6784
1413746047 4433998 -5904 -18705 -6784
1413746048 4434253 -5904 -18705 -6784
1413746048 4434505 -5904 -18705 -6784
1413746048 4434762 -5904 -18705 -6784
1413746049 4435020 -5904 -18705 -6784
1413746049 4435274 -5904 -18705 -6784
1413746049 4435531 -5904 -18705 -6784
1413746049 4435782 -5904 -18705 -6784
1413746050 4436043 -5904 -18705 -6784
1413746050 4436294 -5904 -18705 -6784
1413746050 4436550 -5904 -18705 -6784
1413746050 4436811 -5904 -18705 -6784
1413746051 4437063 -5904 -18705 -6784
1413746051 4437317 -5904 -18705 -6784
1413746051 4437574 -5904 -18705 -6784
1413746051 4437832 -5904 -18705 -6784
1413746052 4438089 -5904 -18705 -6784
1413746052 4438344 -5904 -18705 -6784
1413746052 4438598 -5904 -18705 -6784
1413746052 4438850 -5904 -18705 -6784
1413746053 4439105 -5904 -18705 -6784
1413746053 4439361 -5904 -18705 -6784
1413746053 4439616 -5904 -18705 -6784
1413746053 4439867 -5904 -18705 -6784
1413746054 4440122 -5904 -18705 -6784
1413746054 4440379 -5904 -18705 -6784
1413746054 4440631 -5904 -18705 -6784
1413746054 4440884 -5904 -18705 -6784
1413746055 4441141 -5904 -18705 -6784
1413746055 4441395 -5904 -18705 -6784
1413746055 4441651 -5904 -18705 -6784
1413746055 4441908 -5904 -18705 -6784
1413746056 4442160 -5904 -18705 -6784
1413746056 4442415 -5904 -18705 -6784
1413746056 4442670 -5904 -18705 -6784
1413746056 4442921 -5904 -18705 -6784
1413746057 4443178 -5904 -18705 -6784
1413746057 4443436 -5904 -18705 -6784
1413746057 4443688 -5904 -18705 -6784
1413746057 4443945 -5904 -18705 -6784
1413746058 4444198 -5904 -18705 -6784
1413746058 4444449 -5904 -18705 -6784
1413746058 4444701 -5904 -18705 -6784
1413746058 4444954 -5904 -18705 -6784
1413746059 4445207 -5904 -18705 -6784
1413746059 4445458 -5904 -18705 -6784
1413746059 4445713 -5904 -18705 -6784
1413746059 4445971 -5904 -18705 -6784
1413746060 4446225 -5904 -18705 -6784
1413746060 4446477 -5904 -18705 -6784
1413746060 4446728 -5904 -18705 -6784
1413746060 4446980 -5904 -18705 -6784
1413746061 4447237 -5904 -18705 -6784
1413746061 4447493 -5904 -18705 -6784
1413746061 4447748 -5904 -18705 -6784
1413746062 4448011 -5904 -18705 -6784
1413746062 4448268 -5904 -18705 -6784
1413746062 4448520 -5904 -18705 -6784
1413746062 4448772 -5904 -18705 -6784
1413746063 4449026 -5904 -18705 -6784
1413746063 4449277 -5904 -18705 -6784
1413746063 4449533 -5904 -18705 -6784
1413746063 4449785 -5904 -18705 -6784
1413746064 4450038 -5904 -18705 -6784
1413746064 4450290 -5904 -18705 -6784
1413746064 4450543 -5904 -18705 -6784
1413746064 4450798 -5904 -18705 -6784
1413746065 4451053 -5904 -18705 -6784
1413746065 4451307 -5904 -18705 -6784
1413746065 4451559 -5904 -18705 -6784
1413746065 4451812 -5904 -18705 -6784
1413746066 4452063 -5904 -18705 -6784
1413746066 4452319 -5904 -18705 -6784
1413746066 4452577 -5904 -18705 -6784
1413746066 4452831 -5904 -18705 -6784
1413746067 4453088 -5904 -18705 -6784
1413746067 4453346 -5904 -18705 -6784
1413746067 4453605 -5904 -18705 -6784
1413746067 4453857 -5904 -18705 -6784
1413746068 4454108 -5904 -18705 -6784
1413746068 4454361 -5904 -18705 -6784
1413746068 4454612 -5904 -18705 -6784
1413746068 4454864 -5904 -18705 -6784
1413746069 4455120 -5904 -18705 -6784
1413746069 4455374 -5904 -18705 -6784
1413746069 4455628 -5904 -18705 -6784
1413746069 4455879 -5904 -18705 -6784
1413746070 4456132 -5904 -18705 -6784
1413746070 4456384 -5904 -18705 -6784
1413746070 4456639 -5904 -18705 -6784
1413746070 4456893 -5904 -18705 -6784
1413746071 4457149 -5904 -18705 -6784
1413746071 4457402 -5904 -18705 -6784
1413746071 4457654 -5904 -18705 -6784
1413746071 4457907 -5904 -18705 -6784
1413746072 4458161 -5904 -18705 -6784
1413746072 4458415 -5904 -18705 -6784
1413746072 4458672 -5904 -18705 -6784
1413746072 4458924 -5904 -18705 -6784
1413746073 4459176 -5904 -18705 -6784
1413746073 4459429 -5904 -18705 -6784
1413746073 4459681 -5904 -18705 -6784
1413746073 4459933 -5904 -18705 -6784
1413746074 4460185 -5904 -18705 -6784
1413746074 4460438 -5904 -18705 -6784
1413746074 4460690 -5904 -18705 -6784
1413746074 4460941 -5904 -18705 -6784
1413746075 4461192 -5904 -18705 -6784
1413746075 4461443 -5904 -18705 -6784
1413746075 4461696 -5904 -18705 -6784
1413746075 4461949 -5904 -18705 -6784
1413746076 4462202 -5904 -18705 -6784
1413746076 4462456 -5904 -18705 -6784
1413746076 4462710 -5904 -18705 -6784
1413746076 4462961 -5904 -18705 -6784
1413746077 4463216 -5904 -18705 -6784
1413746077 4463468 -5904 -18705 -6784
1413746077 4463721 -5904 -18705 -6784
1413746077 4463974 -5904 -18705 -6784
1413746078 4464229 -5904 -18705 -6784
1413746078 4464481 -5904 -18705 -6784
1413746078 4464735 -5904 -18705 -6784
1413746078 4464990 -5904 -18705 -6784
1413746079 4465243 -5904 -18705 -6784
1413746079 4465495 -5904 -18705 -6784
1413746079 4465746 -5904 -18705 -6784
1413746079 4465999 -5904 -18705 -6784
1413746080 4466251 -5904 -18705 -6784
1413746080 4466504 -5904 -18705 -6784
1413746080 4466758 -5904 -18705 -6784
1413746081 4467013 -5904 -18705 -6784
1413746081 4467268 -5904 -18705 -6784
1413746081 4467523 -5904 -18705 -6784
1413746081 4467779 -5904 -18705 -6784
1413746082 4468031 -5904 -18705 -6784
1413746082 4468283 -5904 -18705 -6784
1413746082 4468536 -5904 -18705 -6784
1413746082 4468789 -5904 -18705 -6784
1413746083 4469042 -5904 -18705 -6784
1413746083 4469294 -5904 -18705 -6784
1413746083 4469545 -5904 -18705 -6784
1413746083 4469798 -5904 -18705 -6784
1413746084 4470050 -5904 -18705 -6784
1413746084 4470305 -5904 -18705 -6784
1413746084 4470560 -5904 -18705 -6784
1413746084 4470815 -5904 -18705 -6784
1413746085 4471070 -5904 -18705 -6784
1413746085 4471324 -5904 -18705 -6784
1413746085 4471579 -5904 -18705 -6784
1413746085 4471833 -5904 -18705 -6784
1413746086 4472088 -5904 -18705 -6784
1413746086 4472342 -5904 -18705 -6784
1413746086 4472596 -5904 -18705 -6784
1413746086 4472848 -5904 -18705 -6784
1413746087 4473099 -5904 -18705 -6784
1413746087 4473351 -5904 -18705 -6784
1413746087 4473603 -5904 -18705 -6784
1413746087 4473854 -5904 -18705 -6784
1413746088 4474107 -5904 -18705 -6784
1413746088 4474358 -5904 -18705 -6784
1413746088 4474610 -5904 -18705 -6784
1413746088 4474865 -5904 -18705 -6784
1413746089 4475119 -5904 -18705 -6784
1413746089 4475372 -5904 -18705 -6784
1413746089 4475626 -5904 -18705 -6784
1413746089 4475879 -5904 -18705 -6784
1413746090 4476132 -5904 -18705 -6784
1413746090 4476388 -5904 -18705 -6784
1413746090 4476641 -5904 -18705 -6784
1413746090 4476893 -5904 -18705 -6784
1413746091 4477151 -5904 -18705 -6784
1413746091 4477402 -5904 -18705 -6784
1413746091 4477656 -5904 -18705 -6784
1413746091 4477911 -5904 -18705 -6784
1413746092 4478164 -5904 -18705 -6784
1413746092 4478416 -5904 -18705 -6784
1413746092 4478671 -5904 -18705 -6784
1413746092 4478926 -5904 -18705 -6784
1413746093 4479181 -5904 -18705 -6784
1413746093 4479434 -5904 -18705 -6784
1413746093 4479688 -5904 -18705 -6784
1413746093 4479940 -5904 -18705 -6784
1413746094 4480193 -5904 -18705 -6784
1413746094 4480447 -5904 -18705 -6784
1413746094 4480701 -5904 -18705 -6784
1413746094 4480954 -5904 -18705 -6784
1413746095 4481205 -5904 -18705 -6784
1413746095 4481459 -5904 -18705 -6784
1413746095 4481712 -5904 -18705 -6784
1413746095 4481963 -5904 -18705 -6784
1413746096 4482218 -5904 -18705 -6784
1413746096 4482471 -5904 -18705 -6784
1413746096 4482722 -5904 -18705 -6784
1413746096 4482974 -5904 -18705 -6784
1413746097 4483228 -5904 -18705 -6784
1413746097 4483479 -5904 -18705 -6784
1413746097 4483732 -5904 -18705 -6784
1413746097 4483986 -5904 -18705 -6784
1413746098 4484241 -5904 -18705 -6784
1413746098 4484493 -5904 -18705 -6784
1413746098 4484744 -5904 -18705 -6784
1413746098 4484995 -5904 -18705 -6784
1413746099 4485248 -5904 -18705 -6784
1413746099 4485501 -5904 -18705 -6784
1413746099 4485755 -5904 -18705 -6784
1413746100 4486006 -5904 -18705 -6784
1413746100 4486258 -5904 -18705 -6784
1413746100 4486513 -5904 -18705 -6784
1413746100 4486768 -5904 -18705 -6784
1413746101 4487019 -5904 -18705 -6784
1413746101 4487272 -5904 -18705 -6784
1413746101 4487523 -5904 -18705 -6784
1413746101 4487777 -5904 -18705 -6784
1413746102 4488029 -5904 -18705 -6784
1413746102 4488282 -5904 -18705 -6784
1413746102 4488535 -5904 -18705 -6784
1413746102 4488790 -5904 -18705 -6784
1413746103 4489045 -5904 -18705 -6784
1413746103 4489297 -5904 -18705 -6784
1413746103 4489552 -5904 -18705 -6784
1413746103 4489808 -5904 -18705 -6784
1413746104 4490067 -5904 -18705 -6784
1413746104 4490323 -5904 -18705 -6784
1413746104 4490576 -5904 -18705 -6784
1413746104 4490827 -5904 -18705 -6784
1413746105 4491080 -5904 -18705 -6784
1413746105 4491331 -5904 -18705 -6784
1413746105 4491586 -5904 -18705 -6784
1413746105 4491841 -5904 -18705 -6784
1413746106 4492092 -5904 -18705 -6784
1413746106 4492344 -5904 -18705 -6784
1413746106 4492598 -5904 -18705 -6784
1413746106 4492850 -5904 -18705 -6784
1413746107 4493106 -5904 -18705 -6784
1413746107 4493359 -5904 -18705 -6784
1413746107 4493612 -5904 -18705 -6784
1413746107 4493865 -5904 -18705 -6784
1413746108 4494116 -5904 -18705 -6784
1413746108 4494371 -5904 -18705 -6784
1413746108 4494625 -5904 -18705 -6784
1413746108 4494878 -5904 -18705 -6784
1413746109 4495131 -5904 -18705 -6784
1413746109 4495383 -5904 -18705 -6784
1413746109 4495636 -5904 -18705 -6784
1413746109 4495892 -5904 -18705 -6784
1413746110 4496145 -5904 -18705 -6784
1413746110 4496401 -5904 -18705 -6784
1413746110 4496655 -5904 -18705 -6784
1413746110 4496909 -5904 -18705 -6784
1413746111 4497164 -5904 -18705 -6784
1413746111 4497419 -5904 -18705 -6784
1413746111 4497670 -5904 -18705 -6784
1413746111 4497925 -5904 -18705 -6784
1413746112 4498177 -5904 -18705 -6784
1413746112 4498430 -5904 -18705 -6784
1413746112 4498681 -5904 -18705 -6784
1413746112 4498932 -5904 -18705 -6784
1413746113 4499189 -5904 -18705 -6784
1413746113 4499440 -5904 -18705 -6784
1413746113 4499695 -5904 -18705 -6784
1413746113 4499948 -5904 -18705 -6784
1413746114 4500204 -5904 -18705 -6784
1413746114 4500455 -5904 -18705 -6784
1413746114 4500709 -5904 -18705 -6784
1413746114 4500960 -5904 -18705 -6784
1413746115 4501212 -5904 -18705 -6784
1413746115 4501464 -5904 -18705 -6784
1413746115 4501719 -5904 -18705 -6784
1413746115 4501973 -5904 -18705 -6784
1413746116 4502228 -5904 -18705 -6784
1413746116 4502480 -5904 -18705 -6784
1413746116 4502732 -5904 -18705 -6784
1413746116 4502985 -5904 -18705 -6784
1413746117 4503240 -5904 -18705 -6784
1413746117 4503492 -5904 -18705 -6784
1413746117 4503745 -5904 -18705 -6784
1413746117 4503997 -5904 -18705 -6784
1413746118 4504251 -5904 -18705 -6784
1413746118 4504504 -5904 -18705 -6784
1413746118 4504758 -5904 -18705 -6784
1413746119 4505010 -5904 -18705 -6784
1413746119 4505265 -5904 -18705 -6784
1413746119 4505517 -5904 -18705 -6784
1413746119 4505769 -5904 -18705 -6784
1413746120 4506020 -5904 -18705 -6784
1413746120 4506273 -5904 -18705 -6784
1413746120 4506529 -5904 -18705 -6784
1413746120 4506782 -5904 -18705 -6784
1413746121 4507037 -5904 -18705 -6784
1413746121 4507291 -5904 -18705 -6784
1413746121 4507550 -5904 -18705 -6784
1413746121 4507802 -5904 -18705 -6784
1413746122 4508054 -5904 -18705 -6784
1413746122 4508305 -5904 -18705 -6784
1413746122 4508558 -5904 -18705 -6784
1413746122 4508813 -5904 -18705 -6784
1413746123 4509067 -5904 -18705 -6784
1413746123 4509321 -5904 -18705 -6784
1413746123 4509575 -5904 -18705 -6784
1413746123 4509829 -5904 -18705 -6784
1413746124 4510080 -5904 -18705 -6784
1413746124 4510334 -5904 -18705 -6784
1413746124 4510587 -5904 -18705 -6784
1413746124 4510841 -5904 -18705 -6784
1413746125 4511092 -5904 -18705 -6784
1413746125 4511347 -5904 -18705 -6784
1413746125 4511598 -5904 -18705 -6784
1413746125 4511850 -5904 -18705 -6784
1413746126 4512103 -5904 -18705 -6784
1413746126 4512358 -5904 -18705 -6784
1413746126 4512613 -5904 -18705 -6784
1413746126 4512864 -5904 -18705 -6784
1413746127 4513116 -5904 -18705 -6784
1413746127 4513367 -5904 -18705 -6784
1413746127 4513621 -5904 -18705 -6784
1413746127 4513877 -5904 -18705 -6784
1413746128 4514130 -5904 -18705 -6784
1413746128 4514383 -5904 -18705 -6784
1413746128 4514634 -5904 -18705 -6784
1413746128 4514888 -5904 -18705 -6784
1413746129 4515144 -5904 -18705 -6784
1413746129 4515397 -5904 -18705 -6784
1413746129 4515650 -5904 -18705 -6784
1413746129 4515901 -5904 -18705 -6784
1413746130 4516165 -5904 -18705 -6784
1413746130 4516419 -5904 -18705 -6784
1413746130 4516670 -5904 -18705 -6784
1413746130 4516924 -5904 -18705 -6784
1413746131 4517181 -5904 -18705 -6784
1413746131 4517433 -5904 -18705 -6784
1413746131 4517686 -5904 -18705 -6784
1413746131 4517939 -5904 -18705 -6784
1413746132 4518192 -5904 -18705 -6784
1413746132 4518443 -5904 -18705 -6784
1413746132 4518694 -5904 -18705 -6784
1413746132 4518945 -5904 -18705 -6784
1413746133 4519197 -5904 -18705 -6784
1413746133 4519449 -5904 -18705 -6784
1413746133 4519700 -5904 -18705 -6784
1413746133 4519953 -5904 -18705 -6784
1413746134 4520207 -5904 -18705 -6784
1413746134 4520461 -5904 -18705 -6784
1413746134 4520713 -5904 -18705 -6784
1413746134 4520967 -5904 -18705 -6784
1413746135 4521223 -5904 -18705 -6784
1413746135 4521474 -5904 -18705 -6784
1413746135 4521727 -5904 -18705 -6784
1413746135 4521979 -5904 -18705 -6784
1413746136 4522232 -5904 -18705 -6784
1413746136 4522487 -5904 -18705 -6784
1413746136 4522740 -5904 -18705 -6784
1413746136 4522992 -5904 -18705 -6784
1413746137 4523244 -5904 -18705 -6784
1413746137 4523498 -5904 -18705 -6784
1413746137 4523750 -5904 -18705 -6784
1413746138 4524003 -5904 -18705 -6784
1413746138 4524254 -5904 -18705 -6784
1413746138 4524505 -5904 -18705 -6784
1413746138 4524757 -5904 -18705 -6784
1413746139 4525008 -5904 -18705 -6784
1413746139 4525262 -5904 -18705 -6784
1413746139 4525515 -5904 -18705 -6784
1413746139 4525770 -5904 -18705 -6784
1413746140 4526024 -5904 -18705 -6784
1413746140 4526279 -5904 -18705 -6784
1413746140 4526531 -5904 -18705 -6784
1413746140 4526783 -5904 -18705 -6784
1413746141 4527038 -5904 -18705 -6784
1413746141 4527291 -5904 -18705 -6784
1413746141 4527542 -5904 -18705 -6784
1413746141 4527796 -5904 -18705 -6784
1413746142 4528047 -5904 -18705 -6784
1413746142 4528299 -5904 -18705 -6784
1413746142 4528553 -5904 -18705 -6784
1413746142 4528808 -5904 -18705 -6784
1413746143 4529062 -5904 -18705 -6784
1413746143 4529313 -5904 -18705 -6784
1413746143 4529565 -5904 -18705 -6784
1413746143 4529817 -5904 -18705 -6784
1413746144 4530068 -5904 -18705 -6784
1413746144 4530322 -5904 -18705 -6784
1413746144 4530574 -5904 -18705 -6784
1413746144 4530827 -5904 -18705 -6784
1413746145 4531079 -5904 -18705 -6784
1413746145 4531331 -5904 -18705 -6784
1413746145 4531583 -5904 -18705 -6784
1413746145 4531834 -5904 -18705 -6784
1413746146 4532087 -5904 -18705 -6784
1413746146 4532340 -5904 -18705 -6784
1413746146 4532593 -5904 -18705 -6784
1413746146 4532848 -5904 -18705 -6784
1413746147 4533101 -5904 -18705 -6784
1413746147 4533353 -5904 -18705 -6784
1413746147 4533606 -5904 -18705 -6784
1413746147 4533857 -5904 -18705 -6784
1413746148 4534109 -5904 -18705 -6784
1413746148 4534365 -5904 -18705 -6784
1413746148 4534619 -5904 -18705 -6784
1413746148 4534872 -5904 -18705 -6784
1413746149 4535123 -5904 -18705 -6784
1413746149 4535375 -5904 -18705 -6784
1413746149 4535628 -5904 -18705 -6784
1413746149 4535883 -5904 -18705 -6784
1413746150 4536136 -5904 -18705 -6784
1413746150 4536389 -5904 -18705 -6784
1413746150 4536642 -5904 -18705 -6784
1413746150 4536893 -5904 -18705 -6784
1413746151 4537145 -5904 -18705 -6784
1413746151 4537398 -5904 -18705 -6784
1413746151 4537651 -5904 -18705 -6784
1413746151 4537906 -5904 -18705 -6784
1413746152 4538160 -5904 -18705 -6784
1413746152 4538411 -5904 -18705 -6784
1413746152 4538664 -5904 -18705 -6784
1413746152 4538915 -5904 -18705 -6784
1413746153 4539167 -5904 -18705 -6784
1413746153 4539422 -5904 -18705 -6784
1413746153 4539674 -5904 -18705 -6784
1413746153 4539928 -5904 -18705 -6784
1413746154 4540182 -5904 -18705 -6784
1413746154 4540434 -5904 -18705 -6784
1413746154 4540689 -5904 -18705 -6784
1413746154 4540940 -5904 -18705 -6784
1413746155 4541195 -5904 -18705 -6784
1413746155 4541448 -5904 -18705 -6784
1413746155 4541701 -5904 -18705 -6784
1413746155 4541954 -5904 -18705 -6784
1413746156 4542208 -5904 -18705 -6784
1413746156 4542463 -5904 -18705 -6784
1413746156 4542717 -5904 -18705 -6784
1413746156 4542974 -5904 -18705 -6784
1413746157 4543228 -5904 -18705 -6784
1413746157 4543481 -5904 -18705 -6784
1413746157 4543736 -5904 -18705 -6784
1413746157 4543991 -5904 -18705 -6784
1413746158 4544246 -5904 -18705 -6784
1413746158 4544501 -5904 -18705 -6784
1413746158 4544754 -5904 -18705 -6784
1413746159 4545009 -5904 -18705 -6784
1413746159 4545262 -5904 -18705 -6784
1413746159 4545515 -5904 -18705 -6784
1413746159 4545768 -5904 -18705 -6784
1413746160 4546019 -5904 -18705 -6784
1413746160 4546270 -5904 -18705 -6784
1413746160 4546523 -5904 -18705 -6784
1413746160 4546774 -5904 -18705 -6784
1413746161 4547029 -5904 -18705 -6784
1413746161 4547284 -5904 -18705 -6784
1413746161 4547538 -5904 -18705 -6784
1413746161 4547793 -5904 -18705 -6784
1413746162 4548045 -5904 -18705 -6784
1413746162 4548301 -5904 -18705 -6784
1413746162 4548555 -5904 -18705 -6784
1413746162 4548808 -5904 -18705 -6784
1413746163 4549059 -5904 -18705 -6784
1413746163 4549314 -5904 -18705 -6784
1413746163 4549567 -5904 -18705 -6784
1413746163 4549820 -5904 -18705 -6784
1413746164 4550073 -5904 -18705 -6784
1413746164 4550324 -5904 -18705 -6784
1413746164 4550577 -5904 -18705 -6784
1413746164 4550830 -5904 -18705 -6784
1413746165 4551081 -5904 -18705 -6784
1413746165 4551337 -5904 -18705 -6784
1413746165 4551591 -5904 -18705 -6784
1413746165 4551849 -5904 -18705 -6784
1413746166 4552103 -5904 -18705 -6784
1413746166 4552355 -5904 -18705 -6784
1413746166 4552608 -5904 -18705 -6784
1413746166 4552861 -5904 -18705 -6784
1413746167 4553117 -5904 -18705 -6784
1413746167 4553370 -5904 -18705 -6784
1413746167 4553623 -5904 -18705 -6784
1413746167 4553875 -5904 -18705 -6784
1413746168 4554127 -5904 -18705 -6784
1413746168 4554378 -5904 -18705 -6784
1413746168 4554633 -5904 -18705 -6784
1413746168 4554884 -5904 -18705 -6784
1413746169 4555135 -5904 -18705 -6784
1413746169 4555389 -5904 -18705 -6784
1413746169 4555640 -5904 -18705 -6784
1413746169 4555893 -5904 -18705 -6784
1413746170 4556148 -5904 -18705 -6784
1413746170 4556401 -5904 -18705 -6784
1413746170 4556652 -5904 -18705 -6784
1413746170 4556905 -5904 -18705 -6784
1413746171 4557160 -5904 -18705 -6784
1413746171 4557411 -5904 -18705 -6784
1413746171 4557662 -5904 -18705 -6784
1413746171 4557917 -5904 -18705 -6784
1413746172 4558172 -5904 -18705 -6784
1413746172 4558423 -5904 -18705 -6784
1413746172 4558675 -5904 -18705 -6784
1413746172 4558928 -5904 -18705 -6784
1413746173 4559181 -5904 -18705 -6784
1413746173 4559434 -5904 -18705 -6784
1413746173 4559689 -5904 -18705 -6784
1413746173 4559941 -5904 -18705 -6784
1413746174 4560198 -5904 -18705 -6784
1413746174 4560451 -5904 -18705 -6784
1413746174 4560704 -5904 -18705 -6784
1413746174 4560961 -5904 -18705 -6784
1413746175 4561213 -5904 -18705 -6784
1413746175 4561468 -5904 -18705 -6784
1413746175 4561720 -5904 -18705 -6784
1413746175 4561971 -5904 -18705 -6784
1413746176 4562222 -5904 -18705 -6784
1413746176 4562481 -5904 -18705 -6784
1413746176 4562736 -5904 -18705 -6784
1413746176 4562990 -5904 -18705 -6784
1413746177 4563243 -5904 -18705 -6784
1413746177 4563497 -5904 -18705 -6784
1413746177 4563751 -5904 -18705 -6784
1413746178 4564005 -5904 -18705 -6784
1413746178 4564259 -5904 -18705 -6784
1413746178 4564510 -5904 -18705 -6784
1413746178 4564764 -5904 -18705 -6784
1413746179 4565016 -5904 -18705 -6784
1413746179 4565269 -5904 -18705 -6784
1413746179 4565525 -5904 -18705 -6784
1413746179 4565777 -5904 -18705 -6784
1413746180 4566030 -5904 -18705 -6784
1413746180 4566282 -5904 -18705 -6784
1413746180 4566535 -5904 -18705 -6784
1413746180 4566790 -5904 -18705 -6784
1413746181 4567043 -5904 -18705 -6784
1413746181 4567294 -5904 -18705 -6784
1413746181 4567549 -5904 -18705 -6784
1413746181 4567800 -5904 -18705 -6784
1413746182 4568051 -5904 -18705 -6784
1413746182 4568303 -5904 -18705 -6784
1413746182 4568556 -5904 -18705 -6784
1413746182 4568809 -5904 -18705 -6784
1413746183 4569065 -5904 -18705 -6784
1413746183 4569316 -5904 -18705 -6784
1413746183 4569569 -5904 -18705 -6784
1413746183 4569823 -5904 -18705 -6784
1413746184 4570076 -5904 -18705 -6784
1413746184 4570331 -5904 -18705 -6784
1413746184 4570583 -5904 -18705 -6784
1413746184 4570835 -5904 -18705 -6784
1413746185 4571089 -5904 -18705 -6784
1413746185 4571347 -5904 -18705 -6784
1413746185 4571598 -5904 -18705 -6784
1413746185 4571849 -5904 -18705 -6784
1413746186 4572101 -5904 -18705 -6784
1413746186 4572354 -5904 -18705 -6784
1413746186 4572607 -5904 -18705 -6784
1413746186 4572863 -5904 -18705 -6784
1413746187 4573114 -5904 -18705 -6784
1413746187 4573367 -5904 -18705 -6784
1413746187 4573620 -5904 -18705 -6784
1413746187 4573873 -5904 -18705 -6784
1413746188 4574125 -5904 -18705 -6784
1413746188 4574376 -5904 -18705 -6784
1413746188 4574629 -5904 -18705 -6784
1413746188 4574880 -5904 -18705 -6784
1413746189 4575134 -5904 -18705 -6784
1413746189 4575395 -5904 -18705 -6784
1413746189 4575648 -5904 -18705 -6784
1413746189 4575903 -5904 -18705 -6784
1413746190 4576154 -5904 -18705 -6784
1413746190 4576408 -5904 -18705 -6784
1413746190 4576661 -5904 -18705 -6784
1413746190 4576913 -5904 -18705 -6784
1413746191 4577167 -5904 -18705 -6784
1413746191 4577420 -5904 -18705 -6784
1413746191 4577675 -5904 -18705 -6784
1413746191 4577929 -5904 -18705 -6784
1413746192 4578180 -5904 -18705 -6784
1413746192 4578434 -5904 -18705 -6784
1413746192 4578687 -5904 -18705 -6784
1413746192 4578942 -5904 -18705 -6784
1413746193 4579195 -5904 -18705 -6784
1413746193 4579446 -5904 -18705 -6784
1413746193 4579701 -5904 -18705 -6784
1413746193 4579954 -5904 -18705 -6784
1413746194 4580212 -5904 -18705 -6784
1413746194 4580465 -5904 -18705 -6784
1413746194 4580719 -5904 -18705 -6784
1413746194 4580975 -5904 -18705 -6784
1413746195 4581227 -5904 -18705 -6784
1413746195 4581864 -5904 -18705 -6784
1413746196 4582121 -5904 -18705 -6784
1413746196 4582377 -5904 -18705 -6784
1413746196 4582629 -5904 -18705 -6784
1413746196 4582882 -5904 -18705 -6784
1413746197 4583139 -5904 -18705 -6784
1413746197 4583403 -5904 -18705 -6784
1413746197 4583660 -5904 -18705 -6784
1413746197 4583912 -5904 -18705 -6784
1413746198 4584170 -5904 -18705 -6784
1413746198 4584428 -5904 -18705 -6784
1413746198 4584681 -5904 -18705 -6784
1413746198 4584935 -5904 -18705 -6784
1413746199 4585189 -5904 -18705 -6784
1413746199 4585442 -5904 -18705 -6784
1413746199 4585695 -5904 -18705 -6784
1413746199 4585949 -5904 -18705 -6784
1413746200 4586205 -5904 -18705 -6784
1413746200 4586468 -5904 -18705 -6784
1413746200 4586721 -5904 -18705 -6784
1413746200 4586972 -5904 -18705 -6784
1413746201 4587226 -5904 -18705 -6784
1413746201 4587478 -5904 -18705 -6784
1413746201 4587731 -5904 -18705 -6784
1413746201 4587987 -5904 -18705 -6784
1413746202 4588244 -5904 -18705 -6784
1413746202 4588497 -5904 -18705 -6784
1413746202 4588751 -5904 -18705 -6784
1413746203 4589012 -5904 -18705 -6784
1413746203 4589269 -5904 -18705 -6784
1413746203 4589523 -5904 -18705 -6784
1413746203 4589774 -5904 -18705 -6784
1413746204 4590031 -5904 -18705 -6784
1413746204 4590283 -5904 -18705 -6784
1413746204 4590546 -5904 -18705 -6784
1413746204 4590806 -5904 -18705 -6784
1413746205 4591060 -5904 -18705 -6784
1413746205 4591319 -5904 -18705 -6784
1413746205 4591576 -5904 -18705 -6784
1413746205 4591831 -5904 -18705 -6784
1413746206 4592082 -5904 -18705 -6784
1413746206 4592334 -5904 -18705 -6784
1413746206 4592587 -5904 -18705 -6784
1413746206 4592843 -5904 -18705 -6784
1413746207 4593096 -5904 -18705 -6784
1413746207 4593351 -5904 -18705 -6784
1413746207 4593602 -5904 -18705 -6784
1413746207 4593855 -5904 -18705 -6784
1413746208 4594109 -5904 -18705 -6784
1413746208 4594366 -5904 -18705 -6784
1413746208 4594619 -5904 -18705 -6784
1413746208 4594875 -5904 -18705 -6784
1413746209 4595131 -5904 -18705 -6784
1413746209 4595383 -5904 -18705 -6784
1413746209 4595635 -5904 -18705 -6784
1413746209 4595890 -5904 -18705 -6784
1413746210 4596142 -5904 -18705 -6784
1413746210 4596396 -5904 -18705 -6784
1413746210 4596651 -5904 -18705 -6784
1413746210 4596905 -5904 -18705 -6784
1413746211 4597161 -5904 -18705 -6784
1413746211 4597416 -5904 -18705 -6784
1413746211 4597672 -5904 -18705 -6784
1413746211 4597927 -5904 -18705 -6784
1413746212 4598181 -5904 -18705 -6784
1413746212 4598433 -5904 -18705 -6784
1413746212 4598688 -5904 -18705 -6784
1413746212 4598942 -5904 -18705 -6784
1413746213 4599201 -5904 -18705 -6784
1413746213 4599453 -5904 -18705 -6784
1413746213 4599706 -5904 -18705 -6784
1413746213 4599962 -5904 -18705 -6784
1413746214 4600218 -5904 -18705 -6784
1413746214 4600473 -5904 -18705 -6784
