1413741615 utime AM_vel(rpm) AM_supV(dV) AM_supI(dA) AM_bpT(dC)  AM_amT(dC) AM_motT(dC) AM_SOC AM_thr AM_rgn
1413741615 mins   0      0    -37624        0     0      0       0       0       0  
1413741615 maxs   0     37624  37624     37624 37624  37624    37624  37624  37624 
1413741615 attr   N        N      N        N      N     N       N       N       N  
1413745802 4188667 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745803 4189670 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745804 4190673 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745805 4191677 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745806 4192680 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745807 4193682 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745808 4194683 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745809 4195689 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745810 4196695 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745811 4197703 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745812 4198710 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745813 4199711 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745814 4200715 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745815 4201718 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745816 4202720 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745817 4203727 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745818 4204730 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745819 4205731 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745820 4206738 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745821 4207742 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745822 4208748 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745823 4209755 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745824 4210756 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745825 4211761 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745826 4212765 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745827 4213772 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745828 4214773 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745829 4215780 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745830 4216783 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745831 4217784 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745832 4218787 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745833 4219793 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745834 4220795 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745835 4221796 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745836 4222801 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745837 4223806 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745838 4224810 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745839 4225811 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745840 4226817 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745841 4227821 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745842 4228829 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745843 4229835 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745844 4230842 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745845 4231846 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745846 4232851 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745847 4233856 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745848 4234861 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745849 4235869 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745850 4236870 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745851 4237875 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745852 4238877 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745853 4239879 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745854 4240885 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745855 4241892 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745856 4242894 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745857 4243902 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745858 4244910 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745859 4245914 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745860 4246916 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745861 4247920 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745862 4248926 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745863 4249932 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745864 4250934 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745865 4251939 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745866 4252942 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745867 4253950 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745868 4254951 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745869 4255959 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745870 4256963 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745871 4257967 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745872 4258972 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745873 4259980 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745874 4260981 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745875 4261988 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745876 4262989 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745877 4263991 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745878 4264997 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745879 4265999 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745881 4267003 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745882 4268011 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745883 4269017 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745884 4270031 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745885 4271038 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745886 4272045 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745887 4273049 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745888 4274050 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745889 4275054 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745890 4276061 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745891 4277062 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745892 4278066 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745893 4279071 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745894 4280073 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745895 4281075 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745896 4282083 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745897 4283088 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745898 4284097 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745899 4285103 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745900 4286109 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745901 4287114 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745902 4288117 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745903 4289122 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745904 4290127 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745905 4291128 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745906 4292134 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745907 4293140 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745908 4294144 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745909 4295151 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745910 4296154 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745911 4297159 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745912 4298167 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745913 4299173 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745914 4300181 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745915 4301187 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745916 4302191 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745917 4303196 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745918 4304202 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745919 4305208 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745920 4306212 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745921 4307215 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745922 4308222 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745923 4309225 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745924 4310228 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745925 4311233 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745926 4312238 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745927 4313240 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745928 4314247 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745929 4315250 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745930 4316253 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745931 4317255 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745932 4318257 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745933 4319263 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745934 4320273 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745935 4321274 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745936 4322276 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745937 4323281 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745938 4324287 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745939 4325291 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745940 4326297 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745941 4327302 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745942 4328309 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745943 4329312 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745944 4330313 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745945 4331320 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745946 4332323 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745947 4333330 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745948 4334331 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745949 4335335 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745950 4336339 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745951 4337343 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745952 4338346 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745953 4339348 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745954 4340354 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745955 4341360 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745956 4342361 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745957 4343368 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745958 4344375 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745959 4345380 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745960 4346385 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745961 4347392 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745962 4348394 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745963 4349401 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745964 4350412 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745965 4351415 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745966 4352421 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745967 4353428 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745968 4354432 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745969 4355439 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745970 4356444 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745971 4357450 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745972 4358451 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745973 4359452 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745974 4360453 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745975 4361458 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745976 4362465 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745977 4363472 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745978 4364476 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745979 4365484 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745980 4366487 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745981 4367489 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745982 4368491 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745983 4369500 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745984 4370505 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745985 4371511 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745986 4372520 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745987 4373527 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745988 4374530 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745989 4375537 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745990 4376543 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745991 4377544 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745992 4378547 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745993 4379551 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745994 4380556 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745995 4381560 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745996 4382561 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745997 4383569 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745998 4384575 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413745999 4385576 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746000 4386580 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746001 4387582 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746002 4388586 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746003 4389592 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746004 4390596 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746005 4391603 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746006 4392611 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746007 4393616 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746008 4394617 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746009 4395623 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746010 4396626 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746011 4397629 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746012 4398636 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746013 4399639 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746014 4400643 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746015 4401645 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746016 4402652 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746017 4403655 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746018 4404661 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746019 4405670 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746020 4406673 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746021 4407676 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746022 4408677 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746023 4409678 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746024 4410683 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746025 4411687 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746026 4412691 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746027 4413692 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746028 4414693 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746029 4415696 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746030 4416702 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746031 4417703 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746032 4418711 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746033 4419716 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746034 4420724 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746035 4421731 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746036 4422733 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746037 4423737 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746038 4424745 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746039 4425752 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746040 4426757 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746041 4427761 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746042 4428762 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746043 4429774 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746044 4430782 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746045 4431789 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746046 4432791 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746047 4433793 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746048 4434799 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746049 4435805 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746050 4436811 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746051 4437818 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746052 4438819 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746053 4439826 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746054 4440827 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746055 4441831 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746056 4442837 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746057 4443844 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746058 4444846 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746059 4445857 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746060 4446864 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746061 4447869 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746062 4448871 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746063 4449876 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746064 4450880 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746065 4451887 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746066 4452894 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746067 4453897 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746068 4454904 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746069 4455905 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746070 4456906 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746071 4457907 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746072 4458910 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746073 4459914 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746074 4460919 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746075 4461920 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746076 4462927 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746077 4463931 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746078 4464932 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746079 4465935 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746080 4466937 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746081 4467940 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746082 4468945 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746083 4469947 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746084 4470948 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746085 4471954 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746086 4472958 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746087 4473961 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746088 4474963 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746089 4475967 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746090 4476970 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746091 4477972 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746092 4478978 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746093 4479980 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746094 4480988 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746095 4481993 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746096 4482999 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746098 4484001 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746099 4485006 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746100 4486029 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746101 4487030 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746102 4488034 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746103 4489036 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746104 4490040 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746105 4491041 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746106 4492044 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746107 4493047 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746108 4494052 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746109 4495061 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746110 4496063 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746111 4497066 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746112 4498071 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746113 4499076 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746114 4500078 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746115 4501083 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746116 4502088 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746117 4503090 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746118 4504093 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746119 4505094 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746120 4506098 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746121 4507099 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746122 4508104 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746123 4509111 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413746124 4510115 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
