1413747310 utime T(cK) I(cA) V(mV) V_sup(mV) Stat T(cK) I(cA) V(mV) V_sup(mV) Stat
1413747310 mins   0      0     0     0        0     0     0    0      0        0  
1413747310 maxs  32768   32768  32768  32768 32768 32768 32768 32768  32768  32768
1413747310 attr  N        N      N       N     N     N     N     N    N       N 
1413750022 2714042 30285 100 13835 23485 1 30195 101 13905 23815 3
1413750023 2715046 30285 100 13835 23485 1 30195 101 13905 23826 3
1413750024 2716050 30285 100 13835 23485 1 30195 101 13905 23815 3
1413750025 2717053 30285 100 13835 23485 1 30195 101 13905 23815 3
1413750026 2718058 30285 101 13835 23485 1 30195 100 13905 23815 3
1413750027 2719066 30285 100 13840 23485 1 30195 101 13910 23815 3
1413750028 2720070 30285 100 13840 23496 1 30195 101 13910 23815 3
1413750029 2721075 30285 100 13840 23496 1 30195 101 13910 23815 3
1413750030 2722082 30285 100 13840 23485 1 30195 101 13910 23815 3
1413750031 2723085 30285 100 13840 23485 1 30195 101 13910 23815 3
1413750032 2724091 30285 101 13840 23485 1 30195 101 13910 23815 3
1413750033 2725097 30285 100 13840 23485 1 30195 101 13910 23815 3
1413750034 2726111 30285 100 13840 23485 1 30195 101 13910 23815 3
1413750035 2727118 30285 100 13840 23496 1 30195 101 13910 23815 3
1413750036 2728123 30285 100 13840 23485 1 30195 101 13910 23815 3
1413750037 2729129 30285 100 13840 23485 1 30195 101 13910 23815 3
1413750038 2730135 30285 100 13840 23485 1 30195 101 13910 23815 3
1413750039 2731141 30285 100 13840 23485 1 30195 101 13910 23815 3
1413750040 2732829 30285 100 13840 23485 1 30195 101 13910 23815 3
1413750041 2733832 30285 100 13840 23485 1 30195 101 13910 23826 3
1413750042 2734837 30285 100 13840 23485 1 30195 101 13910 23815 3
1413750043 2735838 30285 100 13840 23485 1 30195 101 13910 23815 3
1413750044 2736846 30285 100 13840 23496 1 30195 101 13910 23815 3
1413750045 2737848 30285 100 13840 23485 1 30195 101 13910 23815 3
1413750046 2738854 30285 100 13840 23496 1 30195 101 13910 23815 3
1413750047 2739860 30285 100 13840 23485 1 30195 101 13910 23815 3
1413750048 2740867 30285 100 13840 23485 1 30195 101 13910 23815 3
1413750049 2741868 30285 100 13840 23485 1 30195 101 13910 23815 3
1413750050 2742875 30285 101 13840 23485 1 30195 101 13910 23815 3
1413750051 2743878 30285 100 13840 23485 1 30195 101 13910 23815 3
1413750052 2744885 30285 100 13840 23485 1 30195 100 13910 23815 3
1413750053 2745892 30285 100 13840 23485 1 30195 101 13910 23815 3
1413750054 2746896 30285 100 13840 23485 1 30195 101 13910 23815 3
1413750055 2747897 30285 100 13840 23485 1 30195 101 13910 23815 3
1413750056 2748900 30285 100 13840 23485 1 30195 100 13910 23815 3
1413750057 2749904 30285 100 13840 23485 1 30195 100 13910 23815 3
1413750058 2750905 30285 100 13840 23485 1 30195 101 13910 23815 3
1413750059 2751908 30285 101 13840 23485 1 30195 101 13910 23815 3
1413750060 2752911 30285 100 13845 23485 1 30195 100 13910 23815 3
1413750061 2753912 30285 100 13845 23485 1 30195 101 13910 23815 3
1413750062 2754915 30285 101 13845 23485 1 30195 101 13910 23815 3
1413750063 2755918 30285 100 13845 23485 1 30195 101 13910 23815 3
1413750064 2756922 30285 100 13845 23496 1 30195 101 13910 23815 3
1413750065 2757924 30285 100 13845 23485 1 30195 101 13910 23815 3
1413750066 2758926 30285 100 13845 23485 1 30195 100 13915 23815 3
1413750067 2759928 30285 100 13845 23485 1 30195 101 13915 23815 3
1413750068 2760935 30285 101 13845 23485 1 30195 101 13915 23815 3
1413750069 2761940 30285 101 13845 23496 1 30195 101 13915 23815 3
1413750070 2762948 30285 101 13845 23485 1 30195 101 13910 23815 3
1413750071 2763951 30285 100 13845 23485 1 30195 101 13915 23815 3
1413750072 2764956 30285 100 13845 23485 1 30195 101 13910 23815 3
1413750073 2765957 30285 100 13845 23485 1 30195 101 13915 23815 3
1413750074 2766964 30285 100 13845 23496 1 30195 101 13915 23815 3
1413750075 2767973 30285 100 13845 23485 1 30195 101 13915 23815 3
1413750076 2768980 30285 100 13845 23496 1 30195 101 13915 23815 3
1413750077 2769981 30285 100 13845 23485 1 30195 101 13915 23815 3
1413750078 2770983 30285 100 13845 23485 1 30195 101 13915 23815 3
1413750079 2771987 30285 100 13845 23485 1 30195 101 13915 23815 3
1413750080 2772990 30285 100 13845 23485 1 30195 101 13915 23815 3
1413750081 2773992 30285 100 13845 23485 1 30195 101 13915 23815 3
1413750082 2774996 30285 101 13845 23485 1 30195 100 13915 23815 3
1413750084 2776004 30285 100 13845 23485 1 30195 101 13915 23815 3
1413750085 2777009 30285 100 13845 23485 1 30195 101 13915 23815 3
1413750086 2778011 30285 100 13845 23496 1 30195 101 13915 23815 3
1413750087 2779018 30285 100 13845 23485 1 30195 101 13915 23815 3
1413750088 2780024 30285 100 13845 23485 1 30195 101 13915 23815 3
1413750089 2781031 30285 100 13845 23485 1 30195 101 13915 23815 3
1413750090 2782037 30285 101 13845 23485 1 30195 101 13915 23815 3
1413750091 2783043 30285 101 13845 23485 1 30195 101 13915 23815 3
1413750092 2784045 30285 100 13845 23485 1 30195 101 13915 23815 3
1413750093 2785051 30285 100 13845 23485 1 30195 101 13915 23815 3
1413750094 2786056 30285 100 13850 23485 1 30195 101 13915 23815 3
1413750095 2787062 30285 101 13845 23485 1 30195 101 13915 23815 3
1413750096 2788067 30285 100 13850 23485 1 30195 101 13915 23815 3
1413750097 2789072 30285 100 13845 23485 1 30195 101 13915 23815 3
1413750098 2790075 30285 100 13845 23485 1 30195 101 13915 23815 3
1413750099 2791080 30285 100 13850 23485 1 30195 101 13915 23815 3
1413750100 2792085 30285 100 13850 23485 1 30195 101 13915 23815 3
1413750101 2793092 30285 100 13850 23496 1 30195 101 13920 23815 3
1413750102 2794096 30285 100 13850 23485 1 30195 101 13920 23815 3
1413750103 2795097 30285 100 13850 23485 1 30195 101 13915 23815 3
1413750104 2796100 30285 100 13850 23485 1 30195 101 13915 23815 3
1413750105 2797105 30285 101 13850 23485 1 30195 101 13920 23815 3
1413750106 2798106 30285 100 13850 23485 1 30195 101 13915 23815 3
1413750107 2799108 30285 100 13850 23485 1 30195 101 13915 23815 3
1413750108 2800113 30285 100 13850 23485 1 30195 101 13920 23815 3
1413750109 2801116 30285 100 13850 23485 1 30195 101 13920 23815 3
1413750110 2802119 30285 100 13850 23485 1 30195 101 13920 23815 3
1413750111 2803124 30285 100 13850 23485 1 30195 101 13920 23815 3
1413750112 2804131 30285 101 13850 23496 1 30195 101 13920 23815 3
1413750113 2805137 30285 101 13850 23496 1 30195 101 13920 23815 3
1413750114 2806149 30285 100 13850 23485 1 30195 101 13920 23815 3
1413750115 2807151 30285 100 13850 23485 1 30195 101 13920 23815 3
1413750116 2808157 30285 100 13850 23496 1 30195 101 13920 23815 3
1413750117 2809163 30285 100 13850 23485 1 30195 101 13920 23815 3
1413750118 2810168 30285 100 13850 23485 1 30195 101 13920 23815 3
1413750119 2811170 30285 100 13850 23485 1 30195 101 13920 23815 3
1413750120 2812177 30285 100 13850 23485 1 30195 101 13920 23815 3
1413750121 2813182 30285 100 13850 23485 1 30195 101 13920 23815 3
1413750122 2814190 30285 100 13850 23485 1 30195 101 13920 23815 3
1413750123 2815194 30285 100 13850 23485 1 30195 101 13920 23815 3
1413750124 2816198 30285 101 13850 23485 1 30195 101 13920 23815 3
1413750125 2817206 30285 100 13850 23485 1 30195 101 13920 23815 3
1413750126 2818212 30285 100 13850 23485 1 30195 101 13920 23815 3
1413750127 2819213 30285 100 13850 23485 1 30195 101 13920 23815 3
1413750128 2820216 30285 101 13850 23485 1 30195 101 13920 23815 3
1413750129 2821231 30285 100 13850 23485 1 30195 101 13920 23815 3
1413750130 2822232 30285 100 13850 23485 1 30195 101 13920 23815 3
1413750131 2823240 30285 100 13850 23485 1 30195 101 13920 23815 3
1413750132 2824245 30285 100 13850 23485 1 30195 101 13920 23815 3
1413750133 2825249 30285 101 13850 23485 1 30195 101 13920 23815 3
1413750134 2826257 30285 100 13855 23485 1 30195 101 13920 23815 3
1413750135 2827264 30285 100 13855 23485 1 30195 101 13920 23815 3
1413750136 2828271 30285 100 13855 23485 1 30195 100 13920 23815 3
1413750137 2829278 30285 100 13850 23485 1 30195 101 13920 23815 3
1413750138 2830282 30285 100 13855 23485 1 30195 100 13920 23815 3
1413750139 2831287 30285 100 13855 23485 1 30195 100 13920 23815 3
1413750140 2832289 30285 100 13855 23485 1 30195 100 13925 23815 3
1413750141 2833293 30285 100 13855 23485 1 30195 100 13925 23815 3
1413750142 2834300 30285 100 13855 23485 1 30195 101 13925 23815 3
1413750143 2835306 30285 100 13855 23485 1 30195 100 13925 23815 3
1413750144 2836310 30285 101 13855 23496 1 30195 100 13920 23815 3
1413750145 2837313 30285 100 13855 23485 1 30195 100 13920 23815 3
1413750146 2838314 30285 100 13855 23485 1 30195 100 13925 23815 3
1413750147 2839317 30285 100 13855 23485 1 30195 101 13925 23815 3
1413750148 2840320 30285 100 13855 23485 1 30195 100 13925 23815 3
1413750149 2841326 30285 100 13855 23485 1 30195 101 13925 23815 3
1413750150 2842328 30285 100 13855 23485 1 30195 100 13925 23815 3
1413750151 2843334 30285 100 13855 23485 1 30195 101 13925 23815 3
1413750152 2844341 30285 100 13855 23485 1 30195 101 13925 23815 3
1413750153 2845343 30285 100 13855 23485 1 30195 101 13925 23815 3
1413750154 2846344 30285 100 13855 23485 1 30195 101 13925 23815 3
1413750155 2847352 30285 100 13855 23485 1 30195 101 13925 23815 3
1413750156 2848355 30285 100 13855 23485 1 30195 101 13925 23815 3
1413750157 2849360 30285 100 13855 23496 1 30195 100 13925 23815 3
1413750158 2850366 30285 100 13855 23485 1 30195 100 13925 23815 3
1413750159 2851376 30285 100 13855 23485 1 30195 101 13925 23815 3
1413750160 2852378 30285 100 13855 23485 1 30195 101 13925 23815 3
1413750161 2853380 30285 100 13855 23485 1 30195 101 13925 23815 3
1413750162 2854385 30285 101 13855 23485 1 30195 101 13925 23815 3
1413750163 2855399 30285 101 13855 23485 1 30195 101 13925 23815 3
1413750164 2856404 30285 100 13855 23485 1 30195 101 13925 23815 3
1413750165 2857406 30285 100 13855 23485 1 30195 101 13925 23815 3
1413750166 2858413 30285 100 13855 23485 1 30195 101 13925 23815 3
1413750167 2859416 30285 100 13855 23485 1 30195 101 13925 23815 3
1413750168 2860418 30285 100 13860 23485 1 30195 101 13925 23815 3
1413750169 2861420 30285 100 13860 23485 1 30195 101 13925 23815 3
1413750170 2862422 30285 101 13860 23485 1 30195 101 13925 23815 3
1413750171 2863427 30285 100 13860 23485 1 30195 101 13925 23815 3
1413750172 2864432 30285 100 13860 23485 1 30195 101 13925 23815 3
1413750173 2865436 30285 101 13860 23485 1 30195 100 13930 23815 3
1413750174 2866437 30285 100 13860 23485 1 30195 101 13925 23815 3
1413750175 2867441 30285 100 13860 23485 1 30195 101 13925 23815 3
1413750176 2868444 30285 100 13860 23485 1 30195 101 13925 23815 3
1413750177 2869451 30285 100 13860 23485 1 30195 101 13925 23815 3
1413750178 2870458 30285 100 13860 23485 1 30195 101 13930 23815 3
1413750179 2871464 30285 100 13860 23485 1 30195 100 13925 23815 3
1413750180 2872468 30285 100 13860 23485 1 30195 101 13930 23815 3
1413750181 2873475 30285 100 13860 23485 1 30195 101 13930 23815 3
1413750182 2874480 30285 100 13860 23485 1 30195 100 13930 23815 3
1413750183 2875486 30285 100 13860 23485 1 30195 100 13930 23815 3
1413750184 2876491 30285 100 13860 23485 1 30195 101 13930 23815 3
1413750185 2877492 30285 100 13860 23485 1 30195 100 13930 23815 3
1413750186 2878497 30285 100 13860 23485 1 30195 100 13930 23815 3
1413750187 2879505 30285 100 13860 23485 1 30195 100 13930 23815 3
1413750188 2880514 30285 100 13860 23485 1 30195 100 13930 23815 3
1413750189 2881521 30285 100 13860 23485 1 30195 101 13930 23815 3
1413750190 2882527 30285 100 13860 23485 1 30195 101 13930 23815 3
1413750191 2883534 30285 100 13860 23485 1 30195 100 13930 23815 3
1413750192 2884538 30285 100 13860 23485 1 30195 100 13930 23815 3
1413750193 2885544 30285 101 13860 23485 1 30195 101 13930 23815 3
1413750194 2886548 30285 100 13860 23485 1 30195 100 13930 23815 3
1413750195 2887553 30285 100 13860 23485 1 30195 100 13930 23815 3
1413750196 2888556 30285 101 13860 23485 1 30195 100 13930 23815 3
1413750197 2889564 30285 101 13860 23485 1 30195 100 13930 23815 3
1413750198 2890573 30285 100 13860 23485 1 30195 101 13930 23815 3
1413750199 2891575 30285 101 13860 23485 1 30195 100 13930 23815 3
1413750200 2892581 30285 100 13860 23485 1 30195 100 13930 23815 3
1413750201 2893585 30285 100 13860 23485 1 30195 101 13930 23815 3
1413750202 2894591 30285 100 13860 23485 1 30195 100 13930 23815 3
1413750203 2895599 30285 100 13860 23485 1 30195 100 13930 23815 3
1413750204 2896603 30285 100 13865 23485 1 30195 100 13930 23815 3
1413750205 2897606 30285 100 13865 23485 1 30195 100 13930 23815 3
1413750206 2898611 30285 100 13860 23485 1 30195 100 13930 23815 3
1413750207 2899614 30285 100 13860 23485 1 30195 100 13930 23815 3
1413750208 2900620 30285 100 13865 23485 1 30195 100 13930 23815 3
1413750209 2901625 30285 101 13865 23485 1 30195 100 13930 23815 3
1413750210 2902630 30285 100 13865 23485 1 30195 100 13930 23815 3
1413750211 2903637 30285 101 13865 23485 1 30195 100 13930 23815 3
1413750212 2904640 30285 100 13865 23485 1 30195 100 13930 23815 3
1413750213 2905642 30285 100 13865 23485 1 30195 100 13930 23815 3
1413750214 2906649 30285 100 13865 23485 1 30195 101 13930 23815 3
1413750215 2907652 30285 100 13865 23485 1 30195 101 13930 23815 3
1413750216 2908653 30285 100 13865 23485 1 30195 100 13930 23815 3
1413750217 2909658 30285 100 13865 23485 1 30195 100 13930 23815 3
1413750218 2910659 30285 100 13865 23485 1 30195 100 13930 23815 3
1413750219 2911664 30285 100 13865 23485 1 30195 101 13930 23815 3
1413750220 2912672 30285 100 13865 23485 1 30195 100 13930 23815 3
1413750221 2913682 30285 100 13865 23485 1 30195 100 13930 23815 3
1413750222 2914689 30285 100 13865 23485 1 30195 100 13930 23815 3
1413750223 2915697 30285 100 13865 23485 1 30195 100 13930 23815 3
1413750224 2916701 30285 100 13865 23485 1 30195 100 13930 23815 3
1413750225 2917705 30285 100 13865 23485 1 30195 101 13930 23815 3
1413750226 2918708 30285 100 13865 23485 1 30195 100 13930 23815 3
1413750227 2919710 30285 100 13865 23485 1 30195 100 13935 23815 3
1413750228 2920712 30285 100 13865 23485 1 30195 101 13935 23815 3
1413750229 2921714 30285 100 13865 23485 1 30195 101 13935 23815 3
1413750230 2922718 30285 100 13865 23485 1 30195 100 13935 23815 3
1413750231 2923720 30285 101 13865 23485 1 30195 100 13935 23815 3
1413750232 2924723 30285 100 13865 23485 1 30195 100 13935 23815 3
1413750233 2925729 30285 100 13865 23485 1 30195 100 13935 23815 3
1413750234 2926731 30285 100 13865 23485 1 30195 100 13935 23815 3
1413750235 2927737 30285 100 13865 23485 1 30195 100 13935 23815 3
1413750236 2928741 30285 100 13865 23485 1 30195 100 13935 23815 3
1413750237 2929742 30285 100 13865 23485 1 30195 101 13935 23815 3
1413750238 2930744 30285 100 13865 23485 1 30195 100 13935 23815 3
1413750239 2931749 30285 100 13865 23485 1 30195 100 13935 23815 3
1413750240 2932756 30285 100 13865 23485 1 30195 100 13935 23815 3
1413750241 2933763 30285 100 13865 23485 1 30195 100 13935 23815 3
1413750242 2934770 30285 100 13870 23485 1 30195 101 13935 23815 3
1413750243 2935778 30285 100 13870 23485 1 30195 100 13935 23815 3
1413750244 2936788 30285 100 13870 23485 1 30195 100 13935 23815 3
1413750245 2937790 30285 100 13870 23485 1 30195 100 13935 23815 3
1413750246 2938798 30285 101 13865 23485 1 30195 100 13935 23815 3
1413750247 2939800 30285 100 13870 23485 1 30195 101 13935 23815 3
1413750248 2940807 30285 101 13870 23485 1 30195 101 13935 23815 3
1413750249 2941814 30285 100 13870 23485 1 30195 101 13935 23815 3
1413750250 2942818 30285 100 13870 23485 1 30195 101 13935 23815 3
1413750251 2943824 30285 100 13870 23485 1 30195 100 13935 23815 3
1413750252 2944827 30285 100 13870 23485 1 30195 101 13935 23815 3
1413750253 2945829 30285 101 13870 23485 1 30195 101 13935 23815 3
1413750254 2946834 30285 100 13870 23485 1 30195 101 13935 23815 3
1413750255 2947835 30285 101 13870 23485 1 30195 100 13935 23815 3
1413750256 2948836 30285 100 13870 23485 1 30195 100 13935 23815 3
1413750257 2949837 30285 100 13870 23485 1 30195 100 13935 23815 3
1413750258 2950838 30285 100 13870 23485 1 30195 100 13935 23815 3
1413750259 2951841 30285 100 13870 23485 1 30195 101 13935 23815 3
1413750260 2952842 30285 101 13870 23485 1 30195 100 13935 23815 3
1413750261 2953844 30285 100 13870 23485 1 30195 101 13935 23815 3
1413750262 2954851 30285 100 13870 23485 1 30195 100 13940 23815 3
1413750263 2955856 30285 100 13870 23485 1 30195 100 13940 23815 3
1413750264 2956862 30285 100 13870 23485 1 30195 100 13940 23815 3
1413750265 2957863 30285 101 13870 23485 1 30195 101 13940 23815 3
1413750266 2958868 30285 100 13870 23485 1 30195 101 13940 23815 3
1413750267 2959872 30285 100 13870 23485 1 30195 100 13940 23815 3
1413750268 2960875 30285 100 13870 23485 1 30195 101 13940 23815 3
1413750269 2961882 30285 100 13870 23485 1 30195 100 13940 23815 3
1413750270 2962886 30285 100 13870 23485 1 30195 100 13940 23815 3
1413750271 2963898 30285 100 13870 23485 1 30195 100 13940 23815 3
1413750272 2964900 30285 100 13870 23485 1 30195 100 13940 23815 3
1413750273 2965905 30285 100 13870 23485 1 30195 100 13940 23815 3
1413750274 2966910 30285 101 13870 23485 1 30195 101 13940 23815 3
1413750275 2967911 30285 101 13870 23485 1 30195 100 13940 23815 3
1413750276 2968916 30285 100 13870 23485 1 30195 100 13940 23815 3
1413750277 2969918 30285 100 13870 23485 1 30195 100 13940 23815 3
1413750278 2970923 30285 100 13870 23485 1 30195 100 13940 23815 3
1413750279 2971926 30285 100 13870 23485 1 30195 100 13940 23815 3
1413750280 2972930 30285 100 13870 23485 1 30195 100 13940 23815 3
1413750281 2973933 30285 100 13870 23485 1 30195 100 13940 23815 3
1413750282 2974938 30285 101 13875 23485 1 30195 100 13940 23815 3
1413750283 2975946 30285 100 13875 23485 1 30195 100 13940 23815 3
1413750284 2976951 30285 100 13875 23485 1 30195 1 13885 24112 4
1413750285 2977954 30285 100 13875 23485 1 30195 1 13880 24112 4
1413750286 2978957 30285 100 13875 23485 1 30195 1 13880 24112 4
1413750287 2979958 30285 100 13875 23485 1 30195 1 13880 24112 4
1413750288 2980960 30285 100 13875 23485 1 30195 1 13875 24112 4
1413750289 2981961 30285 100 13875 23485 1 30195 1 13875 24112 4
1413750290 2982964 30285 100 13875 23485 1 30195 1 13875 24112 4
1413750291 2983968 30285 100 13875 23485 1 30195 1 13870 24112 4
1413750292 2984969 30285 100 13875 23485 1 30195 1 13870 24112 4
1413750293 2985971 30285 100 13875 23485 1 30195 1 13870 24112 4
1413750294 2986978 30330 100 13875 23485 1 30195 1 13870 24112 4
1413750295 2987980 30285 100 13875 23485 1 30195 1 13865 24112 4
1413750296 2988983 30285 100 13875 23485 1 30195 1 13865 24112 4
1413750297 2989984 30285 100 13875 23485 1 30195 1 13865 24112 4
1413750298 2990989 30285 100 13875 23485 1 30195 1 13865 24112 4
1413750299 2991992 30285 100 13875 23485 1 30195 1 13865 24112 4
1413750300 2992997 30285 100 13875 23485 1 30195 1 13865 24112 4
