1413741615 utime cmd  I(cA)    SOC   stat  on mea bal  tr  yr  mo  dy  hr  mn sc   ti
1413742913 1299362 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742914 1300366 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742915 1301370 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742916 1302374 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742917 1303376 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742918 1304381 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742919 1305382 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742920 1306383 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742921 1307385 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742922 1308389 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742923 1309392 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742924 1310400 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742925 1311405 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742926 1312408 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742927 1313411 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742928 1314412 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742929 1315416 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742930 1316424 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742931 1317429 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742932 1318431 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742933 1319434 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742934 1320440 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742935 1321443 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742936 1322447 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742937 1323448 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742938 1324453 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742939 1325454 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742940 1326455 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742941 1327456 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742942 1328457 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742943 1329461 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742944 1330466 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742945 1331470 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742946 1332472 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742947 1333477 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742948 1334482 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742949 1335486 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742950 1336490 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742951 1337494 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742952 1338496 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742953 1339498 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742954 1340501 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742955 1341505 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742956 1342510 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742957 1343516 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742958 1344521 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742959 1345523 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742960 1346528 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742961 1347529 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742962 1348535 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742963 1349539 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742964 1350541 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742965 1351543 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742966 1352552 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742967 1353553 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742968 1354558 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742969 1355565 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742970 1356569 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742971 1357571 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742972 1358572 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742973 1359577 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742974 1360582 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742975 1361588 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742976 1362590 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742977 1363594 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742978 1364598 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742979 1365599 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742980 1366601 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742981 1367608 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742982 1368617 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742983 1369619 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742984 1370620 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742985 1371621 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742986 1372629 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742987 1373637 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742988 1374644 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742989 1375645 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742990 1376650 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742991 1377654 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742992 1378661 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742993 1379662 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742994 1380666 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742995 1381672 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742996 1382678 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742997 1383679 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742998 1384683 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742999 1385688 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743000 1386690 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743001 1387697 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743002 1388704 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743003 1389710 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743004 1390712 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743005 1391715 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743006 1392720 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743007 1393725 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743008 1394726 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743009 1395728 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743010 1396734 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743011 1397741 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743012 1398748 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743013 1399751 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743014 1400755 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743015 1401760 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743016 1402767 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743017 1403772 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743018 1404774 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743019 1405779 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743020 1406781 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743021 1407785 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743022 1408786 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743023 1409788 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743024 1410789 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743025 1411799 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743026 1412801 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743027 1413808 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743028 1414814 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743029 1415818 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743030 1416821 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743031 1417828 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743032 1418836 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743033 1419844 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743034 1420846 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743035 1421849 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743036 1422852 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743037 1423854 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743038 1424855 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743039 1425859 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743040 1426866 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743041 1427873 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743042 1428874 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743043 1429879 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743044 1430885 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743045 1431886 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743046 1432890 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743047 1433898 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743048 1434901 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743049 1435905 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743050 1436920 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743051 1437928 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743052 1438931 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743053 1439934 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743054 1440939 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743055 1441947 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743056 1442953 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743057 1443957 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743058 1444959 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743059 1445963 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743060 1446970 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743061 1447974 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743062 1448976 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743063 1449979 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743064 1450985 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743065 1451991 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743066 1452998 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743068 1454001 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743069 1455004 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743070 1456006 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743071 1457009 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743072 1458011 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743073 1459019 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743074 1460021 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743075 1461027 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743076 1462035 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743077 1463052 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743078 1464056 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743079 1465061 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743080 1466062 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743081 1467064 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743082 1468067 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743083 1469068 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743084 1470069 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743085 1471070 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743086 1472081 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743087 1473088 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743088 1474096 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743089 1475098 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743090 1476099 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743091 1477105 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743092 1478107 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743093 1479110 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743094 1480115 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743095 1481121 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743096 1482123 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743097 1483132 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743098 1484134 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743099 1485139 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743100 1486142 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743101 1487146 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743102 1488148 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743103 1489152 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743104 1490156 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743105 1491162 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743106 1492165 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743107 1493166 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743108 1494169 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743109 1495171 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743110 1496181 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743111 1497185 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743112 1498190 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743113 1499193 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743114 1500201 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743115 1501204 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743116 1502208 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743117 1503209 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743118 1504214 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743119 1505218 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743120 1506390 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743121 1507393 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743122 1508396 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743123 1509398 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743124 1510399 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743125 1511402 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743126 1512403 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743127 1513417 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743128 1514419 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743129 1515422 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743130 1516426 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743131 1517432 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743132 1518437 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743133 1519439 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743134 1520446 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743135 1521448 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743136 1522452 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743137 1523456 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743138 1524462 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743139 1525469 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743140 1526475 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743141 1527480 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743142 1528481 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743143 1529486 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743144 1530491 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743145 1531497 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743146 1532507 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743147 1533510 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743148 1534517 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743149 1535523 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743150 1536529 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743151 1537537 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743152 1538543 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743153 1539549 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743154 1540553 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743155 1541554 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743156 1542558 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743157 1543559 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743158 1544565 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743159 1545572 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743160 1546584 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743161 1547590 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743162 1548596 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743163 1549609 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743164 1550611 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743165 1551612 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743166 1552618 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743167 1553623 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743168 1554630 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743169 1555637 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743170 1556644 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743171 1557654 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743172 1558660 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743173 1559666 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743174 1560674 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743175 1561679 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743176 1562685 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743177 1563692 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743178 1564702 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743179 1565708 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743180 1566713 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743181 1567719 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743182 1568726 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743183 1569728 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743184 1570731 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743185 1571736 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743186 1572743 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743187 1573749 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743188 1574756 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743189 1575761 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743190 1576768 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743191 1577777 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743192 1578783 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743193 1579787 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743194 1580792 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743195 1581796 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743196 1582806 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743197 1583812 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743198 1584816 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743199 1585822 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743200 1586830 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743201 1587834 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743202 1588837 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743203 1589841 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743204 1590847 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743205 1591851 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743206 1592858 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743207 1593864 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743208 1594870 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743209 1595872 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743210 1596873 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743211 1597878 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743212 1598880 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743213 1599887 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743214 1600897 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743215 1601902 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743216 1602911 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743217 1603912 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743218 1604915 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743219 1605919 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743220 1606923 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743221 1607927 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743222 1608935 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743223 1609937 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743224 1610940 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743225 1611946 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743226 1612953 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743227 1613961 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743228 1614964 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743229 1615970 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743230 1616976 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743231 1617978 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743232 1618983 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743233 1619989 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743234 1620996 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743236 1622001 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743237 1623008 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743238 1624015 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743239 1625027 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743240 1626032 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743241 1627035 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743242 1628041 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743243 1629042 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743244 1630046 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743245 1631050 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743246 1632057 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743247 1633064 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743248 1634065 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743249 1635071 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743250 1636075 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743251 1637082 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743252 1638083 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743253 1639086 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743254 1640091 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743255 1641097 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743256 1642098 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743257 1643101 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743258 1644113 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743259 1645122 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743260 1646123 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743261 1647124 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743262 1648125 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743263 1649136 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743264 1650139 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743265 1651144 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743266 1652145 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743267 1653155 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743268 1654156 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743269 1655162 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743270 1656169 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413743271 1657175 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
