1413747310 utime UTC_GPS Lat Long Alt Track  GS FIX MagV Date
1413747564 256426 1413747563 3023.3749N 09743.5397W 254.0M 101.26 0.15K 193923.000A2 NAD 191014
1413747565 257429 1413747564 3023.3749N 09743.5397W 254.0M 101.26 0.31K 193924.000A2 NAD 191014
1413747566 258437 1413747565 3023.3750N 09743.5397W 254.0M 101.26 0.39K 193925.000A2 NAD 191014
1413747567 259442 1413747566 3023.3750N 09743.5396W 254.0M 101.26 0.52K 193926.000A2 NAD 191014
1413747568 260448 1413747567 3023.3750N 09743.5395W 254.0M 101.26 0.94K 193927.000A2 NAD 191014
1413747569 261453 1413747568 3023.3751N 09743.5393W 254.0M 101.26 0.95K 193928.000A2 NAD 191014
1413747570 262459 1413747569 3023.3752N 09743.5392W 254.0M 101.26 1.05K 193929.000A2 NAD 191014
1413747571 263463 1413747570 3023.3752N 09743.5390W 254.0M 101.26 0.99K 193930.000A2 NAD 191014
1413747572 264469 1413747571 3023.3753N 09743.5389W 254.0M 101.26 1.04K 193931.000A2 NAD 191014
1413747573 265475 1413747572 3023.3754N 09743.5387W 254.0M 101.26 0.89K 193932.000A2 NAD 191014
1413747574 266476 1413747573 3023.3754N 09743.5386W 254.0M 101.26 0.81K 193933.000A2 NAD 191014
1413747575 267481 1413747574 3023.3755N 09743.5384W 254.0M 101.26 0.85K 193934.000A2 NAD 191014
1413747576 268486 1413747575 3023.3755N 09743.5383W 254.0M 101.26 0.83K 193935.000A2 NAD 191014
1413747577 269493 1413747576 3023.3755N 09743.5381W 254.0M 101.26 0.61K 193936.000A2 NAD 191014
1413747578 270500 1413747577 3023.3754N 09743.5380W 254.0M 101.26 0.62K 193937.000A2 NAD 191014
1413747579 271510 1413747578 3023.3755N 09743.5379W 254.0M 101.26 0.45K 193938.000A2 NAD 191014
1413747580 272516 1413747579 3023.3754N 09743.5379W 254.0M 101.26 0.27K 193939.000A2 NAD 191014
1413747581 273523 1413747580 3023.3754N 09743.5378W 254.0M 101.26 0.55K 193940.000A2 NAD 191014
1413747582 274524 1413747581 3023.3755N 09743.5377W 254.0M 101.26 0.62K 193941.000A2 NAD 191014
1413747583 275529 1413747582 3023.3755N 09743.5376W 254.0M 101.26 0.29K 193942.000A2 NAD 191014
1413747584 276535 1413747583 3023.3755N 09743.5376W 254.0M 101.26 0.36K 193943.000A2 NAD 191014
1413747585 277539 1413747584 3023.3755N 09743.5375W 254.0M 101.26 0.43K 193944.000A2 NAD 191014
1413747586 278545 1413747585 3023.3755N 09743.5374W 254.0M 101.26 0.59K 193945.000A2 NAD 191014
1413747587 279551 1413747586 3023.3755N 09743.5373W 254.0M 101.26 0.47K 193946.000A2 NAD 191014
1413747588 280554 1413747587 3023.3755N 09743.5372W 254.0M 101.26 0.39K 193947.000A2 NAD 191014
1413747589 281558 1413747588 3023.3755N 09743.5372W 254.0M 101.26 0.25K 193948.000A2 NAD 191014
1413747590 282565 1413747589 3023.3755N 09743.5371W 254.0M 101.26 0.21K 193949.000A2 NAD 191014
1413747591 283572 1413747590 3023.3755N 09743.5371W 254.0M 101.26 0.43K 193950.000A2 NAD 191014
1413747592 284578 1413747590 3023.3755N 09743.5371W 254.0M 101.26 0.43K 193950.000A2 NAD 191014
1413747593 285588 1413747591 3023.3755N 09743.5370W 254.0M 101.26 0.54K 193951.000A2 NAD 191014
1413747594 286590 1413747592 3023.3754N 09743.5370W 254.0M 101.26 0.54K 193952.000A2 NAD 191014
1413747595 287596 1413747593 3023.3754N 09743.5369W 254.0M 101.26 0.64K 193953.000A2 NAD 191014
1413747596 288601 1413747595 3023.3754N 09743.5367W 254.0M 101.26 0.61K 193955.000A2 NAD 191014
1413747597 289608 1413747596 3023.3753N 09743.5366W 254.0M 101.26 0.60K 193956.000A2 NAD 191014
1413747598 290618 1413747597 3023.3753N 09743.5365W 254.0M 101.26 0.65K 193957.000A2 NAD 191014
1413747599 291627 1413747598 3023.3752N 09743.5364W 254.0M 101.26 0.69K 193958.000A2 NAD 191014
1413747600 292629 1413747599 3023.3752N 09743.5363W 254.0M 101.26 0.27K 193959.000A2 NAD 191014
1413747601 293643 1413747600 3023.3752N 09743.5362W 254.0M 101.26 0.36K 194000.000A2 NAD 191014
1413747602 294646 1413747601 3023.3752N 09743.5362W 254.0M 101.26 0.35K 194001.000A2 NAD 191014
1413747603 295650 1413747602 3023.3751N 09743.5361W 254.0M 101.26 0.20K 194002.000A2 NAD 191014
1413747604 296655 1413747603 3023.3751N 09743.5361W 254.0M 101.26 0.17K 194003.000A2 NAD 191014
1413747605 297659 1413747604 3023.3752N 09743.5361W 254.0M 101.26 0.39K 194004.000A2 NAD 191014
1413747606 298660 1413747605 3023.3752N 09743.5361W 254.0M 101.26 0.57K 194005.000A2 NAD 191014
1413747607 299663 1413747606 3023.3753N 09743.5361W 254.0M 101.26 0.54K 194006.000A2 NAD 191014
1413747608 300668 1413747607 3023.3754N 09743.5361W 254.0M 101.26 0.25K 194007.000A2 NAD 191014
1413747609 301673 1413747608 3023.3754N 09743.5360W 254.0M 101.26 0.25K 194008.000A2 NAD 191014
1413747610 302680 1413747609 3023.3754N 09743.5360W 254.0M 101.26 0.19K 194009.000A2 NAD 191014
1413747611 303684 1413747610 3023.3754N 09743.5360W 254.0M 101.26 0.12K 194010.000A2 NAD 191014
1413747612 304688 1413747611 3023.3754N 09743.5360W 254.0M 101.26 0.24K 194011.000A2 NAD 191014
1413747613 305691 1413747612 3023.3754N 09743.5360W 254.0M 101.26 0.38K 194012.000A2 NAD 191014
1413747614 306696 1413747613 3023.3754N 09743.5361W 254.0M 101.26 0.62K 194013.000A2 NAD 191014
1413747615 307701 1413747614 3023.3754N 09743.5362W 254.0M 101.26 0.58K 194014.000A2 NAD 191014
1413747616 308702 1413747615 3023.3754N 09743.5363W 254.0M 101.26 0.55K 194015.000A2 NAD 191014
1413747617 309709 1413747616 3023.3754N 09743.5364W 254.0M 101.26 0.57K 194016.000A2 NAD 191014
1413747618 310714 1413747617 3023.3754N 09743.5365W 254.0M 101.26 0.54K 194017.000A2 NAD 191014
1413747619 311719 1413747618 3023.3755N 09743.5365W 254.0M 101.26 0.29K 194018.000A2 NAD 191014
1413747620 312723 1413747619 3023.3755N 09743.5366W 254.0M 101.26 0.10K 194019.000A2 NAD 191014
1413747621 313730 1413747620 3023.3755N 09743.5366W 254.0M 101.26 0.20K 194020.000A2 NAD 191014
1413747622 314735 1413747621 3023.3755N 09743.5366W 254.0M 101.26 0.31K 194021.000A2 NAD 191014
1413747623 315741 1413747622 3023.3755N 09743.5366W 254.0M 101.26 0.27K 194022.000A2 NAD 191014
1413747624 316746 1413747623 3023.3756N 09743.5365W 254.0M 101.26 0.15K 194023.000A2 NAD 191014
1413747625 317747 1413747624 3023.3756N 09743.5365W 254.0M 101.26 0.26K 194024.000A2 NAD 191014
1413747626 318749 1413747625 3023.3756N 09743.5366W 254.0M 101.26 0.09K 194025.000A2 NAD 191014
1413747627 319753 1413747626 3023.3756N 09743.5366W 254.0M 101.26 0.37K 194026.000A2 NAD 191014
1413747628 320754 1413747627 3023.3756N 09743.5366W 254.0M 101.26 0.34K 194027.000A2 NAD 191014
1413747629 321766 1413747628 3023.3757N 09743.5366W 254.0M 101.26 0.16K 194028.000A2 NAD 191014
1413747630 322771 1413747630 3023.3757N 09743.5366W 254.0M 101.26 0.28K 194030.000A2 NAD 191014
1413747631 323774 1413747631 3023.3758N 09743.5366W 254.0M 101.26 0.34K 194031.000A2 NAD 191014
1413747632 324777 1413747632 3023.3758N 09743.5367W 254.0M 101.26 0.34K 194032.000A2 NAD 191014
1413747633 325785 1413747633 3023.3758N 09743.5368W 254.0M 101.26 0.35K 194033.000A2 NAD 191014
1413747634 326786 1413747634 3023.3757N 09743.5368W 254.0M 101.26 0.18K 194034.000A2 NAD 191014
1413747635 327790 1413747635 3023.3757N 09743.5367W 254.0M 101.26 0.18K 194035.000A2 NAD 191014
1413747636 328804 1413747636 3023.3757N 09743.5367W 254.0M 101.26 0.38K 194036.000A2 NAD 191014
1413747637 329808 1413747636 3023.3757N 09743.5367W 254.0M 101.26 0.38K 194036.000A2 NAD 191014
1413747638 330809 1413747637 3023.3756N 09743.5367W 254.0M 101.26 0.35K 194037.000A2 NAD 191014
1413747639 331819 1413747638 3023.3756N 09743.5367W 254.0M 101.26 0.34K 194038.000A2 NAD 191014
1413747640 332821 1413747639 3023.3755N 09743.5367W 254.0M 101.26 0.11K 194039.000A2 NAD 191014
1413747641 333829 1413747640 3023.3755N 09743.5367W 254.1M 101.26 0.22K 194040.000A2 NAD 191014
1413747642 334835 1413747641 3023.3755N 09743.5367W 254.1M 101.26 0.31K 194041.000A2 NAD 191014
1413747643 335840 1413747642 3023.3754N 09743.5367W 254.1M 101.26 0.29K 194042.000A2 NAD 191014
1413747644 336844 1413747643 3023.3754N 09743.5366W 254.1M 101.26 0.35K 194043.000A2 NAD 191014
1413747645 337845 1413747644 3023.3754N 09743.5366W 254.1M 101.26 0.31K 194044.000A2 NAD 191014
1413747646 338847 1413747645 3023.3754N 09743.5365W 254.1M 101.26 0.24K 194045.000A2 NAD 191014
1413747647 339852 1413747646 3023.3754N 09743.5365W 254.1M 101.26 0.38K 194046.000A2 NAD 191014
1413747648 340856 1413747647 3023.3755N 09743.5364W 254.1M 101.26 0.38K 194047.000A2 NAD 191014
1413747649 341860 1413747648 3023.3754N 09743.5364W 254.1M 101.26 0.49K 194048.000A2 NAD 191014
1413747650 342867 1413747649 3023.3753N 09743.5363W 254.1M 101.26 0.24K 194049.000A2 NAD 191014
1413747651 343870 1413747650 3023.3753N 09743.5363W 254.1M 101.26 0.23K 194050.000A2 NAD 191014
1413747652 344873 1413747651 3023.3753N 09743.5363W 254.1M 101.26 0.28K 194051.000A2 NAD 191014
1413747653 345878 1413747652 3023.3753N 09743.5362W 254.1M 101.26 0.27K 194052.000A2 NAD 191014
1413747654 346881 1413747653 3023.3752N 09743.5362W 254.1M 101.26 0.33K 194053.000A2 NAD 191014
1413747655 347884 1413747654 3023.3752N 09743.5362W 254.1M 101.26 0.21K 194054.000A2 NAD 191014
1413747656 348892 1413747655 3023.3752N 09743.5361W 254.1M 101.26 0.31K 194055.000A2 NAD 191014
1413747657 349895 1413747656 3023.3751N 09743.5361W 254.1M 101.26 0.41K 194056.000A2 NAD 191014
1413747658 350901 1413747657 3023.3751N 09743.5361W 254.1M 101.26 0.49K 194057.000A2 NAD 191014
1413747659 351910 1413747658 3023.3750N 09743.5360W 254.1M 101.26 0.59K 194058.000A2 NAD 191014
1413747660 352914 1413747658 3023.3750N 09743.5360W 254.1M 101.26 0.59K 194058.000A2 NAD 191014
1413747661 353920 1413747660 3023.3748N 09743.5358W 254.1M 101.26 0.92K 194100.000A2 NAD 191014
1413747662 354932 1413747661 3023.3747N 09743.5357W 254.1M 101.26 0.78K 194101.000A2 NAD 191014
1413747663 355938 1413747662 3023.3746N 09743.5356W 254.1M 101.26 0.60K 194102.000A2 NAD 191014
1413747664 356944 1413747664 3023.3746N 09743.5354W 254.1M 101.26 0.48K 194104.000A2 NAD 191014
1413747665 357950 1413747665 3023.3747N 09743.5354W 254.1M 101.26 0.30K 194105.000A2 NAD 191014
1413747666 358957 1413747666 3023.3747N 09743.5354W 254.1M 101.26 0.54K 194106.000A2 NAD 191014
1413747667 359965 1413747667 3023.3748N 09743.5354W 254.1M 101.26 0.78K 194107.000A2 NAD 191014
1413747668 360968 1413747668 3023.3749N 09743.5354W 254.2M 101.26 0.62K 194108.000A2 NAD 191014
1413747669 361974 1413747669 3023.3750N 09743.5354W 254.2M 101.26 0.38K 194109.000A2 NAD 191014
1413747670 362980 1413747670 3023.3750N 09743.5355W 254.2M 101.26 0.44K 194110.000A2 NAD 191014
1413747671 363982 1413747671 3023.3750N 09743.5355W 254.2M 101.26 0.56K 194111.000A2 NAD 191014
1413747672 364983 1413747672 3023.3750N 09743.5356W 254.2M 101.26 0.37K 194112.000A2 NAD 191014
1413747673 365992 1413747673 3023.3749N 09743.5356W 254.2M 101.26 0.43K 194113.000A2 NAD 191014
1413747674 366994 1413747674 3023.3749N 09743.5356W 254.2M 101.26 0.78K 194114.000A2 NAD 191014
1413747675 367996 1413747675 3023.3747N 09743.5356W 254.2M 101.26 0.81K 194115.000A2 NAD 191014
1413747677 369003 1413747676 3023.3747N 09743.5355W 254.2M 101.26 0.93K 194116.000A2 NAD 191014
1413747678 370006 1413747677 3023.3746N 09743.5354W 254.2M 101.26 0.84K 194117.000A2 NAD 191014
1413747679 371013 1413747678 3023.3745N 09743.5352W 254.2M 101.26 0.68K 194118.000A2 NAD 191014
1413747680 372014 1413747679 3023.3745N 09743.5351W 254.1M 101.26 0.54K 194119.000A2 NAD 191014
1413747681 373019 1413747680 3023.3744N 09743.5351W 254.1M 101.26 0.67K 194120.000A2 NAD 191014
1413747682 374028 1413747681 3023.3743N 09743.5350W 254.1M 101.26 0.63K 194121.000A2 NAD 191014
1413747683 375034 1413747682 3023.3743N 09743.5349W 254.1M 101.26 0.76K 194122.000A2 NAD 191014
1413747684 376035 1413747682 3023.3743N 09743.5349W 254.1M 101.26 0.76K 194122.000A2 NAD 191014
1413747685 377042 1413747683 3023.3742N 09743.5349W 254.1M 101.26 0.47K 194123.000A2 NAD 191014
1413747686 378047 1413747684 3023.3741N 09743.5348W 254.1M 101.26 0.26K 194124.000A2 NAD 191014
1413747687 379051 1413747685 3023.3741N 09743.5348W 254.1M 101.26 0.41K 194125.000A2 NAD 191014
1413747688 380056 1413747686 3023.3741N 09743.5347W 254.1M 101.26 0.26K 194126.000A2 NAD 191014
1413747689 381061 1413747687 3023.3741N 09743.5347W 254.1M 101.26 0.33K 194127.000A2 NAD 191014
1413747690 382062 1413747688 3023.3741N 09743.5346W 254.1M 101.26 0.52K 194128.000A2 NAD 191014
1413747691 383065 1413747689 3023.3741N 09743.5345W 254.1M 101.26 0.74K 194129.000A2 NAD 191014
1413747692 384066 1413747690 3023.3741N 09743.5344W 254.1M 101.26 0.74K 194130.000A2 NAD 191014
1413747693 385076 1413747691 3023.3741N 09743.5343W 254.1M 101.26 0.78K 194131.000A2 NAD 191014
1413747694 386084 1413747692 3023.3741N 09743.5341W 254.1M 101.26 0.74K 194132.000A2 NAD 191014
1413747695 387091 1413747693 3023.3741N 09743.5340W 254.1M 101.26 0.46K 194133.000A2 NAD 191014
1413747696 388099 1413747694 3023.3741N 09743.5339W 254.1M 101.26 0.07K 194134.000A2 NAD 191014
1413747697 389102 1413747695 3023.3741N 09743.5340W 254.1M 101.26 0.25K 194135.000A2 NAD 191014
1413747698 390116 1413747696 3023.3741N 09743.5340W 254.1M 101.26 0.48K 194136.000A2 NAD 191014
1413747699 391123 1413747697 3023.3742N 09743.5340W 254.1M 101.26 0.60K 194137.000A2 NAD 191014
1413747700 392127 1413747698 3023.3743N 09743.5341W 254.1M 101.26 0.61K 194138.000A2 NAD 191014
1413747701 393128 1413747699 3023.3743N 09743.5342W 254.1M 101.26 0.91K 194139.000A2 NAD 191014
1413747702 394139 1413747700 3023.3743N 09743.5344W 254.1M 284.93 1.26K 194140.000A2 NAD 191014
1413747703 395146 1413747701 3023.3741N 09743.5345W 254.0M 274.42 1.20K 194141.000A2 NAD 191014
1413747704 396147 1413747702 3023.3740N 09743.5346W 254.0M 275.45 1.21K 194142.000A2 NAD 191014
1413747705 397150 1413747703 3023.3738N 09743.5349W 254.1M 273.78 1.33K 194143.000A2 NAD 191014
1413747706 398155 1413747704 3023.3737N 09743.5351W 254.1M 272.00 1.35K 194144.000A2 NAD 191014
1413747707 399158 1413747705 3023.3736N 09743.5353W 254.1M 270.38 1.40K 194145.000A2 NAD 191014
1413747708 400162 1413747707 3023.3734N 09743.5358W 254.1M 267.69 1.48K 194147.000A2 NAD 191014
1413747709 401166 1413747708 3023.3734N 09743.5360W 254.1M 273.68 1.51K 194148.000A2 NAD 191014
1413747710 402171 1413747709 3023.3735N 09743.5360W 254.2M 285.90 1.46K 194149.000A2 NAD 191014
1413747711 403172 1413747710 3023.3734N 09743.5360W 254.2M 285.90 0.96K 194150.000A2 NAD 191014
1413747712 404179 1413747711 3023.3734N 09743.5361W 254.2M 285.90 0.97K 194151.000A2 NAD 191014
1413747713 405185 1413747712 3023.3734N 09743.5359W 254.2M 285.90 0.63K 194152.000A2 NAD 191014
1413747714 406192 1413747713 3023.3735N 09743.5358W 254.1M 285.90 0.58K 194153.000A2 NAD 191014
1413747715 407196 1413747714 3023.3735N 09743.5359W 254.1M 285.90 0.63K 194154.000A2 NAD 191014
1413747716 408197 1413747715 3023.3735N 09743.5360W 254.2M 285.90 0.41K 194155.000A2 NAD 191014
1413747717 409200 1413747716 3023.3736N 09743.5360W 254.2M 285.90 0.33K 194156.000A2 NAD 191014
1413747718 410201 1413747717 3023.3735N 09743.5361W 254.2M 285.90 0.45K 194157.000A2 NAD 191014
1413747719 411204 1413747718 3023.3735N 09743.5361W 254.2M 285.90 0.52K 194158.000A2 NAD 191014
1413747720 412214 1413747719 3023.3734N 09743.5362W 254.2M 285.90 0.63K 194159.000A2 NAD 191014
1413747721 413222 1413747720 3023.3734N 09743.5363W 254.2M 285.90 0.61K 194200.000A2 NAD 191014
1413747722 414223 1413747721 3023.3734N 09743.5364W 254.2M 285.90 0.55K 194201.000A2 NAD 191014
1413747723 415226 1413747722 3023.3734N 09743.5365W 254.2M 285.90 0.52K 194202.000A2 NAD 191014
1413747724 416232 1413747723 3023.3734N 09743.5366W 254.2M 285.90 0.47K 194203.000A2 NAD 191014
1413747725 417234 1413747724 3023.3733N 09743.5366W 254.3M 285.90 0.36K 194204.000A2 NAD 191014
1413747726 418235 1413747725 3023.3733N 09743.5367W 254.3M 285.90 0.36K 194205.000A2 NAD 191014
1413747727 419236 1413747726 3023.3733N 09743.5367W 254.3M 285.90 0.12K 194206.000A2 NAD 191014
1413747728 420242 1413747727 3023.3733N 09743.5367W 254.3M 285.90 0.15K 194207.000A2 NAD 191014
1413747729 421250 1413747727 3023.3733N 09743.5367W 254.3M 285.90 0.15K 194207.000A2 NAD 191014
1413747730 422256 1413747728 3023.3733N 09743.5367W 254.3M 285.90 0.17K 194208.000A2 NAD 191014
1413747731 423262 1413747729 3023.3733N 09743.5368W 254.3M 285.90 0.13K 194209.000A2 NAD 191014
1413747732 424274 1413747730 3023.3734N 09743.5368W 254.3M 285.90 0.19K 194210.000A2 NAD 191014
1413747733 425276 1413747731 3023.3734N 09743.5368W 254.3M 285.90 0.21K 194211.000A2 NAD 191014
1413747734 426280 1413747732 3023.3733N 09743.5368W 254.3M 285.90 0.54K 194212.000A2 NAD 191014
1413747735 427284 1413747733 3023.3733N 09743.5369W 254.3M 285.90 0.34K 194213.000A2 NAD 191014
1413747736 428295 1413747734 3023.3733N 09743.5369W 254.3M 285.90 0.21K 194214.000A2 NAD 191014
1413747737 429297 1413747735 3023.3732N 09743.5369W 254.3M 285.90 0.18K 194215.000A2 NAD 191014
1413747738 430301 1413747736 3023.3732N 09743.5369W 254.3M 285.90 0.17K 194216.000A2 NAD 191014
1413747739 431303 1413747737 3023.3732N 09743.5370W 254.3M 285.90 0.24K 194217.000A2 NAD 191014
1413747740 432308 1413747738 3023.3732N 09743.5370W 254.3M 285.90 0.17K 194218.000A2 NAD 191014
1413747741 433313 1413747739 3023.3732N 09743.5370W 254.3M 285.90 0.27K 194219.000A2 NAD 191014
1413747742 434314 1413747740 3023.3732N 09743.5371W 254.3M 285.90 0.28K 194220.000A2 NAD 191014
1413747743 435317 1413747741 3023.3732N 09743.5371W 254.3M 285.90 0.45K 194221.000A2 NAD 191014
1413747744 436325 1413747743 3023.3732N 09743.5372W 254.3M 285.90 0.47K 194223.000A2 NAD 191014
1413747745 437332 1413747744 3023.3733N 09743.5373W 254.3M 285.90 0.31K 194224.000A2 NAD 191014
1413747746 438338 1413747745 3023.3733N 09743.5373W 254.3M 285.90 0.14K 194225.000A2 NAD 191014
1413747747 439345 1413747746 3023.3733N 09743.5372W 254.3M 285.90 0.28K 194226.000A2 NAD 191014
1413747748 440348 1413747747 3023.3733N 09743.5372W 254.3M 285.90 0.29K 194227.000A2 NAD 191014
1413747749 441354 1413747748 3023.3732N 09743.5371W 254.3M 285.90 0.27K 194228.000A2 NAD 191014
1413747750 442357 1413747749 3023.3732N 09743.5371W 254.3M 285.90 0.63K 194229.000A2 NAD 191014
1413747751 443359 1413747750 3023.3732N 09743.5370W 254.3M 285.90 0.45K 194230.000A2 NAD 191014
1413747752 444364 1413747751 3023.3732N 09743.5369W 254.3M 285.90 0.20K 194231.000A2 NAD 191014
1413747753 445366 1413747752 3023.3732N 09743.5369W 254.3M 285.90 0.19K 194232.000A2 NAD 191014
1413747754 446371 1413747753 3023.3732N 09743.5369W 254.3M 285.90 0.43K 194233.000A2 NAD 191014
1413747755 447377 1413747754 3023.3731N 09743.5368W 254.3M 285.90 0.43K 194234.000A2 NAD 191014
1413747756 448381 1413747755 3023.3731N 09743.5367W 254.3M 285.90 0.41K 194235.000A2 NAD 191014
1413747757 449389 1413747756 3023.3731N 09743.5366W 254.3M 285.90 0.47K 194236.000A2 NAD 191014
1413747758 450390 1413747757 3023.3731N 09743.5366W 254.3M 285.90 0.60K 194237.000A2 NAD 191014
1413747759 451397 1413747758 3023.3731N 09743.5365W 254.3M 285.90 0.39K 194238.000A2 NAD 191014
1413747760 452398 1413747759 3023.3732N 09743.5364W 254.3M 285.90 0.38K 194239.000A2 NAD 191014
1413747761 453402 1413747760 3023.3732N 09743.5364W 254.3M 285.90 0.20K 194240.000A2 NAD 191014
1413747762 454405 1413747761 3023.3733N 09743.5364W 254.3M 285.90 0.08K 194241.000A2 NAD 191014
1413747763 455410 1413747762 3023.3733N 09743.5364W 254.3M 285.90 0.04K 194242.000A2 NAD 191014
1413747764 456418 1413747763 3023.3733N 09743.5363W 254.2M 285.90 0.21K 194243.000A2 NAD 191014
1413747765 457425 1413747764 3023.3732N 09743.5363W 254.2M 285.90 0.53K 194244.000A2 NAD 191014
1413747766 458429 1413747765 3023.3732N 09743.5362W 254.2M 285.90 0.53K 194245.000A2 NAD 191014
1413747767 459437 1413747766 3023.3732N 09743.5362W 254.2M 285.90 0.43K 194246.000A2 NAD 191014
1413747768 460441 1413747767 3023.3731N 09743.5361W 254.2M 285.90 0.53K 194247.000A2 NAD 191014
1413747769 461445 1413747768 3023.3730N 09743.5361W 254.2M 285.90 0.54K 194248.000A2 NAD 191014
1413747770 462454 1413747769 3023.3730N 09743.5360W 254.2M 285.90 0.19K 194249.000A2 NAD 191014
1413747771 463458 1413747770 3023.3729N 09743.5360W 254.2M 285.90 0.21K 194250.000A2 NAD 191014
1413747772 464466 1413747771 3023.3729N 09743.5361W 254.2M 285.90 0.25K 194251.000A2 NAD 191014
1413747773 465473 1413747772 3023.3729N 09743.5361W 254.2M 285.90 0.23K 194252.000A2 NAD 191014
1413747774 466475 1413747773 3023.3730N 09743.5361W 254.2M 285.90 0.40K 194253.000A2 NAD 191014
1413747775 467483 1413747773 3023.3730N 09743.5361W 254.2M 285.90 0.40K 194253.000A2 NAD 191014
1413747776 468489 1413747774 3023.3729N 09743.5359W 254.2M 285.90 0.10K 194254.000A2 NAD 191014
1413747777 469492 1413747775 3023.3729N 09743.5357W 254.1M 285.90 0.07K 194255.000A2 NAD 191014
1413747778 470493 1413747776 3023.3728N 09743.5357W 254.0M 285.90 0.09K 194256.000A2 NAD 191014
1413747779 471500 1413747777 3023.3729N 09743.5356W 254.0M 285.90 0.13K 194257.000A2 NAD 191014
1413747780 472506 1413747778 3023.3729N 09743.5357W 254.1M 285.90 0.35K 194258.000A2 NAD 191014
