1413741615 utime  bx(uT) by(uT) bz(uT)  B(uT) ax    ay  az     A     gx   gy    gz   T(C) rate  track tilt roll
1413746606 4992542 39.3532 28.7172 2.02121 48.7589 -8.75117 -0.641161 3.2437 9.35498 1.46871 7.56636 -1.60161 38.263 12 0 0 0
1413746607 4993543 39.1574 28.8801 1.95974 48.695 -8.77735 -0.619584 3.29709 9.39662 0.891602 8.6792 -1.52043 38.3478 10 0 0 0
1413746608 4994548 38.9651 28.6069 2.33902 48.3952 -8.75655 -0.644574 3.29867 9.37944 0.941656 8.54155 -0.605642 38.3369 12 0 0 0
1413746609 4995549 38.7712 28.8702 2.00946 48.3811 -8.7508 -0.64833 3.29699 9.37374 0.651889 8.37851 -1.14075 38.2872 12 0 0 0
1413746610 4996551 38.897 28.9862 1.84787 48.5447 -8.75616 -0.657311 3.28126 9.37385 0.107022 7.17718 -1.74569 38.2756 13 0 0 0
1413746611 4997554 39.173 28.715 1.65292 48.5984 -8.74143 -0.638764 3.26939 9.35465 1.35129 8.13131 -1.94364 38.2689 12 0 0 0
1413746612 4998557 39.1641 28.7968 2.19376 48.661 -8.75852 -0.629448 3.27533 9.37207 1.7039 7.75065 -0.474062 38.2752 12 0 0 0
1413746613 4999561 39.3029 28.707 1.82869 48.7048 -8.75418 -0.636367 3.31562 9.38264 1.27653 8.35754 -1.09649 38.3422 13 0 0 0
1413746614 5000564 38.8258 29.004 1.98476 48.5037 -8.75617 -0.638462 3.28602 9.37422 1.43112 7.89833 -1.22844 38.3109 12 0 0 0
1413746615 5001569 38.5028 28.2934 1.86839 47.8171 -8.75488 -0.646182 3.26231 9.36526 1.15711 7.29918 -1.1377 38.3394 12 0 0 0
1413746616 5002576 39.0791 28.9866 1.59308 48.682 -8.75781 -0.650073 3.28048 9.37462 0.920015 9.34124 -1.92806 38.3692 7 0 0 0
1413746617 5003580 39.1295 28.8331 1.81531 48.6391 -8.76964 -0.657232 3.28071 9.38624 0.387938 8.1535 -1.82466 38.2823 8 0 0 0
1413746618 5004582 38.9787 28.9943 1.89861 48.617 -8.7778 -0.638051 3.27826 9.39169 0.775929 8.15554 -1.27646 38.4029 8 0 0 0
1413746619 5005590 39.172 28.3843 2.08931 48.4198 -8.76444 -0.64622 3.27539 9.37877 0.933218 9.01747 -1.05925 38.3699 8 0 0 0
1413746620 5006900 38.8234 28.7572 1.85221 48.3494 -8.72562 -0.653374 3.27117 9.34152 0.974286 8.56067 -0.394738 38.2918 1 0 0 0
1413746621 5007903 39.0378 28.8103 1.62311 48.545 -8.76386 -0.650014 3.25696 9.37206 1.02163 8.59125 -2.6536 38.2923 8 0 0 0
1413746622 5008913 38.9188 29.0423 1.94051 48.5993 -8.75598 -0.645705 3.27019 9.36901 0.391197 7.93665 -0.379684 38.3552 9 0 0 0
1413746623 5009916 39.0387 29.0144 2.0971 48.6853 -8.74927 -0.653174 3.27953 9.36652 0.285222 7.84525 -1.24867 38.3118 9 0 0 0
1413746624 5010923 39.147 28.8629 2.06674 48.6809 -8.74123 -0.634794 3.28335 9.35908 1.9704 6.99187 -0.226215 38.299 8 0 0 0
1413746625 5011930 39.0741 29.0175 1.85875 48.7058 -8.76561 -0.635717 3.28117 9.38116 1.17111 8.3285 -0.55087 38.3527 9 0 0 0
1413746626 5012931 38.9268 28.7092 1.67143 48.3974 -8.76837 -0.638956 3.32529 9.39948 1.42501 9.06855 -0.882959 38.4082 8 0 0 0
1413746627 5013934 39.0832 28.5875 2.05933 48.4663 -8.76105 -0.647263 3.26397 9.37168 0.792981 8.42337 -2.20812 38.3463 8 0 0 0
1413746628 5014939 39.3172 28.8105 2.03441 48.7855 -8.76661 -0.646998 3.30152 9.39 -0.0104438 8.77225 -1.35114 38.3804 9 0 0 0
1413746629 5015946 39.0359 28.6365 1.82731 48.4478 -8.75514 -0.65924 3.27207 9.36981 2.00713 7.69347 -2.19999 38.2927 8 0 0 0
1413746630 5016953 38.924 29.0591 1.60917 48.6014 -8.75654 -0.642518 3.26971 9.36914 1.1733 8.39066 -1.88 38.3197 8 0 0 0
1413746631 5017957 39.1484 28.8601 2.03245 48.6788 -8.77929 -0.648264 3.24155 9.38104 1.13236 8.72165 -1.8168 38.2716 8 0 0 0
1413746632 5018958 39.1719 29.0612 2.11101 48.8205 -8.76281 -0.667029 3.24911 9.36955 1.4161 7.95604 -1.16888 38.3613 6 0 0 0
1413746633 5019963 38.8808 28.8346 1.76668 48.4383 -8.78056 -0.649174 3.26582 9.39069 0.633495 8.33722 -1.08027 38.3324 8 0 0 0
1413746634 5020969 39.1523 29.0146 1.83244 48.7658 -8.75662 -0.636786 3.27554 9.37086 0.886924 8.89858 -1.92891 38.3201 8 0 0 0
1413746635 5021972 39.4165 28.9204 2.13571 48.9348 -8.76007 -0.643265 3.2948 9.38128 1.26662 8.03873 -1.3284 38.2703 8 0 0 0
1413746636 5022973 39.0486 28.7527 1.82759 48.5268 -8.75549 -0.636055 3.23916 9.3571 1.80123 8.20198 -1.39033 38.4047 9 0 0 0
1413746637 5023988 38.9681 28.9142 1.65502 48.5519 -8.77002 -0.653603 3.25701 9.37809 0.432115 9.80333 -0.527687 38.3332 7 0 0 0
1413746638 5024995 39.0023 29.2413 2.09821 48.7918 -8.75825 -0.625142 3.27901 9.37282 1.33582 8.82085 -0.344182 38.3966 8 0 0 0
1413746640 5026002 39.1903 29.0825 2.0292 48.8446 -8.74919 -0.633227 3.28899 9.3684 1.91331 8.87323 -2.33227 38.3975 8 0 0 0
1413746641 5027003 39.5053 28.7837 1.85528 48.9143 -8.75504 -0.661917 3.28053 9.37288 0.107902 7.6791 -1.78662 38.3901 7 0 0 0
1413746642 5028010 39.0599 28.875 2.40356 48.6336 -8.74843 -0.675765 3.28018 9.36756 2.17318 8.61547 -1.54688 38.2911 8 0 0 0
1413746643 5029015 38.7806 28.5211 2.5309 48.2057 -8.76599 -0.654564 3.2803 9.3825 1.04512 8.54582 -0.482632 38.406 8 0 0 0
1413746644 5030016 39.3226 28.9974 2.08596 48.9026 -8.76183 -0.658845 3.29074 9.38257 0.732467 7.90485 -0.00461697 38.3102 8 0 0 0
1413746645 5031025 39.1507 28.6109 1.95035 48.53 -8.74943 -0.645988 3.27549 9.36475 0.862912 7.29798 -0.422264 38.3214 7 0 0 0
1413746646 5032030 38.999 28.7749 1.76532 48.4978 -8.78228 -0.64109 3.29157 9.40074 1.58997 9.10452 -2.83039 38.2943 8 0 0 0
1413746647 5033032 38.6497 28.9068 1.75114 48.2956 -8.75907 -0.654286 3.28268 9.37685 1.25698 7.68186 -1.39332 38.3274 7 0 0 0
1413746648 5034039 39.1204 28.8737 1.80664 48.6555 -8.76021 -0.646615 3.28182 9.37709 1.16108 8.28222 0.129576 38.354 8 0 0 0
1413746649 5035040 38.8421 28.8255 2.18799 48.419 -8.77478 -0.626663 3.29848 9.39518 0.462078 8.22114 -1.4337 38.3622 8 0 0 0
1413746650 5036045 38.9828 28.9179 1.81283 48.5715 -8.75378 -0.642561 3.26808 9.36599 0.948067 8.09487 -0.908328 38.3797 8 0 0 0
1413746651 5037050 39.0846 28.829 1.73229 48.5975 -8.7846 -0.621309 3.25394 9.38847 1.29805 9.14052 -0.576863 38.3281 9 0 0 0
1413746652 5038058 39.1664 28.6093 2.01848 48.5445 -8.76379 -0.625485 3.25938 9.37117 1.31758 8.28552 -1.64763 38.3518 8 0 0 0
1413746653 5039061 39.0346 29.2285 2.24701 48.8165 -8.75085 -0.642626 3.291 9.37128 1.28707 7.81151 -0.91486 38.3211 9 0 0 0
1413746654 5040069 38.9465 28.8033 1.90651 48.4778 -8.75385 -0.631558 3.27665 9.36831 0.924737 7.97613 -2.73039 38.4076 8 0 0 0
1413746655 5041076 39.2643 28.8158 1.82634 48.7378 -8.75846 -0.64227 3.25159 9.36461 2.03327 7.28316 -1.50575 38.4588 8 0 0 0
1413746656 5042083 38.835 28.9289 1.85988 48.4613 -8.76689 -0.647689 3.27486 9.38097 1.22566 7.99776 -2.23787 38.3733 8 0 0 0
1413746657 5043084 38.9359 28.8096 2.29088 48.4896 -8.77757 -0.64176 3.26198 9.38606 -0.628161 8.55543 -1.18396 38.4101 8 0 0 0
1413746658 5044091 39.0458 28.8248 2.19218 48.5824 -8.75155 -0.643486 3.26994 9.36463 0.811259 8.35432 -2.06061 38.4267 9 0 0 0
1413746659 5045095 38.8896 29.1665 1.99599 48.6525 -8.75596 -0.651919 3.29211 9.37709 1.50973 7.36524 -0.530306 38.3851 8 0 0 0
1413746660 5046097 39.2276 28.7003 1.81404 48.6395 -8.7532 -0.638737 3.26537 9.36425 1.799 7.36546 -1.52332 38.4448 7 0 0 0
1413746661 5047101 38.8345 28.6687 2.04784 48.3137 -8.75833 -0.634822 3.25981 9.36684 0.665703 8.95826 -1.66601 38.4033 9 0 0 0
1413746662 5048102 39.196 28.6919 1.72926 48.606 -8.77617 -0.634128 3.26661 9.38584 1.30521 8.96202 -1.21152 38.3789 7 0 0 0
1413746663 5049106 38.7738 28.7022 1.95746 48.281 -8.77328 -0.640481 3.31014 9.39881 0.212046 7.90912 -1.86059 38.4266 9 0 0 0
1413746664 5050109 39.2681 28.8721 1.75199 48.7714 -8.74553 -0.633659 3.26833 9.35777 0.396485 8.82613 -1.06508 38.37 8 0 0 0
1413746665 5051113 38.7987 29.3311 1.82584 48.6722 -8.7619 -0.639747 3.28291 9.37857 0.340236 7.96817 -0.718024 38.4754 8 0 0 0
1413746666 5052118 38.9319 28.9541 2.02203 48.5605 -8.76461 -0.657372 3.31465 9.39348 1.60709 8.18807 -1.87229 38.2804 8 0 0 0
1413746667 5053124 38.8158 28.8709 2.48374 48.4393 -8.77393 -0.658854 3.28261 9.39103 1.04328 9.44812 -2.06515 38.334 8 0 0 0
1413746668 5054131 38.9437 29.2699 2.22327 48.7676 -8.75258 -0.629426 3.26662 9.36347 0.293233 9.50367 -1.46218 38.3704 9 0 0 0
1413746669 5055137 39.053 28.8525 1.95154 48.5944 -8.752 -0.627494 3.30569 9.37651 1.33377 9.54248 -1.52203 38.3617 8 0 0 0
1413746670 5056142 38.9708 29.1452 2.26062 48.7163 -8.75258 -0.646516 3.24073 9.35564 0.960104 7.88757 -1.48692 38.3923 9 0 0 0
1413746671 5057145 38.9989 29.0582 2.35925 48.6915 -8.75165 -0.646205 3.27405 9.36634 1.78718 8.4283 -1.53738 38.3894 8 0 0 0
1413746672 5058148 39.0663 28.9292 2.09848 48.6567 -8.76671 -0.639789 3.249 9.37126 1.6317 8.26992 -2.00393 38.3936 9 0 0 0
1413746673 5059163 38.8596 28.6607 2.2123 48.3364 -8.74138 -0.650223 3.25285 9.34962 1.27875 8.10371 -1.77316 38.3833 8 0 0 0
1413746674 5060164 39.068 28.7886 2.07336 48.5736 -8.74569 -0.64807 3.28855 9.36598 0.234431 8.04538 0.226346 38.4241 8 0 0 0
1413746675 5061165 38.9097 28.9827 2.29689 48.572 -8.75863 -0.64047 3.28209 9.37528 0.699667 7.59047 -1.14482 38.4483 8 0 0 0
1413746676 5062167 38.6673 28.8883 1.98504 48.3077 -8.76583 -0.671117 3.27609 9.38205 0.557916 8.60484 -1.31809 38.3958 7 0 0 0
1413746677 5063171 39.2145 28.8989 2.08839 48.7574 -8.77929 -0.658557 3.29125 9.39904 1.61678 9.03061 -1.24717 38.3752 9 0 0 0
1413746678 5064173 38.8795 28.833 1.95267 48.4435 -8.73076 -0.651933 3.28496 9.35106 0.641238 9.36031 -1.15394 38.4188 9 0 0 0
1413746679 5065175 38.8147 28.5879 1.95249 48.2458 -8.77065 -0.655136 3.28191 9.38746 0.193379 8.21936 -1.22185 38.4449 7 0 0 0
1413746680 5066181 38.9836 28.867 1.83582 48.5427 -8.78231 -0.631034 3.26825 9.39195 -0.296691 8.59076 -1.60925 38.4363 9 0 0 0
1413746681 5067187 39.0699 28.7615 2.13575 48.5617 -8.76448 -0.640225 3.25091 9.36987 0.698869 9.7601 -0.81268 38.3652 7 0 0 0
1413746682 5068194 39.2595 29.0236 2.33374 48.8787 -8.77039 -0.659045 3.2746 9.38494 0.929684 7.22104 -2.30268 38.4274 9 0 0 0
1413746683 5069199 38.9288 28.9525 2.28297 48.5686 -8.75101 -0.636761 3.27385 9.36503 2.09703 7.69894 -1.74375 38.3814 8 0 0 0
1413746684 5070205 39.285 29.2247 2.02849 49.0052 -8.76042 -0.646464 3.25547 9.36808 1.1342 8.58227 -1.50157 38.3956 8 0 0 0
1413746685 5071208 38.9184 28.9966 1.97843 48.5733 -8.77427 -0.64152 3.26249 9.38313 0.824074 8.896 -1.6361 38.3991 8 0 0 0
1413746686 5072209 38.993 29.0928 2.03741 48.6929 -8.77464 -0.628341 3.26579 9.38374 0.771529 8.95545 -0.746561 38.3867 8 0 0 0
1413746687 5073216 38.5008 29.0389 1.95757 48.2639 -8.7583 -0.624636 3.24121 9.35967 0.907712 8.12075 -1.22771 38.3407 8 0 0 0
1413746688 5074222 38.5766 29.1408 1.92258 48.3843 -8.76241 -0.658678 3.27825 9.37874 0.262328 7.70013 -0.782087 38.4147 8 0 0 0
1413746689 5075224 38.8145 29.0294 1.52127 48.4932 -8.76254 -0.646439 3.25484 9.36984 0.995105 8.67338 -2.72177 38.4251 9 0 0 0
1413746690 5076228 38.6113 28.7296 2.02629 48.1698 -8.75565 -0.660681 3.2558 9.36473 0.405333 9.23491 -1.48788 38.3943 8 0 0 0
1413746691 5077232 38.6175 28.225 2.34645 47.8902 -8.75663 -0.650365 3.25037 9.36304 0.0868102 9.24516 -1.60335 38.3562 7 0 0 0
1413746692 5078233 39.1549 28.5301 2.38624 48.5054 -8.75029 -0.646214 3.25914 9.35987 1.81099 8.7039 -2.08249 38.3797 7 0 0 0
1413746693 5079238 38.9527 29.0435 1.96248 48.6281 -8.752 -0.633054 3.25429 9.35888 1.57276 8.06622 -1.47292 38.3998 8 0 0 0
1413746694 5080242 39.2655 28.7761 1.79173 48.714 -8.76114 -0.658161 3.29885 9.38473 2.00504 7.62831 -1.55313 38.3407 7 0 0 0
1413746695 5081254 38.9197 29.0635 1.69042 48.6034 -8.7605 -0.652207 3.27592 9.37568 1.07224 7.34724 -1.21089 38.42 9 0 0 0
1413746696 5082261 38.7422 28.737 1.94057 48.2757 -8.73792 -0.633608 3.26275 9.3487 1.31211 7.73724 -1.27575 38.4407 9 0 0 0
1413746697 5083265 38.9442 29.2487 1.93139 48.7429 -8.76115 -0.646905 3.27811 9.37668 0.799006 7.83248 -2.04266 38.4031 7 0 0 0
1413746698 5084270 38.7892 29.0261 2.1704 48.4957 -8.7862 -0.644512 3.28339 9.40178 1.73728 8.3436 -0.85397 38.3805 8 0 0 0
1413746699 5085271 39.0593 28.7524 1.92954 48.5392 -8.76709 -0.638693 3.28076 9.3826 1.02883 7.85702 -0.895484 38.3147 8 0 0 0
1413746700 5086275 39.1671 28.6086 1.91558 48.5405 -8.7662 -0.636281 3.24371 9.36872 0.00220911 6.75774 -0.14098 38.4508 8 0 0 0
1413746701 5087276 39.098 28.8957 1.65911 48.6453 -8.75118 -0.636894 3.29413 9.3723 -0.386443 8.14249 -0.844766 38.4497 9 0 0 0
1413746702 5088280 39.1589 29.0669 1.96465 48.8074 -8.78111 -0.638569 3.27602 9.39404 1.10434 8.12836 -0.848843 38.4407 7 0 0 0
1413746703 5089291 39.0482 28.7149 1.99931 48.5109 -8.75683 -0.659575 3.25736 9.3663 2.15396 8.82989 -1.43961 38.3901 8 0 0 0
1413746704 5090292 38.9209 28.8951 1.74717 48.5059 -8.77633 -0.634604 3.25598 9.38233 1.28099 8.48762 -1.59052 38.3972 7 0 0 0
1413746705 5091300 38.7775 28.8192 1.8072 48.3478 -8.76787 -0.652949 3.27138 9.38104 1.51992 8.23991 -2.21061 38.4327 8 0 0 0
1413746706 5092307 39.0447 28.7476 1.9269 48.5245 -8.77809 -0.654776 3.23953 9.37967 2.077 8.21818 -1.10769 38.385 8 0 0 0
1413746707 5093314 39.1394 28.8527 2.00008 48.6659 -8.76894 -0.639052 3.28712 9.38658 1.28878 8.01743 -2.17427 38.4789 8 0 0 0
1413746708 5094320 38.8141 28.739 1.86101 48.3315 -8.743 -0.658458 3.27933 9.36096 1.11894 8.66081 -2.74738 38.3427 8 0 0 0
1413746709 5095324 39.152 28.8613 1.96117 48.6795 -8.75094 -0.646492 3.28349 9.36901 1.47922 8.17363 -1.5286 38.3657 9 0 0 0
1413746710 5096331 39.0184 28.5846 1.81024 48.4024 -8.76314 -0.638435 3.31213 9.38992 1.09299 7.79598 -1.02492 38.4371 8 0 0 0
1413746711 5097341 39.1544 28.9227 1.83577 48.7131 -8.77634 -0.638032 3.28501 9.39268 1.43839 8.94596 -1.54665 38.436 9 0 0 0
1413746712 5098346 38.8759 28.5086 2.18273 48.258 -8.74039 -0.636942 3.26714 9.35277 1.03677 9.25117 -1.31611 38.3708 8 0 0 0
1413746713 5099347 39.0546 29.0322 2.04063 48.7062 -8.77189 -0.632686 3.27845 9.38587 0.672873 7.34565 -1.11294 38.3221 8 0 0 0
1413746714 5100354 39.1876 29.0328 1.83393 48.8051 -8.76039 -0.611346 3.30496 9.38301 1.43 7.7725 -1.1419 38.4215 8 0 0 0
1413746715 5101361 39.1975 28.9741 2.30178 48.7979 -8.74938 -0.655663 3.28144 9.36747 -0.228983 9.08872 -1.70055 38.4258 9 0 0 0
1413746716 5102365 38.9438 28.8699 2.00398 48.5192 -8.75154 -0.642569 3.28713 9.37058 0.36729 8.90887 -1.2591 38.4549 7 0 0 0
1413746717 5103368 38.9083 28.9573 1.79707 48.5346 -8.78295 -0.649182 3.25691 9.38984 0.382752 9.03695 -0.758043 38.44 8 0 0 0
1413746718 5104374 38.8691 28.8434 1.68531 48.4313 -8.75744 -0.640508 3.23214 9.3568 0.939586 8.74587 -1.85355 38.3938 8 0 0 0
1413746719 5105377 39.0594 29.0365 1.94452 48.7087 -8.75886 -0.649231 3.27377 9.37319 1.32574 8.87799 -0.759274 38.4882 8 0 0 0
1413746720 5106384 38.9565 28.9808 2.01179 48.5957 -8.78355 -0.645085 3.28241 9.39899 1.45279 8.20264 -2.17197 38.4619 8 0 0 0
1413746721 5107387 39.2181 28.6497 2.29848 48.6225 -8.77069 -0.645807 3.28771 9.38888 0.0791947 7.82597 -0.558726 38.4422 8 0 0 0
1413746722 5108389 39.1921 28.4654 1.99282 48.4796 -8.76495 -0.635131 3.25241 9.37048 1.51579 8.79182 -0.721705 38.5016 8 0 0 0
1413746723 5109391 38.9516 28.9794 1.90886 48.5868 -8.77184 -0.649341 3.29912 9.3942 0.89038 9.12144 -1.06825 38.4568 9 0 0 0
1413746724 5110393 38.9105 28.8216 2.28208 48.476 -8.75896 -0.649443 3.27489 9.37369 0.228702 8.51357 -1.08196 38.4248 8 0 0 0
1413746725 5111398 39.0038 28.8436 2.02676 48.5527 -8.76771 -0.64405 3.28418 9.38474 1.13135 7.95241 -1.79052 38.3995 9 0 0 0
1413746726 5112402 38.891 28.6909 1.61705 48.3559 -8.76492 -0.655299 3.23954 9.36738 1.14318 8.14357 -1.41026 38.4197 8 0 0 0
1413746727 5113408 38.6909 28.8135 1.97625 48.2816 -8.76729 -0.635447 3.2968 9.38819 0.521569 8.26901 -1.71504 38.4441 7 0 0 0
1413746728 5114411 38.8195 28.9509 2.08507 48.4712 -8.76763 -0.659138 3.26345 9.37848 0.330103 7.69867 -2.50412 38.4906 9 0 0 0
1413746729 5115416 39.0561 28.5363 1.98627 48.4112 -8.76139 -0.641191 3.26258 9.3711 0.71954 8.96407 -1.82407 38.4975 8 0 0 0
1413746730 5116423 38.9947 28.8473 1.67037 48.534 -8.77008 -0.636645 3.28142 9.38549 1.01076 8.12775 -1.19917 38.398 8 0 0 0
1413746731 5117428 39.0647 28.6781 1.835 48.4959 -8.7759 -0.64895 3.23039 9.37406 0.722617 8.16884 -0.860332 38.3734 8 0 0 0
1413746732 5118434 39.2261 29.1969 2.00924 48.9406 -8.76428 -0.649733 3.24909 9.36971 0.30689 9.63319 -0.962593 38.4576 8 0 0 0
1413746733 5119435 38.8648 28.6296 1.78267 48.3043 -8.75474 -0.648098 3.26112 9.36485 1.72123 8.08 -0.951508 38.5771 9 0 0 0
1413746734 5120443 39.1926 29.1066 1.60299 48.8448 -8.7564 -0.63743 3.27771 9.37146 1.01536 8.9887 -0.768694 38.4613 7 0 0 0
1413746735 5121446 38.883 28.848 1.87332 48.4521 -8.75374 -0.64119 3.29199 9.37424 1.55684 9.01778 -1.22866 38.4996 8 0 0 0
1413746736 5122453 39.0118 28.9535 1.89109 48.6189 -8.76874 -0.661293 3.26287 9.37946 0.643297 8.37313 -2.13018 38.4882 8 0 0 0
1413746737 5123460 39.1409 28.6403 2.13582 48.5473 -8.76048 -0.656869 3.22847 9.35951 1.4316 8.03317 -1.37841 38.475 8 0 0 0
1413746738 5124476 39.412 29.1305 1.95517 49.0481 -8.7528 -0.65721 3.25071 9.36005 -0.047448 7.6968 -1.36798 38.4523 8 0 0 0
1413746739 5125478 38.7208 28.7748 1.88845 48.2789 -8.73796 -0.651714 3.27229 9.35332 0.669427 7.99235 -1.6675 38.4806 8 0 0 0
1413746740 5126482 39.0598 28.8731 1.67617 48.6018 -8.76693 -0.651673 3.27124 9.38002 1.79403 7.72719 -2.01499 38.466 8 0 0 0
1413746741 5127489 39.0634 29.0231 1.81922 48.6991 -8.76724 -0.632727 3.27584 9.38062 0.381574 8.03569 -1.0777 38.4489 7 0 0 0
1413746742 5128498 38.9414 28.5158 1.94752 48.305 -8.75188 -0.651369 3.24758 9.35769 0.268481 8.49174 -1.79463 38.4493 8 0 0 0
1413746743 5129503 38.8827 28.7709 1.78258 48.4025 -8.73843 -0.63791 3.2891 9.3587 1.40266 8.69464 -0.637607 38.4421 8 0 0 0
1413746744 5130508 38.7942 28.5095 1.95208 48.1829 -8.75001 -0.646292 3.25459 9.35803 0.644775 7.8676 -1.30738 38.5897 8 0 0 0
1413746745 5131511 38.9413 28.7906 1.73813 48.4597 -8.7537 -0.660273 3.26091 9.36466 1.45191 8.93492 -1.52278 38.4577 8 0 0 0
1413746746 5132515 38.9542 28.6741 2.16976 48.4184 -8.75781 -0.659113 3.28846 9.37804 -0.407824 8.08272 -1.55167 38.5158 8 0 0 0
1413746747 5133517 39.177 28.348 2.18608 48.4068 -8.75814 -0.64504 3.2884 9.37735 1.27256 8.44025 -1.68342 38.472 8 0 0 0
1413746748 5134522 39.1319 28.8166 1.87216 48.6334 -8.75882 -0.660882 3.26322 9.37028 0.490098 7.38433 -1.43776 38.4893 8 0 0 0
1413746749 5135525 38.9502 28.6935 1.83883 48.4129 -8.76692 -0.64967 3.27123 9.37987 1.48179 8.82847 -2.39628 38.5072 8 0 0 0
1413746750 5136531 39.1099 29.1303 2.18142 48.8151 -8.74156 -0.64235 3.26181 9.35238 0.789488 8.47359 -0.847397 38.5001 9 0 0 0
1413746751 5137534 39.1592 28.8657 2.03636 48.6911 -8.74624 -0.656538 3.27633 9.3628 0.902158 8.15686 -1.68332 38.5144 8 0 0 0
1413746752 5138538 39.2587 28.9749 2.07325 48.8374 -8.77073 -0.646026 3.30542 9.39515 1.57529 7.63734 -2.10961 38.4223 9 0 0 0
1413746753 5139543 38.883 28.3282 1.6012 48.1346 -8.75958 -0.638643 3.30655 9.38463 1.21139 7.22752 -0.976164 38.5451 8 0 0 0
1413746754 5140546 39.0157 28.8575 1.92215 48.5662 -8.76971 -0.671714 3.27063 9.38382 1.79504 7.88894 -1.78926 38.5073 8 0 0 0
1413746755 5141548 39.1204 28.7024 2.2598 48.5731 -8.77484 -0.641918 3.23874 9.37546 1.17672 7.38333 -1.75939 38.5534 9 0 0 0
1413746756 5142553 39.1051 28.657 1.57386 48.5068 -8.78069 -0.659377 3.26164 9.39007 0.575649 8.24806 -1.29737 38.5882 8 0 0 0
1413746757 5143554 39.1675 28.9007 1.84092 48.7108 -8.76348 -0.646814 3.24289 9.36661 0.859984 9.60644 -1.78825 38.5348 8 0 0 0
1413746758 5144559 39.0166 29.0427 1.81172 48.6729 -8.77261 -0.655821 3.2732 9.3863 0.430476 7.53091 -1.62551 38.4719 8 0 0 0
1413746759 5145562 38.9751 29.0401 1.84112 48.6392 -8.76545 -0.659651 3.27877 9.38182 1.34039 8.39701 -0.106037 38.5386 8 0 0 0
1413746760 5146567 38.4147 28.6074 2.31644 47.9525 -8.76861 -0.641178 3.2801 9.38396 1.38947 8.66947 -1.73697 38.5293 7 0 0 0
1413746761 5147572 39.1328 28.9986 1.69028 48.7355 -8.77767 -0.645968 3.26153 9.38628 0.939162 7.92446 -2.12338 38.5067 8 0 0 0
1413746762 5148575 39.0533 28.6991 2.05586 48.508 -8.73021 -0.651351 3.32049 9.36304 0.951836 9.30034 -2.11525 38.5689 8 0 0 0
1413746763 5149576 39.4156 28.5331 2.30163 48.7137 -8.74128 -0.648241 3.2869 9.3613 1.28729 8.1039 -1.13015 38.4972 7 0 0 0
1413746764 5150579 39.0385 29.2729 1.94263 48.8332 -8.74667 -0.663526 3.26789 9.36075 0.324104 7.95671 -0.564498 38.575 8 0 0 0
1413746765 5151581 39.0199 29.0604 1.86038 48.688 -8.75503 -0.646724 3.26612 9.36676 0.653298 9.38314 -0.900286 38.54 9 0 0 0
1413746766 5152588 39.0235 28.9726 1.59162 48.629 -8.75444 -0.623283 3.24384 9.35688 0.938352 8.77093 -1.27921 38.5372 8 0 0 0
1413746767 5153591 38.9309 28.9887 2.00791 48.5797 -8.77616 -0.643354 3.28995 9.39461 0.503198 7.94557 -0.29069 38.493 8 0 0 0
1413746768 5154594 38.98 29.1282 1.64636 48.6888 -8.7587 -0.653715 3.2555 9.36699 0.906748 8.05728 -1.73816 38.5167 8 0 0 0
1413746769 5155597 38.8943 28.7003 2.37224 48.3953 -8.75668 -0.62191 3.22308 9.35171 1.79128 7.60412 -0.765674 38.4663 14 0 0 0
1413746770 5156598 38.9784 28.62 2.04111 48.4003 -8.75457 -0.632152 3.32436 9.38581 1.99531 8.51512 -0.953206 38.4886 12 0 0 0
1413746771 5157602 39.1987 28.7576 1.79478 48.6493 -8.76076 -0.6562 3.30366 9.38593 0.954906 6.8974 -1.80718 38.479 12 0 0 0
1413746772 5158605 39.1456 28.8286 2.01457 48.6572 -8.74675 -0.645635 3.26756 9.35946 1.1805 7.66051 -0.716596 38.4583 12 0 0 0
1413746773 5159613 39.0185 28.9151 1.93994 48.6034 -8.74617 -0.633464 3.28111 9.36283 0.224907 8.41285 -0.80972 38.5047 12 0 0 0
1413746774 5160616 39.0482 28.7602 2.1619 48.5447 -8.72716 -0.654996 3.26238 9.33999 1.02239 7.46803 -1.85958 38.3704 12 0 0 0
1413746775 5161618 39.247 28.3778 2.12353 48.4782 -8.77483 -0.621023 3.29264 9.39281 1.78965 8.54003 -1.22782 38.5097 12 0 0 0
1413746776 5162620 38.789 28.707 1.57843 48.2822 -8.76959 -0.652003 3.25928 9.37836 0.342085 7.71437 -0.604581 38.5313 12 0 0 0
1413746777 5163621 38.7249 28.6636 1.69728 48.2089 -8.76658 -0.618772 3.28411 9.38196 0.0734328 7.641 -1.04698 38.4832 11 0 0 0
1413746778 5164625 39.4102 28.8548 1.75688 48.8759 -8.7752 -0.632932 3.33678 9.40951 1.28578 7.1558 -1.48666 38.4231 12 0 0 0
1413746779 5165629 38.5171 28.4301 2.13523 47.9208 -8.75449 -0.60797 3.22498 9.3494 1.3486 7.34891 -1.46345 38.4277 12 0 0 0
1413746780 5166633 38.9902 28.9279 2.02024 48.5915 -8.76742 -0.623186 3.28569 9.38359 1.00163 7.40905 -1.28617 38.4184 12 0 0 0
1413746781 5167637 38.6257 28.3989 1.5441 47.9669 -8.77497 -0.654524 3.37124 9.42304 1.71047 7.77674 -1.7384 38.5005 11 0 0 0
