1413747310 utime AM_vel(rpm) AM_supV(dV) AM_supI(dA) AM_bpT(dC)  AM_amT(dC) AM_motT(dC) AM_SOC AM_thr AM_rgn
1413747639 331819 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747640 332821 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747641 333829 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747642 334835 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747643 335840 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747644 336844 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747645 337845 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747646 338847 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747647 339852 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747648 340856 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747649 341860 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747650 342867 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747651 343870 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747652 344873 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747653 345878 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747654 346881 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747655 347884 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747656 348892 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747657 349895 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747658 350901 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747659 351910 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747660 352914 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747661 353920 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747662 354932 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747663 355938 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747664 356944 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747665 357950 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747666 358957 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747667 359965 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747668 360968 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747669 361974 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747670 362980 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747671 363982 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747672 364983 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747673 365992 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747674 366994 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747675 367996 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747677 369003 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747678 370006 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747679 371013 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747680 372014 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747681 373019 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747682 374028 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747683 375034 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747684 376035 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747685 377042 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747686 378047 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747687 379051 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747688 380056 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747689 381061 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747690 382062 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747691 383065 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747692 384066 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747693 385076 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747694 386084 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747695 387091 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747696 388099 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747697 389102 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747698 390116 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747699 391123 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747700 392127 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747701 393128 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747702 394139 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747703 395146 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747704 396147 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747705 397150 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747706 398155 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747707 399158 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747708 400162 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747709 401166 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747710 402171 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747711 403172 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747712 404179 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747713 405185 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747714 406192 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747715 407196 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747716 408197 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747717 409200 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747718 410201 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747719 411204 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747720 412214 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747721 413222 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747722 414223 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747723 415226 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747724 416232 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747725 417234 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747726 418235 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747727 419236 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747728 420242 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747729 421250 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747730 422256 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747731 423262 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747732 424274 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747733 425276 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747734 426280 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747735 427284 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747736 428295 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747737 429297 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747738 430301 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747739 431303 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747740 432308 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747741 433313 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747742 434314 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747743 435317 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747744 436325 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747745 437332 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747746 438338 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747747 439345 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747748 440348 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747749 441354 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747750 442357 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747751 443359 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747752 444364 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747753 445366 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747754 446371 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747755 447377 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747756 448381 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747757 449389 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747758 450390 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747759 451397 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747760 452398 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747761 453402 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747762 454405 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747763 455410 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747764 456418 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747765 457425 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747766 458429 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747767 459437 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747768 460441 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747769 461445 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747770 462454 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747771 463458 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747772 464466 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747773 465473 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747774 466475 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747775 467483 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747776 468489 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747777 469492 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747778 470493 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747779 471500 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747780 472506 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747781 473514 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747782 474515 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747783 475517 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747784 476520 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747785 477526 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747786 478532 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747787 479538 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747788 480540 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747789 481541 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747790 482550 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747791 483554 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747792 484561 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747793 485566 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747794 486570 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747795 487578 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747796 488581 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747797 489590 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747798 490593 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747799 491598 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747800 492601 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747801 493606 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747802 494614 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747803 495619 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747804 496625 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747805 497626 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747806 498627 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747807 499628 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747808 500632 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747809 501634 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747810 502639 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747811 503643 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747812 504648 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747813 505650 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747814 506652 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747815 507657 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747816 508661 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747817 509665 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747818 510669 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747819 511673 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747820 512676 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747821 513684 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747822 514685 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747823 515690 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747824 516693 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747825 517694 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747826 518698 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747827 519706 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747828 520707 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747829 521711 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747830 522713 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747831 523718 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747832 524722 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747833 525727 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747834 526731 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747835 527732 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747836 528734 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747837 529740 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747838 530744 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747839 531746 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747840 532747 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747841 533752 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747842 534757 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747843 535759 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747844 536760 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747845 537766 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747846 538771 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747847 539776 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747848 540781 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747849 541785 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747850 542789 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747851 543792 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747852 544797 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747853 545798 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747854 546801 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747855 547803 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747856 548805 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747857 549807 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747858 550808 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747859 551812 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747860 552817 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747861 553820 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747862 554823 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747863 555824 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747864 556829 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747865 557834 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747866 558838 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747867 559839 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747868 560846 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747869 561848 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747870 562849 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747871 563853 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747872 564880 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747873 565888 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747874 566891 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747875 567897 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747876 568899 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747877 569905 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747878 570910 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747879 571912 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747880 572917 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747881 573922 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747882 574924 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747883 575926 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747884 576928 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747885 577934 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747886 578938 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747887 579939 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747888 580942 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747889 581948 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747890 582955 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747891 583960 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747892 584964 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747893 585966 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747894 586982 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747895 587986 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747896 588988 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747897 589992 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747898 590995 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747899 591996 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747901 593000 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413747902 594004 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
