1413747310 utime BVLR1 OVT1 NOC1 UNDV1 Vin1 Vout1 Iin1 Tamb1 BVLR2 OVT2 NOC2 UNDV2 Vin2 Vout2 Iin2 Tamb2 BVLR3 OVT3 NOC3 UNDV3  Vin3  Vout3 Iin3 Tamb3
1413747310 mins    0    0    0    0     0     0    0     0     0    0    0    0     0     0    0     0     0    0    0    0     0     0      0     0
1413747310 maxs    1    1    1    1    1000  1000 1000  100    1    1    1    1    1000  1000 1000  100    1    1    1    1    1000  1000 1000   100
1413747310 attr    L    L    L    L     I     I    I     I     L    L    L    L     I     I    I     I     L    L    L    L     I     I      I     I
1413754704 7396996 0 0 0 0 517 595 282 40 0 0 0 0 408 592 345 45 0 0 0 0 436 590 162 45
1413754705 7397999 0 0 0 0 517 594 282 40 0 0 0 0 378 592 375 40 0 0 0 0 427 590 162 40
1413754707 7399003 0 0 0 0 509 595 284 40 0 0 0 0 393 591 366 45 0 0 0 0 422 590 162 40
1413754708 7400006 0 0 0 0 511 594 284 35 0 0 0 0 395 591 362 40 0 0 0 0 431 589 161 45
1413754709 7401010 0 0 0 0 517 595 282 40 0 0 0 0 407 592 345 40 0 0 0 0 437 590 161 40
1413754710 7402011 0 0 0 0 517 594 281 35 0 0 0 0 405 592 348 40 0 0 0 0 447 589 145 40
1413754711 7403014 0 0 0 0 509 595 284 35 0 0 0 0 392 592 366 45 0 0 0 0 452 590 140 40
1413754712 7404017 0 0 0 0 518 594 280 40 0 0 0 0 395 591 363 45 0 0 0 0 442 589 156 45
1413754713 7405018 0 0 0 0 525 594 263 40 0 0 0 0 408 591 345 45 0 0 0 0 437 590 161 45
1413754714 7406019 0 0 0 0 510 595 282 35 0 0 0 0 378 592 374 40 0 0 0 0 446 590 145 45
1413754715 7407022 0 0 0 0 510 594 281 40 0 0 0 0 392 592 363 40 0 0 0 0 452 590 137 40
1413754716 7408024 0 0 0 0 518 594 277 45 0 0 0 0 390 591 363 45 0 0 0 0 443 589 152 45
1413754717 7409026 0 0 0 0 518 594 277 45 0 0 0 0 390 591 363 45 0 0 0 0 443 589 152 45
1413754718 7410028 0 0 0 0 525 593 258 40 0 0 0 0 378 591 372 45 0 0 0 0 436 590 161 45
1413754719 7411029 0 0 0 0 517 595 275 40 0 0 0 0 379 591 367 40 0 0 0 0 428 590 161 40
1413754720 7412033 0 0 0 0 510 594 276 35 0 0 0 0 393 591 353 45 0 0 0 0 421 590 161 45
1413754721 7413038 0 0 0 0 501 594 275 40 0 0 0 0 394 591 346 40 0 0 0 0 444 589 149 40
1413754722 7414040 0 0 0 0 505 593 273 40 0 0 0 0 407 591 323 45 0 0 0 0 437 590 160 45
1413754723 7415045 0 0 0 0 509 594 267 40 0 0 0 0 406 590 321 45 0 0 0 0 428 590 160 40
1413754724 7416048 0 0 0 0 515 594 258 35 0 0 0 0 392 590 333 45 0 0 0 0 422 590 161 45
1413754725 7417049 0 0 0 0 502 594 264 35 0 0 0 0 394 591 326 45 0 0 0 0 428 589 160 45
1413754726 7418050 0 0 0 0 507 593 260 40 0 0 0 0 407 590 304 40 0 0 0 0 438 590 158 45
1413754727 7419054 0 0 0 0 517 594 245 40 0 0 0 0 405 590 300 40 0 0 0 0 445 590 135 45
1413754728 7420055 0 0 0 0 515 594 245 35 0 0 0 0 391 591 312 40 0 0 0 0 452 590 117 45
1413754729 7421056 0 0 0 0 502 594 253 40 0 0 0 0 389 591 309 40 0 0 0 0 444 590 142 40
1413754730 7422060 0 0 0 0 506 593 250 40 0 0 0 0 376 590 314 40 0 0 0 0 437 590 157 40
1413754731 7423061 0 0 0 0 509 594 247 45 0 0 0 0 378 590 310 45 0 0 0 0 444 590 132 45
1413754732 7424070 0 0 0 0 514 593 236 40 0 0 0 0 392 590 301 45 0 0 0 0 451 590 113 45
1413754733 7425075 0 0 0 0 502 594 247 35 0 0 0 0 394 590 298 45 0 0 0 0 444 590 137 40
1413754734 7426080 0 0 0 0 513 594 238 40 0 0 0 0 407 590 281 45 0 0 0 0 437 590 157 40
1413754735 7427085 0 0 0 0 509 594 243 40 0 0 0 0 405 591 281 40 0 0 0 0 429 589 157 45
1413754736 7428088 0 0 0 0 505 593 244 40 0 0 0 0 392 590 299 45 0 0 0 0 422 590 158 45
1413754737 7429091 0 0 0 0 509 594 243 35 0 0 0 0 393 590 297 45 0 0 0 0 427 590 158 45
1413754738 7430093 0 0 0 0 514 594 236 40 0 0 0 0 406 591 280 40 0 0 0 0 438 590 156 40
1413754739 7431094 0 0 0 0 500 594 246 40 0 0 0 0 405 591 282 45 0 0 0 0 442 590 139 45
1413754740 7432095 0 0 0 0 513 594 237 35 0 0 0 0 391 591 298 45 0 0 0 0 451 590 113 40
1413754741 7433098 0 0 0 0 509 595 244 40 0 0 0 0 390 591 298 40 0 0 0 0 446 590 130 45
1413754742 7434100 0 0 0 0 504 594 244 35 0 0 0 0 375 590 307 40 0 0 0 0 437 590 157 45
1413754743 7435103 0 0 0 0 516 594 230 40 0 0 0 0 405 591 280 40 0 0 0 0 432 589 156 40
1413754744 7436104 0 0 0 0 504 594 244 40 0 0 0 0 392 590 299 40 0 0 0 0 422 590 157 45
1413754745 7437105 0 0 0 0 517 594 230 35 0 0 0 0 390 590 301 45 0 0 0 0 427 590 157 40
1413754746 7438109 0 0 0 0 504 594 246 35 0 0 0 0 376 591 311 40 0 0 0 0 437 590 156 45
1413754747 7439111 0 0 0 0 502 594 247 40 0 0 0 0 377 591 312 40 0 0 0 0 433 589 157 45
1413754748 7440115 0 0 0 0 504 593 247 40 0 0 0 0 392 590 305 45 0 0 0 0 421 590 157 40
1413754749 7441118 0 0 0 0 516 595 235 35 0 0 0 0 391 590 305 45 0 0 0 0 426 590 157 40
1413754750 7442122 0 0 0 0 504 594 248 40 0 0 0 0 376 591 315 40 0 0 0 0 437 590 156 40
1413754751 7443124 0 0 0 0 501 594 248 40 0 0 0 0 406 590 290 45 0 0 0 0 441 589 144 45
1413754752 7444129 0 0 0 0 504 594 247 40 0 0 0 0 392 590 306 40 0 0 0 0 452 590 117 40
1413754753 7445134 0 0 0 0 517 594 236 40 0 0 0 0 393 590 305 40 0 0 0 0 447 590 130 45
1413754754 7446138 0 0 0 0 512 594 244 40 0 0 0 0 408 590 290 45 0 0 0 0 437 590 157 45
1413754755 7447141 0 0 0 0 509 594 246 40 0 0 0 0 377 590 316 45 0 0 0 0 433 589 156 40
1413754756 7448149 0 0 0 0 504 594 247 40 0 0 0 0 392 591 306 45 0 0 0 0 421 589 157 45
1413754757 7449150 0 0 0 0 501 594 248 40 0 0 0 0 391 591 308 45 0 0 0 0 448 590 130 45
1413754758 7450153 0 0 0 0 511 594 244 45 0 0 0 0 376 591 318 40 0 0 0 0 437 590 157 40
1413754759 7451154 0 0 0 0 454 594 297 45 0 0 0 0 406 591 293 40 0 0 0 0 441 590 145 45
1413754760 7452160 0 0 0 0 454 594 297 45 0 0 0 0 406 591 293 40 0 0 0 0 441 590 145 45
1413754761 7453161 0 0 0 0 458 594 295 40 0 0 0 0 391 591 311 45 0 0 0 0 452 590 119 40
1413754762 7454164 0 0 0 0 470 594 285 35 0 0 0 0 390 591 314 45 0 0 0 0 448 590 131 40
1413754763 7455165 0 0 0 0 442 595 309 40 0 0 0 0 406 591 298 40 0 0 0 0 437 590 156 45
1413754764 7456168 0 0 0 0 454 594 306 45 0 0 0 0 406 590 301 40 0 0 0 0 442 590 146 45
1413754765 7457169 0 0 0 0 458 595 305 35 0 0 0 0 391 591 322 45 0 0 0 0 452 590 123 45
1413754766 7458177 0 0 0 0 470 594 294 40 0 0 0 0 391 591 326 45 0 0 0 0 448 590 134 45
1413754767 7459178 0 0 0 0 442 595 320 35 0 0 0 0 376 591 338 40 0 0 0 0 437 590 156 45
1413754768 7460183 0 0 0 0 454 595 317 35 0 0 0 0 376 592 341 40 0 0 0 0 433 590 156 40
1413754769 7461188 0 0 0 0 451 594 321 40 0 0 0 0 391 591 333 40 0 0 0 0 422 590 157 45
1413754770 7462195 0 0 0 0 438 594 330 35 0 0 0 0 390 592 337 40 0 0 0 0 425 590 157 40
1413754771 7463201 0 0 0 0 468 594 311 40 0 0 0 0 379 591 352 45 0 0 0 0 437 590 155 45
1413754772 7464206 0 0 0 0 454 595 329 40 0 0 0 0 377 592 353 40 0 0 0 0 441 590 149 40
1413754773 7465207 0 0 0 0 452 594 331 40 0 0 0 0 389 591 344 40 0 0 0 0 452 590 131 45
1413754774 7466211 0 0 0 0 438 594 339 40 0 0 0 0 393 591 345 45 0 0 0 0 448 590 137 40
1413754775 7467213 0 0 0 0 468 594 319 40 0 0 0 0 405 591 327 40 0 0 0 0 437 590 156 45
1413754776 7468214 0 0 0 0 454 594 334 40 0 0 0 0 406 592 329 40 0 0 0 0 433 590 156 45
1413754777 7469215 0 0 0 0 457 595 333 45 0 0 0 0 392 591 349 40 0 0 0 0 422 590 157 40
1413754778 7470219 0 0 0 0 470 595 318 40 0 0 0 0 392 591 351 45 0 0 0 0 425 590 156 45
1413754779 7471224 0 0 0 0 468 594 321 40 0 0 0 0 403 590 334 40 0 0 0 0 437 590 155 40
1413754780 7472230 0 0 0 0 454 594 337 40 0 0 0 0 406 592 331 40 0 0 0 0 441 590 150 40
1413754781 7473233 0 0 0 0 457 594 334 40 0 0 0 0 397 590 345 45 0 0 0 0 453 590 132 40
1413754782 7474238 0 0 0 0 470 594 319 40 0 0 0 0 391 592 350 40 0 0 0 0 425 590 156 45
1413754783 7475239 0 0 0 0 468 594 321 45 0 0 0 0 381 591 358 40 0 0 0 0 438 590 155 45
1413754784 7476244 0 0 0 0 455 595 337 35 0 0 0 0 378 591 363 45 0 0 0 0 440 590 150 45
1413754785 7477249 0 0 0 0 457 595 333 35 0 0 0 0 387 591 353 40 0 0 0 0 453 590 131 45
1413754786 7478250 0 0 0 0 471 595 319 35 0 0 0 0 393 592 350 45 0 0 0 0 424 590 156 45
1413754787 7479252 0 0 0 0 441 595 342 40 0 0 0 0 403 590 336 45 0 0 0 0 437 590 154 40
1413754788 7480254 0 0 0 0 455 595 336 35 0 0 0 0 406 592 330 45 0 0 0 0 440 591 150 45
1413754789 7481255 0 0 0 0 453 594 336 40 0 0 0 0 397 590 344 45 0 0 0 0 453 590 130 40
1413754790 7482261 0 0 0 0 439 595 342 40 0 0 0 0 391 591 349 45 0 0 0 0 425 590 154 45
1413754791 7483266 0 0 0 0 469 594 320 40 0 0 0 0 382 590 357 45 0 0 0 0 437 590 154 40
1413754792 7484270 0 0 0 0 454 595 335 40 0 0 0 0 378 591 361 45 0 0 0 0 434 590 153 40
1413754793 7485274 0 0 0 0 453 594 336 40 0 0 0 0 385 592 353 40 0 0 0 0 422 590 155 45
1413754794 7486277 0 0 0 0 438 594 343 40 0 0 0 0 393 592 349 45 0 0 0 0 424 590 154 40
1413754795 7487282 0 0 0 0 470 595 319 35 0 0 0 0 402 591 335 40 0 0 0 0 437 590 153 40
1413754796 7488288 0 0 0 0 455 594 335 40 0 0 0 0 408 591 329 45 0 0 0 0 440 591 149 45
1413754797 7489291 0 0 0 0 456 595 333 35 0 0 0 0 386 591 353 45 0 0 0 0 452 590 129 45
1413754798 7490298 0 0 0 0 470 594 316 40 0 0 0 0 393 592 349 45 0 0 0 0 450 590 132 40
1413754799 7491300 0 0 0 0 440 594 342 40 0 0 0 0 401 591 337 45 0 0 0 0 437 590 153 40
1413754800 7492307 0 0 0 0 454 595 334 35 0 0 0 0 406 592 328 40 0 0 0 0 435 590 152 40
1413754801 7493309 0 0 0 0 453 595 334 40 0 0 0 0 399 592 338 40 0 0 0 0 422 590 154 40
1413754802 7494311 0 0 0 0 453 595 334 40 0 0 0 0 399 592 338 40 0 0 0 0 422 590 154 40
1413754803 7495313 0 0 0 0 439 594 342 40 0 0 0 0 391 592 348 40 0 0 0 0 424 590 154 45
1413754804 7496315 0 0 0 0 441 594 341 40 0 0 0 0 384 591 356 45 0 0 0 0 438 590 152 45
1413754805 7497316 0 0 0 0 455 595 334 35 0 0 0 0 377 592 359 45 0 0 0 0 440 590 148 45
1413754806 7498321 0 0 0 0 455 594 333 45 0 0 0 0 384 591 353 40 0 0 0 0 453 590 128 40
1413754807 7499329 0 0 0 0 470 594 315 40 0 0 0 0 393 591 347 45 0 0 0 0 424 590 153 45
1413754808 7500336 0 0 0 0 440 595 341 40 0 0 0 0 399 591 339 45 0 0 0 0 437 590 151 45
1413754809 7501338 0 0 0 0 454 595 334 35 0 0 0 0 407 591 327 45 0 0 0 0 440 590 148 45
1413754810 7502351 0 0 0 0 454 595 333 35 0 0 0 0 401 591 334 40 0 0 0 0 453 590 127 45
1413754811 7503355 0 0 0 0 470 594 314 40 0 0 0 0 392 591 347 45 0 0 0 0 424 590 152 40
1413754812 7504357 0 0 0 0 439 595 339 45 0 0 0 0 386 591 351 45 0 0 0 0 437 590 150 40
1413754813 7505361 0 0 0 0 454 595 333 40 0 0 0 0 376 591 358 40 0 0 0 0 434 590 150 45
1413754814 7506363 0 0 0 0 453 594 332 40 0 0 0 0 383 591 354 45 0 0 0 0 422 590 152 45
1413754815 7507371 0 0 0 0 439 594 339 40 0 0 0 0 392 592 345 40 0 0 0 0 423 590 152 45
1413754816 7508376 0 0 0 0 469 595 314 40 0 0 0 0 397 591 339 45 0 0 0 0 437 590 150 45
1413754817 7509382 0 0 0 0 454 594 331 35 0 0 0 0 407 592 325 45 0 0 0 0 435 590 150 40
1413754818 7510384 0 0 0 0 453 594 332 40 0 0 0 0 403 591 330 45 0 0 0 0 422 590 151 40
1413754819 7511388 0 0 0 0 439 595 339 40 0 0 0 0 392 591 346 45 0 0 0 0 422 590 151 40
1413754820 7512392 0 0 0 0 440 595 338 35 0 0 0 0 386 591 348 45 0 0 0 0 437 590 150 40
1413754821 7513398 0 0 0 0 440 595 338 35 0 0 0 0 386 591 348 45 0 0 0 0 437 590 150 40
1413754822 7514404 0 0 0 0 455 595 330 35 0 0 0 0 380 592 353 40 0 0 0 0 422 590 151 45
1413754823 7515411 0 0 0 0 470 595 313 40 0 0 0 0 393 591 344 45 0 0 0 0 424 591 150 45
1413754824 7516412 0 0 0 0 469 595 314 40 0 0 0 0 396 591 338 40 0 0 0 0 437 590 149 45
1413754825 7517414 0 0 0 0 454 595 330 40 0 0 0 0 407 592 324 40 0 0 0 0 438 590 147 45
1413754826 7518418 0 0 0 0 456 595 329 40 0 0 0 0 402 592 328 40 0 0 0 0 452 590 124 45
1413754827 7519422 0 0 0 0 470 595 312 40 0 0 0 0 392 591 343 45 0 0 0 0 451 590 126 45
1413754828 7520423 0 0 0 0 470 595 313 35 0 0 0 0 388 591 345 40 0 0 0 0 437 590 149 40
1413754829 7521427 0 0 0 0 455 594 329 35 0 0 0 0 377 591 354 45 0 0 0 0 438 590 146 45
1413754830 7522433 0 0 0 0 455 595 329 40 0 0 0 0 404 592 326 40 0 0 0 0 453 590 123 40
1413754831 7523440 0 0 0 0 467 594 313 35 0 0 0 0 392 591 343 45 0 0 0 0 423 590 149 45
1413754832 7524446 0 0 0 0 470 595 312 35 0 0 0 0 388 592 344 40 0 0 0 0 437 590 148 45
1413754833 7525453 0 0 0 0 450 594 330 40 0 0 0 0 377 591 354 45 0 0 0 0 438 590 146 45
1413754834 7526454 0 0 0 0 455 595 328 35 0 0 0 0 380 591 351 40 0 0 0 0 452 591 123 45
1413754835 7527459 0 0 0 0 466 594 314 35 0 0 0 0 393 592 342 40 0 0 0 0 451 590 124 45
1413754836 7528463 0 0 0 0 470 594 311 40 0 0 0 0 395 592 338 40 0 0 0 0 437 591 147 40
1413754837 7529469 0 0 0 0 450 595 330 35 0 0 0 0 407 592 321 45 0 0 0 0 438 590 146 40
1413754838 7530476 0 0 0 0 455 595 328 40 0 0 0 0 404 591 325 40 0 0 0 0 453 590 122 40
1413754839 7531483 0 0 0 0 466 594 314 40 0 0 0 0 392 591 342 45 0 0 0 0 422 590 148 40
1413754840 7532488 0 0 0 0 470 594 310 40 0 0 0 0 395 591 338 45 0 0 0 0 437 590 147 45
1413754841 7533498 0 0 0 0 448 594 331 35 0 0 0 0 408 591 322 45 0 0 0 0 438 590 146 45
1413754842 7534503 0 0 0 0 455 595 326 40 0 0 0 0 405 592 323 40 0 0 0 0 452 590 122 45
1413754843 7535504 0 0 0 0 463 594 316 40 0 0 0 0 392 591 341 45 0 0 0 0 451 590 123 45
1413754844 7536508 0 0 0 0 470 594 309 40 0 0 0 0 390 591 342 40 0 0 0 0 437 590 146 40
1413754845 7537512 0 0 0 0 462 594 319 40 0 0 0 0 376 592 352 45 0 0 0 0 438 590 145 40
1413754846 7538516 0 0 0 0 454 595 327 40 0 0 0 0 405 592 322 40 0 0 0 0 453 590 121 45
1413754847 7539518 0 0 0 0 462 594 316 40 0 0 0 0 392 591 340 45 0 0 0 0 422 590 146 40
1413754848 7540525 0 0 0 0 462 594 316 40 0 0 0 0 392 591 340 45 0 0 0 0 422 590 146 40
1413754849 7541526 0 0 0 0 470 595 309 40 0 0 0 0 390 592 340 40 0 0 0 0 438 590 146 45
1413754850 7542532 0 0 0 0 462 595 317 35 0 0 0 0 377 592 350 45 0 0 0 0 438 590 144 40
1413754851 7543539 0 0 0 0 454 594 327 40 0 0 0 0 380 591 349 45 0 0 0 0 453 590 121 45
1413754852 7544545 0 0 0 0 448 594 327 40 0 0 0 0 392 591 339 45 0 0 0 0 422 590 147 40
1413754853 7545554 0 0 0 0 440 594 332 40 0 0 0 0 390 592 339 40 0 0 0 0 437 591 145 45
1413754854 7546555 0 0 0 0 445 594 330 40 0 0 0 0 377 591 349 45 0 0 0 0 436 590 146 40
1413754855 7547562 0 0 0 0 454 594 325 40 0 0 0 0 406 591 320 45 0 0 0 0 421 590 146 45
1413754856 7548563 0 0 0 0 454 594 325 40 0 0 0 0 406 591 320 45 0 0 0 0 421 590 146 45
1413754857 7549571 0 0 0 0 439 594 332 40 0 0 0 0 390 592 338 40 0 0 0 0 437 590 145 40
1413754858 7550574 0 0 0 0 445 594 329 40 0 0 0 0 377 592 349 45 0 0 0 0 438 590 143 45
1413754859 7551582 0 0 0 0 454 594 324 40 0 0 0 0 406 591 318 45 0 0 0 0 452 589 120 45
1413754860 7552587 0 0 0 0 459 595 317 45 0 0 0 0 392 592 337 40 0 0 0 0 452 590 121 40
1413754861 7553590 0 0 0 0 469 595 306 40 0 0 0 0 390 591 337 45 0 0 0 0 437 589 144 40
1413754862 7554592 0 0 0 0 465 595 312 40 0 0 0 0 376 592 347 40 0 0 0 0 436 590 144 45
1413754863 7555599 0 0 0 0 454 595 324 40 0 0 0 0 406 591 317 45 0 0 0 0 422 590 145 45
1413754864 7556603 0 0 0 0 459 594 317 45 0 0 0 0 393 592 336 45 0 0 0 0 422 590 145 45
1413754865 7557607 0 0 0 0 471 595 306 35 0 0 0 0 394 591 334 45 0 0 0 0 435 590 144 40
1413754866 7558614 0 0 0 0 444 595 328 35 0 0 0 0 407 592 314 40 0 0 0 0 438 590 142 40
1413754867 7559620 0 0 0 0 455 595 322 35 0 0 0 0 406 592 316 45 0 0 0 0 450 590 118 45
1413754868 7560624 0 0 0 0 459 594 316 45 0 0 0 0 392 591 334 40 0 0 0 0 452 590 118 45
1413754869 7561626 0 0 0 0 470 594 304 40 0 0 0 0 391 591 334 45 0 0 0 0 437 589 142 40
1413754870 7562633 0 0 0 0 444 594 326 40 0 0 0 0 376 591 345 45 0 0 0 0 436 590 142 40
1413754871 7563634 0 0 0 0 454 594 320 45 0 0 0 0 407 591 314 40 0 0 0 0 424 589 144 45
1413754872 7564635 0 0 0 0 450 595 321 40 0 0 0 0 392 591 333 45 0 0 0 0 421 590 144 40
1413754873 7565636 0 0 0 0 439 595 326 40 0 0 0 0 394 591 331 45 0 0 0 0 432 590 143 45
1413754874 7566642 0 0 0 0 466 594 307 45 0 0 0 0 407 592 312 45 0 0 0 0 437 591 141 45
1413754875 7567647 0 0 0 0 454 595 321 40 0 0 0 0 406 591 313 45 0 0 0 0 425 590 142 45
1413754876 7568653 0 0 0 0 450 595 320 40 0 0 0 0 392 591 331 45 0 0 0 0 422 590 142 40
1413754877 7569660 0 0 0 0 439 594 326 40 0 0 0 0 393 591 330 45 0 0 0 0 433 590 142 40
1413754878 7570665 0 0 0 0 442 594 324 40 0 0 0 0 407 592 311 45 0 0 0 0 438 590 140 40
1413754879 7571666 0 0 0 0 455 594 317 40 0 0 0 0 406 592 311 40 0 0 0 0 448 590 120 45
1413754880 7572668 0 0 0 0 458 594 314 40 0 0 0 0 392 591 330 45 0 0 0 0 452 590 115 40
1413754881 7573669 0 0 0 0 470 594 299 40 0 0 0 0 393 592 328 45 0 0 0 0 440 589 139 40
1413754882 7574675 0 0 0 0 442 594 322 40 0 0 0 0 407 592 308 40 0 0 0 0 437 590 141 40
1413754883 7575676 0 0 0 0 454 595 316 40 0 0 0 0 406 591 310 45 0 0 0 0 426 590 141 45
1413754884 7576681 0 0 0 0 452 594 317 45 0 0 0 0 392 591 328 40 0 0 0 0 422 590 141 45
1413754885 7577688 0 0 0 0 439 595 322 35 0 0 0 0 390 591 328 45 0 0 0 0 431 590 141 40
1413754886 7578693 0 0 0 0 442 594 321 40 0 0 0 0 377 591 338 45 0 0 0 0 437 590 140 40
1413754887 7579696 0 0 0 0 454 595 314 40 0 0 0 0 377 592 337 40 0 0 0 0 426 590 141 45
1413754888 7580701 0 0 0 0 451 594 316 40 0 0 0 0 392 590 327 45 0 0 0 0 422 590 141 45
1413754889 7581708 0 0 0 0 438 595 321 40 0 0 0 0 390 592 326 40 0 0 0 0 430 590 140 45
1413754890 7582715 0 0 0 0 467 594 300 40 0 0 0 0 376 591 337 40 0 0 0 0 437 590 139 45
1413754891 7583717 0 0 0 0 454 595 315 40 0 0 0 0 377 591 337 40 0 0 0 0 427 590 140 45
1413754892 7584724 0 0 0 0 454 595 315 40 0 0 0 0 377 591 337 40 0 0 0 0 427 590 140 45
1413754893 7585725 0 0 0 0 452 595 315 40 0 0 0 0 389 590 326 45 0 0 0 0 422 590 140 45
1413754894 7586737 0 0 0 0 439 594 321 35 0 0 0 0 393 591 325 40 0 0 0 0 429 590 140 45
1413754895 7587742 0 0 0 0 442 594 320 40 0 0 0 0 404 590 308 45 0 0 0 0 437 591 139 45
1413754896 7588748 0 0 0 0 455 595 313 35 0 0 0 0 406 592 305 40 0 0 0 0 444 590 124 45
1413754897 7589752 0 0 0 0 457 595 310 40 0 0 0 0 396 590 324 45 0 0 0 0 451 590 113 40
1413754898 7590755 0 0 0 0 470 595 295 40 0 0 0 0 391 591 326 45 0 0 0 0 445 590 128 45
1413754899 7591758 0 0 0 0 467 595 298 45 0 0 0 0 380 590 334 40 0 0 0 0 437 590 138 45
1413754900 7592765 0 0 0 0 454 594 313 40 0 0 0 0 377 591 336 45 0 0 0 0 444 590 126 45
1413754901 7593769 0 0 0 0 457 595 310 40 0 0 0 0 388 590 326 45 0 0 0 0 451 590 113 45
1413754902 7594774 0 0 0 0 471 595 294 35 0 0 0 0 392 592 322 40 0 0 0 0 445 590 126 45
1413754903 7595778 0 0 0 0 441 595 316 40 0 0 0 0 380 591 330 40 0 0 0 0 437 590 138 40
1413754904 7596785 0 0 0 0 454 594 311 40 0 0 0 0 377 591 334 45 0 0 0 0 443 590 124 45
1413754905 7597788 0 0 0 0 452 595 310 35 0 0 0 0 397 590 315 45 0 0 0 0 451 590 112 45
1413754906 7598795 0 0 0 0 452 595 310 35 0 0 0 0 397 590 315 45 0 0 0 0 451 590 112 45
1413754907 7599796 0 0 0 0 469 594 295 40 0 0 0 0 401 591 309 40 0 0 0 0 437 590 138 40
1413754908 7600800 0 0 0 0 454 594 311 40 0 0 0 0 406 591 303 45 0 0 0 0 429 590 138 40
1413754909 7601805 0 0 0 0 457 594 308 40 0 0 0 0 398 590 314 45 0 0 0 0 421 590 139 45
1413754910 7602815 0 0 0 0 471 594 293 35 0 0 0 0 392 591 323 45 0 0 0 0 445 590 125 45
1413754911 7603821 0 0 0 0 441 595 315 35 0 0 0 0 401 590 309 45 0 0 0 0 437 590 137 45
1413754912 7604822 0 0 0 0 454 595 310 40 0 0 0 0 407 591 302 45 0 0 0 0 430 590 137 40
1413754913 7605831 0 0 0 0 457 594 307 45 0 0 0 0 399 590 312 45 0 0 0 0 422 590 137 45
1413754914 7606838 0 0 0 0 470 594 292 40 0 0 0 0 392 591 321 45 0 0 0 0 427 590 137 45
1413754915 7607843 0 0 0 0 441 594 314 35 0 0 0 0 384 590 327 45 0 0 0 0 437 591 136 45
1413754916 7608847 0 0 0 0 455 594 308 40 0 0 0 0 378 591 331 45 0 0 0 0 430 590 136 45
1413754917 7609848 0 0 0 0 457 595 306 40 0 0 0 0 384 592 323 40 0 0 0 0 422 590 137 40
1413754918 7610855 0 0 0 0 470 594 292 40 0 0 0 0 392 591 319 45 0 0 0 0 426 590 136 45
1413754919 7611860 0 0 0 0 440 595 314 40 0 0 0 0 384 592 324 40 0 0 0 0 437 590 136 40
1413754920 7612865 0 0 0 0 455 595 306 35 0 0 0 0 407 591 299 40 0 0 0 0 442 590 127 40
1413754921 7613866 0 0 0 0 456 595 306 40 0 0 0 0 401 591 307 45 0 0 0 0 452 590 111 45
1413754922 7614869 0 0 0 0 470 595 290 40 0 0 0 0 392 591 318 40 0 0 0 0 446 590 120 45
1413754923 7615873 0 0 0 0 440 594 313 35 0 0 0 0 398 591 310 45 0 0 0 0 437 590 136 45
1413754924 7616879 0 0 0 0 454 595 306 40 0 0 0 0 407 591 299 45 0 0 0 0 441 590 127 40
1413754925 7617887 0 0 0 0 453 594 306 40 0 0 0 0 383 591 323 45 0 0 0 0 451 590 110 45
1413754926 7618889 0 0 0 0 438 595 312 40 0 0 0 0 392 592 316 40 0 0 0 0 447 590 118 45
1413754927 7619894 0 0 0 0 469 594 290 40 0 0 0 0 385 591 321 45 0 0 0 0 437 590 135 40
1413754928 7620899 0 0 0 0 454 594 305 40 0 0 0 0 377 592 327 40 0 0 0 0 441 590 127 45
1413754929 7621908 0 0 0 0 455 595 305 40 0 0 0 0 382 591 324 45 0 0 0 0 451 590 110 45
1413754930 7622914 0 0 0 0 470 594 289 40 0 0 0 0 392 591 316 45 0 0 0 0 447 590 118 45
1413754931 7623921 0 0 0 0 440 594 311 40 0 0 0 0 386 591 320 40 0 0 0 0 437 591 134 45
1413754932 7624923 0 0 0 0 454 594 305 40 0 0 0 0 376 591 328 45 0 0 0 0 433 590 134 40
1413754933 7625924 0 0 0 0 453 594 305 40 0 0 0 0 403 590 301 40 0 0 0 0 421 590 134 45
1413754934 7626931 0 0 0 0 438 594 311 45 0 0 0 0 391 592 316 45 0 0 0 0 446 590 118 40
1413754935 7627947 0 0 0 0 470 595 289 40 0 0 0 0 387 591 318 45 0 0 0 0 437 590 134 40
1413754936 7628957 0 0 0 0 454 595 304 45 0 0 0 0 376 591 327 45 0 0 0 0 441 590 127 40
1413754937 7629962 0 0 0 0 454 595 304 45 0 0 0 0 376 591 327 45 0 0 0 0 441 590 127 40
1413754938 7630969 0 0 0 0 438 594 310 40 0 0 0 0 391 592 314 40 0 0 0 0 446 590 118 45
1413754939 7631974 0 0 0 0 438 594 310 40 0 0 0 0 391 592 314 40 0 0 0 0 446 590 118 45
1413754940 7632980 0 0 0 0 469 594 288 40 0 0 0 0 387 591 317 45 0 0 0 0 437 591 133 45
1413754941 7633989 0 0 0 0 454 594 303 45 0 0 0 0 376 592 326 40 0 0 0 0 433 590 133 45
1413754942 7634991 0 0 0 0 453 594 303 45 0 0 0 0 381 591 323 45 0 0 0 0 422 590 134 45
1413754943 7635992 0 0 0 0 438 594 309 45 0 0 0 0 392 592 314 45 0 0 0 0 424 590 134 45
1413754944 7636999 0 0 0 0 439 594 308 40 0 0 0 0 397 592 309 45 0 0 0 0 437 590 133 45
