1413747310 utime AM_vel(rpm) AM_supV(dV) AM_supI(dA)
1413747487 179893 -18192 -18703 -19072
1413747488 180148 -18192 -18703 -19072
1413747488 180400 -18192 -18703 -19072
1413747488 180654 -18192 -18703 -19072
1413747488 180907 -18192 -18703 -19072
1413747489 181159 -18192 -18703 -19072
1413747489 181414 -18192 -18703 -19072
1413747489 181670 -18192 -18703 -19072
1413747489 181930 -18192 -18703 -19072
1413747490 182188 -18192 -18703 -19072
1413747490 182442 -18192 -18703 -19072
1413747490 182697 -18192 -18703 -19072
1413747490 182948 -18192 -18703 -19072
1413747491 183202 -18192 -18703 -19072
1413747491 183455 -18192 -18703 -19072
1413747491 183714 -18192 -18703 -19072
1413747491 183968 -18192 -18703 -19072
1413747492 184221 -18192 -18703 -19072
1413747492 184476 -18192 -18703 -19072
1413747492 184732 -18192 -18703 -19072
1413747492 184990 -18192 -18703 -19072
1413747493 185242 -18192 -18703 -19072
1413747493 185495 -18192 -18703 -19072
1413747493 185753 -18192 -18703 -19072
1413747494 186006 -18192 -18703 -19072
1413747494 186262 -18192 -18703 -19072
1413747494 186518 -18192 -18703 -19072
1413747494 186772 -18192 -18703 -19072
1413747495 187026 -18192 -18703 -19072
1413747495 187279 -18192 -18703 -19072
1413747495 187533 -18192 -18703 -19072
1413747495 187785 -18192 -18703 -19072
1413747496 188044 -18192 -18703 -19072
1413747496 188301 -18192 -18703 -19072
1413747496 188552 -18192 -18703 -19072
1413747496 188809 -18192 -18703 -19072
1413747497 189063 -18192 -18703 -19072
1413747497 189317 -18192 -18703 -19072
1413747497 189574 -18192 -18703 -19072
1413747497 189830 -18192 -18703 -19072
1413747498 190081 -18192 -18703 -19072
1413747498 190332 -18192 -18703 -19072
1413747498 190587 -18192 -18703 -19072
1413747498 190844 -18192 -18703 -19072
1413747499 191096 -18192 -18703 -19072
1413747499 191347 -18192 -18703 -19072
1413747499 191601 -18192 -18703 -19072
1413747499 191857 -18192 -18703 -19072
1413747500 192119 -18192 -18703 -19072
1413747500 192370 -18192 -18703 -19072
1413747500 192622 -18192 -18703 -19072
1413747500 192877 -18192 -18703 -19072
1413747501 193135 -18192 -18703 -19072
1413747501 193397 -18192 -18703 -19072
1413747501 193651 -18192 -18703 -19072
1413747501 193902 -18192 -18703 -19072
1413747502 194159 -18192 -18703 -19072
1413747502 194412 -18192 -18703 -19072
1413747502 194666 -18192 -18703 -19072
1413747502 194921 -18192 -18703 -19072
1413747503 195175 -18192 -18703 -19072
1413747503 195426 -18192 -18703 -19072
1413747503 195678 -18192 -18703 -19072
1413747503 195929 -18192 -18703 -19072
1413747504 196187 -18192 -18703 -19072
1413747504 196442 -18192 -18703 -19072
1413747504 196698 -18192 -18703 -19072
1413747504 196951 -18192 -18703 -19072
1413747505 197205 -18192 -18703 -19072
1413747505 197460 -18192 -18703 -19072
1413747505 197715 -18192 -18703 -19072
1413747505 197968 -18192 -18703 -19072
1413747506 198237 -18192 -18703 -19072
1413747506 198489 -18192 -18703 -19072
1413747506 198741 -18192 -18703 -19072
1413747506 198996 -18192 -18703 -19072
1413747507 199253 -18192 -18703 -19072
1413747507 199506 -18192 -18703 -19072
1413747507 199762 -18192 -18703 -19072
1413747508 200013 -18192 -18703 -19072
1413747508 200269 -18192 -18703 -19072
1413747508 200526 -18192 -18703 -19072
1413747508 200777 -18192 -18703 -19072
1413747509 201032 -18192 -18703 -19072
1413747509 201285 -18192 -18703 -19072
1413747509 201541 -18192 -18703 -19072
1413747509 201797 -18192 -18703 -19072
1413747510 202055 -18192 -18703 -19072
1413747510 202310 -18192 -18703 -19072
1413747510 202562 -18192 -18703 -19072
1413747510 202818 -18192 -18703 -19072
1413747511 203070 -18192 -18703 -19072
1413747511 203327 -18192 -18703 -19072
1413747511 203579 -18192 -18703 -19072
1413747511 203832 -18192 -18703 -19072
1413747512 204088 -18192 -18703 -19072
1413747512 204347 -18192 -18703 -19072
1413747512 204598 -18192 -18703 -19072
1413747512 204852 -18192 -18703 -19072
1413747513 205108 -18192 -18703 -19072
1413747513 205365 -18192 -18703 -19072
1413747513 205623 -18192 -18703 -19072
1413747513 205883 -18192 -18703 -19072
1413747514 206143 -18192 -18703 -19072
1413747514 206399 -18192 -18703 -19072
1413747514 206653 -18192 -18703 -19072
1413747514 206904 -18192 -18703 -19072
1413747515 207163 -18192 -18703 -19072
1413747515 207423 -18192 -18703 -19072
1413747515 207676 -18192 -18703 -19072
1413747515 207934 -18192 -18703 -19072
1413747516 208190 -18192 -18703 -19072
1413747516 208446 -18192 -18703 -19072
1413747516 208699 -18192 -18703 -19072
1413747516 208952 -18192 -18703 -19072
1413747517 209203 -18192 -18703 -19072
1413747517 209461 -18192 -18703 -19072
1413747517 209719 -18192 -18703 -19072
1413747517 209974 -18192 -18703 -19072
1413747518 210233 -18192 -18703 -19072
1413747518 210486 -18192 -18703 -19072
1413747518 210737 -18192 -18703 -19072
1413747518 210989 -18192 -18703 -19072
1413747519 211246 -18192 -18703 -19072
1413747519 211501 -18192 -18703 -19072
1413747519 211758 -18192 -18703 -19072
1413747520 212011 -18192 -18703 -19072
1413747520 212265 -18192 -18703 -19072
1413747520 212521 -18192 -18703 -19072
1413747520 212776 -18192 -18703 -19072
1413747521 213031 -18192 -18703 -19072
1413747521 213294 -18192 -18703 -19072
1413747521 213553 -18192 -18703 -19072
1413747521 213808 -18192 -18703 -19072
1413747522 214064 -18192 -18703 -19072
1413747522 214321 -18192 -18703 -19072
1413747522 214578 -18192 -18703 -19072
1413747522 214831 -18192 -18703 -19072
1413747523 215085 -18192 -18703 -19072
1413747523 215336 -18192 -18703 -19072
1413747523 215592 -18192 -18703 -19072
1413747523 215848 -18192 -18703 -19072
1413747524 216100 -18192 -18703 -19072
1413747524 216369 -18192 -18703 -19072
1413747524 216621 -18192 -18703 -19072
1413747524 216874 -18192 -18703 -19072
1413747525 217129 -18192 -18703 -19072
1413747525 217385 -18192 -18703 -19072
1413747525 217643 -18192 -18703 -19072
1413747525 217899 -18192 -18703 -19072
1413747526 218152 -18192 -18703 -19072
1413747526 218408 -18192 -18703 -19072
1413747526 218668 -18192 -18703 -19072
1413747526 218923 -18192 -18703 -19072
1413747527 219174 -18192 -18703 -19072
1413747527 219427 -18192 -18703 -19072
1413747527 219684 -18192 -18703 -19072
1413747527 219939 -18192 -18703 -19072
1413747528 220195 -18192 -18703 -19072
1413747528 220460 -18192 -18703 -19072
1413747528 220718 -18192 -18703 -19072
1413747528 220970 -18192 -18703 -19072
1413747529 221224 -18192 -18703 -19072
1413747529 221477 -18192 -18703 -19072
1413747529 221730 -18192 -18703 -19072
1413747529 221990 -18192 -18703 -19072
1413747530 222241 -18192 -18703 -19072
1413747530 222494 -18192 -18703 -19072
1413747530 222745 -18192 -18703 -19072
1413747530 222997 -18192 -18703 -19072
1413747531 223248 -18192 -18703 -19072
1413747531 223502 -18192 -18703 -19072
1413747531 223756 -18192 -18703 -19072
1413747532 224010 -18192 -18703 -19072
1413747532 224261 -18192 -18703 -19072
1413747532 224517 -18192 -18703 -19072
1413747532 224769 -18192 -18703 -19072
1413747533 225020 -18192 -18703 -19072
1413747533 225278 -18192 -18703 -19072
1413747533 225531 -18192 -18703 -19072
1413747533 225788 -18192 -18703 -19072
1413747534 226039 -18192 -18703 -19072
1413747534 226297 -18192 -18703 -19072
1413747534 226554 -18192 -18703 -19072
1413747534 226805 -18192 -18703 -19072
1413747535 227062 -18192 -18703 -19072
1413747535 227316 -18192 -18703 -19072
1413747535 227572 -18192 -18703 -19072
1413747535 227826 -18192 -18703 -19072
1413747536 228084 -18192 -18703 -19072
1413747536 228337 -18192 -18703 -19072
1413747536 228590 -18192 -18703 -19072
1413747536 228846 -18192 -18703 -19072
1413747537 229103 -18192 -18703 -19072
1413747537 229364 -18192 -18703 -19072
1413747537 229617 -18192 -18703 -19072
1413747537 229868 -18192 -18703 -19072
1413747538 230126 -18192 -18703 -19072
1413747538 230380 -18192 -18703 -19072
1413747538 230636 -18192 -18703 -19072
1413747538 230887 -18192 -18703 -19072
1413747539 231143 -18192 -18703 -19072
1413747539 231395 -18192 -18703 -19072
1413747539 231650 -18192 -18703 -19072
1413747539 231902 -18192 -18703 -19072
1413747540 232161 -18192 -18703 -19072
1413747540 232424 -18192 -18703 -19072
1413747540 232681 -18192 -18703 -19072
1413747540 232932 -18192 -18703 -19072
1413747541 233191 -18192 -18703 -19072
1413747541 233450 -18192 -18703 -19072
1413747541 233708 -18192 -18703 -19072
1413747541 233960 -18192 -18703 -19072
1413747542 234217 -18192 -18703 -19072
1413747542 234471 -18192 -18703 -19072
1413747542 234725 -18192 -18703 -19072
1413747542 234979 -18192 -18703 -19072
1413747543 235242 -18192 -18703 -19072
1413747543 235497 -18192 -18703 -19072
1413747543 235757 -18192 -18703 -19072
1413747544 236008 -18192 -18703 -19072
1413747544 236266 -18192 -18703 -19072
1413747544 236522 -18192 -18703 -19072
1413747544 236773 -18192 -18703 -19072
1413747545 237024 -18192 -18703 -19072
1413747545 237278 -18192 -18703 -19072
1413747545 237531 -18192 -18703 -19072
1413747545 237787 -18192 -18703 -19072
1413747546 238044 -18192 -18703 -19072
1413747546 238297 -18192 -18703 -19072
1413747546 238551 -18192 -18703 -19072
1413747546 238806 -18192 -18703 -19072
1413747547 239058 -18192 -18703 -19072
1413747547 239313 -18192 -18703 -19072
1413747547 239578 -18192 -18703 -19072
1413747547 239830 -18192 -18703 -19072
1413747548 240083 -18192 -18703 -19072
1413747548 240335 -18192 -18703 -19072
1413747548 240592 -18192 -18703 -19072
1413747548 240850 -18192 -18703 -19072
1413747549 241108 -18192 -18703 -19072
1413747549 241360 -18192 -18703 -19072
1413747549 241614 -18192 -18703 -19072
1413747549 241872 -18192 -18703 -19072
1413747550 242127 -18192 -18703 -19072
1413747550 242388 -18192 -18703 -19072
1413747550 242640 -18192 -18703 -19072
1413747550 242892 -18192 -18703 -19072
1413747551 243150 -18192 -18703 -19072
1413747551 243405 -18192 -18703 -19072
1413747551 243658 -18192 -18703 -19072
1413747551 243913 -18192 -18703 -19072
1413747552 244164 -18192 -18703 -19072
1413747552 244420 -18192 -18703 -19072
1413747552 244676 -18192 -18703 -19072
1413747552 244928 -18192 -18703 -19072
1413747553 245184 -18192 -18703 -19072
1413747553 245444 -18192 -18703 -19072
1413747553 245702 -18192 -18703 -19072
1413747553 245955 -18192 -18703 -19072
1413747554 246208 -18192 -18703 -19072
1413747554 246462 -18192 -18703 -19072
1413747554 246721 -18192 -18703 -19072
1413747554 246974 -18192 -18703 -19072
1413747555 247231 -18192 -18703 -19072
1413747555 247485 -18192 -18703 -19072
1413747555 247742 -18192 -18703 -19072
1413747556 248000 -18192 -18703 -19072
1413747556 248253 -18192 -18703 -19072
1413747556 248504 -18192 -18703 -19072
1413747556 248756 -18192 -18703 -19072
1413747557 249012 -18192 -18703 -19072
1413747557 249264 -18192 -18703 -19072
1413747557 249526 -18192 -18703 -19072
1413747557 249777 -18192 -18703 -19072
1413747558 250033 -18192 -18703 -19072
1413747558 250293 -18192 -18703 -19072
1413747558 250544 -18192 -18703 -19072
1413747558 250801 -18192 -18703 -19072
1413747559 251059 -18192 -18703 -19072
1413747559 251317 -18192 -18703 -19072
1413747559 251570 -18192 -18703 -19072
1413747559 251822 -18192 -18703 -19072
1413747560 252074 -18192 -18703 -19072
1413747560 252328 -18192 -18703 -19072
1413747560 252582 -18192 -18703 -19072
1413747560 252838 -18192 -18703 -19072
1413747561 253095 -18192 -18703 -19072
1413747561 253347 -18192 -18703 -19072
1413747561 253602 -18192 -18703 -19072
1413747561 253859 -18192 -18703 -19072
1413747562 254115 -18192 -18703 -19072
1413747562 254366 -18192 -18703 -19072
1413747562 254624 -18192 -18703 -19072
1413747562 254881 -18192 -18703 -19072
1413747563 255141 -18192 -18703 -19072
1413747563 255400 -18192 -18703 -19072
1413747563 255654 -18192 -18703 -19072
1413747563 255910 -18192 -18703 -19072
1413747564 256166 -18192 -18703 -19072
1413747564 256418 -18192 -18703 -19072
1413747564 256673 -18192 -18703 -19072
1413747564 256926 -18192 -18703 -19072
1413747565 257179 -18192 -18703 -19072
1413747565 257445 -18192 -18703 -19072
1413747565 257703 -18192 -18703 -19072
1413747565 257954 -18192 -18703 -19072
1413747566 258216 -18192 -18703 -19072
1413747566 258467 -18192 -18703 -19072
1413747566 258722 -18192 -18703 -19072
1413747566 258978 -18192 -18703 -19072
1413747567 259229 -18192 -18703 -19072
1413747567 259484 -18192 -18703 -19072
1413747567 259736 -18192 -18703 -19072
1413747567 259991 -18192 -18703 -19072
1413747568 260242 -18192 -18703 -19072
1413747568 260493 -18192 -18703 -19072
1413747568 260750 -18192 -18703 -19072
1413747569 261002 -18192 -18703 -19072
1413747569 261256 -18192 -18703 -19072
1413747569 261508 -18192 -18703 -19072
1413747569 261760 -18192 -18703 -19072
1413747570 262011 -18192 -18703 -19072
1413747570 262262 -18192 -18703 -19072
1413747570 262517 -18192 -18703 -19072
1413747570 262770 -18192 -18703 -19072
1413747571 263021 -18192 -18703 -19072
1413747571 263274 -18192 -18703 -19072
1413747571 263531 -18192 -18703 -19072
1413747571 263783 -18192 -18703 -19072
1413747572 264041 -18192 -18703 -19072
1413747572 264292 -18192 -18703 -19072
1413747572 264551 -18192 -18703 -19072
1413747572 264805 -18192 -18703 -19072
1413747573 265058 -18192 -18703 -19072
1413747573 265309 -18192 -18703 -19072
1413747573 265567 -18192 -18703 -19072
1413747573 265828 -18192 -18703 -19072
1413747574 266083 -18192 -18703 -19072
1413747574 266338 -18192 -18703 -19072
1413747574 266590 -18192 -18703 -19072
1413747574 266844 -18192 -18703 -19072
1413747575 267099 -18192 -18703 -19072
1413747575 267351 -18192 -18703 -19072
1413747575 267603 -18192 -18703 -19072
1413747575 267858 -18192 -18703 -19072
1413747576 268110 -18192 -18703 -19072
1413747576 268365 -18192 -18703 -19072
1413747576 268621 -18192 -18703 -19072
1413747576 268873 -18192 -18703 -19072
1413747577 269124 -18192 -18703 -19072
1413747577 269378 -18192 -18703 -19072
1413747577 269631 -18192 -18703 -19072
1413747577 269885 -18192 -18703 -19072
1413747578 270144 -18192 -18703 -19072
1413747578 270400 -18192 -18703 -19072
1413747578 270655 -18192 -18703 -19072
1413747578 270908 -18192 -18703 -19072
1413747579 271165 -18192 -18703 -19072
1413747579 271424 -18192 -18703 -19072
1413747579 271681 -18192 -18703 -19072
1413747579 271936 -18192 -18703 -19072
1413747580 272192 -18192 -18703 -19072
1413747580 272443 -18192 -18703 -19072
1413747580 272700 -18192 -18703 -19072
1413747580 272959 -18192 -18703 -19072
1413747581 273212 -18192 -18703 -19072
1413747581 273465 -18192 -18703 -19072
1413747581 273719 -18192 -18703 -19072
1413747581 273977 -18192 -18703 -19072
1413747582 274229 -18192 -18703 -19072
1413747582 274483 -18192 -18703 -19072
1413747582 274739 -18192 -18703 -19072
1413747582 274991 -18192 -18703 -19072
1413747583 275247 -18192 -18703 -19072
1413747583 275499 -18192 -18703 -19072
1413747583 275760 -18192 -18703 -19072
1413747584 276016 -18192 -18703 -19072
1413747584 276269 -18192 -18703 -19072
1413747584 276527 -18192 -18703 -19072
1413747584 276781 -18192 -18703 -19072
1413747585 277041 -18192 -18703 -19072
1413747585 277293 -18192 -18703 -19072
1413747585 277553 -18192 -18703 -19072
1413747585 277804 -18192 -18703 -19072
1413747586 278055 -18192 -18703 -19072
1413747586 278307 -18192 -18703 -19072
1413747586 278582 -18192 -18703 -19072
1413747586 278838 -18192 -18703 -19072
1413747587 279092 -18192 -18703 -19072
1413747587 279348 -18192 -18703 -19072
1413747587 279599 -18192 -18703 -19072
1413747587 279856 -18192 -18703 -19072
1413747588 280118 -18192 -18703 -19072
1413747588 280369 -18192 -18703 -19072
1413747588 280622 -18192 -18703 -19072
1413747588 280874 -18192 -18703 -19072
1413747589 281125 -18192 -18703 -19072
1413747589 281379 -18192 -18703 -19072
1413747589 281631 -18192 -18703 -19072
1413747589 281884 -18192 -18703 -19072
1413747590 282141 -18192 -18703 -19072
1413747590 282396 -18192 -18703 -19072
1413747590 282652 -18192 -18703 -19072
1413747590 282905 -18192 -18703 -19072
1413747591 283162 -18192 -18703 -19072
1413747591 283417 -18192 -18703 -19072
1413747591 283674 -18192 -18703 -19072
1413747591 283931 -18192 -18703 -19072
1413747592 284188 -18192 -18703 -19072
1413747592 284440 -18192 -18703 -19072
1413747592 284697 -18192 -18703 -19072
1413747592 284955 -18192 -18703 -19072
1413747593 285213 -18192 -18703 -19072
1413747593 285470 -18192 -18703 -19072
1413747593 285726 -18192 -18703 -19072
1413747593 285980 -18192 -18703 -19072
1413747594 286237 -18192 -18703 -19072
1413747594 286491 -18192 -18703 -19072
1413747594 286743 -18192 -18703 -19072
1413747594 286997 -18192 -18703 -19072
1413747595 287248 -18192 -18703 -19072
1413747595 287503 -18192 -18703 -19072
1413747595 287760 -18192 -18703 -19072
1413747596 288011 -18192 -18703 -19072
1413747596 288266 -18192 -18703 -19072
1413747596 288527 -18192 -18703 -19072
1413747596 288781 -18192 -18703 -19072
1413747597 289032 -18192 -18703 -19072
1413747597 289285 -18192 -18703 -19072
1413747597 289537 -18192 -18703 -19072
1413747597 289791 -18192 -18703 -19072
1413747598 290042 -18192 -18703 -19072
1413747598 290301 -18192 -18703 -19072
1413747598 290553 -18192 -18703 -19072
1413747598 290804 -18192 -18703 -19072
1413747599 291062 -18192 -18703 -19072
1413747599 291318 -18192 -18703 -19072
1413747599 291570 -18192 -18703 -19072
1413747599 291837 -18192 -18703 -19072
1413747600 292099 -18192 -18703 -19072
1413747600 292353 -18192 -18703 -19072
1413747600 292610 -18192 -18703 -19072
1413747600 292864 -18192 -18703 -19072
1413747601 293116 -18192 -18703 -19072
1413747601 293368 -18192 -18703 -19072
1413747601 293625 -18192 -18703 -19072
1413747601 293885 -18192 -18703 -19072
1413747602 294137 -18192 -18703 -19072
1413747602 294388 -18192 -18703 -19072
1413747602 294646 -18192 -18703 -19072
1413747602 294899 -18192 -18703 -19072
1413747603 295150 -18192 -18703 -19072
1413747603 295401 -18192 -18703 -19072
1413747603 295668 -18192 -18703 -19072
1413747603 295925 -18192 -18703 -19072
1413747604 296178 -18192 -18703 -19072
1413747604 296433 -18192 -18703 -19072
1413747604 296684 -18192 -18703 -19072
1413747604 296940 -18192 -18703 -19072
1413747605 297194 -18192 -18703 -19072
1413747605 297446 -18192 -18703 -19072
1413747605 297700 -18192 -18703 -19072
1413747605 297951 -18192 -18703 -19072
1413747606 298205 -18192 -18703 -19072
1413747606 298456 -18192 -18703 -19072
1413747606 298709 -18192 -18703 -19072
1413747606 298966 -18192 -18703 -19072
1413747607 299221 -18192 -18703 -19072
1413747607 299477 -18192 -18703 -19072
1413747607 299729 -18192 -18703 -19072
1413747607 299986 -18192 -18703 -19072
1413747608 300243 -18192 -18703 -19072
1413747608 300500 -18192 -18703 -19072
