1413747310 utime volts24 volts12 gappos gapmotor BSChKill MotCont MotPreC ArrCont ArrPreC GapD1 GapIN1 GapIN2 ArrayA ArrayB ArrayC Estop Thren
1413749947 2639778 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413749948 2640786 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413749949 2641791 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749950 2642794 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413749951 2643798 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413749952 2644802 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413749953 2645805 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749954 2646810 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749955 2647813 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413749956 2648814 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749957 2649817 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413749958 2650821 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413749959 2651825 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749960 2652828 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413749961 2653833 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413749962 2654834 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413749963 2655839 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749964 2656845 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749965 2657846 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749966 2658854 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413749967 2659858 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413749968 2660863 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749969 2661866 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413749970 2662870 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413749971 2663874 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413749972 2664877 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749973 2665879 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749974 2666882 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749975 2667886 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749976 2668889 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749977 2669892 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749978 2670894 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413749979 2671895 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413749980 2672900 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749981 2673904 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749982 2674907 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413749983 2675911 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413749984 2676912 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749985 2677914 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413749986 2678917 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413749987 2679921 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749988 2680926 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749989 2681931 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749990 2682932 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749991 2683939 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413749992 2684943 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749993 2685944 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749994 2686950 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749995 2687955 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749996 2688957 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413749997 2689958 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413749998 2690963 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413749999 2691965 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750000 2692969 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750001 2693973 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750002 2694978 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750003 2695980 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750004 2696985 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750005 2697989 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750006 2698992 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750007 2699997 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750009 2701002 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750010 2702007 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750011 2703012 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750012 2704014 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750013 2705018 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750014 2706023 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750015 2707026 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750016 2708029 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750017 2709033 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750018 2710035 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750019 2711036 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750020 2712037 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750021 2713040 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750022 2714042 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750023 2715046 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750024 2716050 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750025 2717053 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750026 2718058 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750027 2719066 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750028 2720070 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750029 2721075 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750030 2722082 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750031 2723085 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750032 2724091 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750033 2725097 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750034 2726111 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750035 2727118 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750036 2728123 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750037 2729129 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750038 2730135 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750039 2731141 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750040 2732829 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750041 2733832 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750042 2734837 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750043 2735838 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750044 2736846 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750045 2737848 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750046 2738854 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750047 2739860 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750048 2740867 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750049 2741868 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750050 2742875 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750051 2743878 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750052 2744885 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750053 2745892 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750054 2746896 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750055 2747897 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750056 2748900 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750057 2749904 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750058 2750905 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750059 2751908 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750060 2752911 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750061 2753912 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750062 2754915 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750063 2755918 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750064 2756922 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750065 2757924 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750066 2758926 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750067 2759928 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750068 2760935 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750069 2761940 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750070 2762948 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750071 2763951 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750072 2764956 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750073 2765957 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750074 2766964 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750075 2767973 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750076 2768980 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750077 2769981 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750078 2770983 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750079 2771987 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750080 2772990 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750081 2773992 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750082 2774996 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750084 2776004 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750085 2777009 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750086 2778011 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750087 2779018 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750088 2780024 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750089 2781031 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750090 2782037 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750091 2783043 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750092 2784045 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750093 2785051 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750094 2786056 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750095 2787062 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750096 2788067 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750097 2789072 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750098 2790075 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750099 2791080 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750100 2792085 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750101 2793092 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750102 2794096 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750103 2795097 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750104 2796100 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750105 2797105 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750106 2798106 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750107 2799108 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750108 2800113 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750109 2801116 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750110 2802119 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750111 2803124 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750112 2804131 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750113 2805137 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750114 2806149 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750115 2807151 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750116 2808157 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750117 2809163 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750118 2810168 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750119 2811170 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750120 2812177 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750121 2813182 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750122 2814190 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750123 2815194 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750124 2816198 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750125 2817206 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750126 2818212 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750127 2819213 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750128 2820216 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750129 2821231 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750130 2822232 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750131 2823240 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750132 2824245 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750133 2825249 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750134 2826257 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750135 2827264 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750136 2828271 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750137 2829278 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750138 2830282 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750139 2831287 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750140 2832289 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750141 2833293 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750142 2834300 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750143 2835306 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750144 2836310 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750145 2837313 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750146 2838314 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750147 2839317 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750148 2840320 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750149 2841326 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750150 2842328 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750151 2843334 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750152 2844341 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750153 2845343 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750154 2846344 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750155 2847352 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750156 2848355 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750157 2849360 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750158 2850366 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750159 2851376 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750160 2852378 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750161 2853380 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750162 2854385 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750163 2855399 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750164 2856404 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750165 2857406 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750166 2858413 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750167 2859416 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750168 2860418 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750169 2861420 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750170 2862422 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750171 2863427 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750172 2864432 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750173 2865436 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750174 2866437 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750175 2867441 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750176 2868444 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750177 2869451 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750178 2870458 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750179 2871464 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750180 2872468 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750181 2873475 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750182 2874480 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750183 2875486 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750184 2876491 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750185 2877492 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750186 2878497 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750187 2879505 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750188 2880514 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750189 2881521 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750190 2882527 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750191 2883534 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750192 2884538 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750193 2885544 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750194 2886548 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750195 2887553 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750196 2888556 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750197 2889564 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750198 2890573 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750199 2891575 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750200 2892581 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750201 2893585 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750202 2894591 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750203 2895599 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750204 2896603 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750205 2897606 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750206 2898611 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750207 2899614 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750208 2900620 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750209 2901625 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750210 2902630 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750211 2903637 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750212 2904640 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750213 2905642 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750214 2906649 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750215 2907652 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750216 2908653 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750217 2909658 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750218 2910659 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750219 2911664 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750220 2912672 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750221 2913682 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750222 2914689 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750223 2915697 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750224 2916701 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750225 2917705 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750226 2918708 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750227 2919710 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750228 2920712 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750229 2921714 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750230 2922718 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750231 2923720 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750232 2924723 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750233 2925729 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750234 2926731 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750235 2927737 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750236 2928741 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750237 2929742 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750238 2930744 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750239 2931749 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750240 2932756 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750241 2933763 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750242 2934770 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750243 2935778 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750244 2936788 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750245 2937790 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750246 2938798 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750247 2939800 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750248 2940807 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750249 2941814 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750250 2942818 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750251 2943824 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750252 2944827 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750253 2945829 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750254 2946834 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750255 2947835 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750256 2948836 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750257 2949837 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750258 2950838 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750259 2951841 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750260 2952842 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750261 2953844 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750262 2954851 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750263 2955856 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750264 2956862 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750265 2957863 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750266 2958868 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413750267 2959872 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750268 2960875 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750269 2961882 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750270 2962886 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413750271 2963898 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
