1413747310 utime cmd  I(cA)    SOC   stat  on mea bal  tr  yr  mo  dy  hr  mn sc   ti
1413747674 366994 99 480 64 2 1 0 0 0 0 0 0 0 0 0 0
1413747675 367996 99 515 64 2 1 0 0 0 0 0 0 0 0 0 0
1413747677 369003 99 547 64 2 1 0 0 0 0 0 0 0 0 0 0
1413747678 370006 99 567 64 2 1 0 0 0 0 0 0 0 0 0 0
1413747679 371013 99 572 64 2 1 0 0 0 0 0 0 0 0 0 0
1413747680 372014 99 582 64 2 1 0 0 0 0 0 0 0 0 0 0
1413747681 373019 99 577 64 2 1 0 0 0 0 0 0 0 0 0 0
1413747682 374028 99 582 64 2 1 0 0 0 0 0 0 0 0 0 0
1413747683 375034 99 585 64 2 1 0 0 0 0 0 0 0 0 0 0
1413747684 376035 99 580 64 2 1 0 0 0 0 0 0 0 0 0 0
1413747685 377042 99 577 64 2 1 0 0 0 0 0 0 0 0 0 0
1413747686 378047 99 572 64 2 1 0 0 0 0 0 0 0 0 0 0
1413747687 379051 99 570 64 2 1 0 0 0 0 0 0 0 0 0 0
1413747688 380056 99 567 64 2 1 0 0 0 0 0 0 0 0 0 0
1413747689 381061 99 570 64 2 1 0 0 0 0 0 0 0 0 0 0
1413747690 382062 99 567 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747691 383065 99 575 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747692 384066 99 570 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747693 385076 99 575 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747694 386084 99 577 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747695 387091 99 572 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747696 388099 99 580 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747697 389102 99 575 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747698 390116 99 577 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747699 391123 99 580 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747700 392127 99 580 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747701 393128 99 577 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747702 394139 99 577 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747703 395146 99 577 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747704 396147 99 577 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747705 397150 99 577 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747706 398155 99 577 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747707 399158 99 577 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747708 400162 99 577 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747709 401166 99 580 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747710 402171 99 575 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747711 403172 99 560 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747712 404179 99 542 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747713 405185 99 530 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747714 406192 99 520 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747715 407196 99 525 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747716 408197 99 547 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747717 409200 99 567 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747718 410201 99 577 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747719 411204 99 572 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747720 412214 99 562 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747721 413222 99 542 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747722 414223 99 522 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747723 415226 99 525 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747724 416232 99 532 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747725 417234 99 545 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747726 418235 99 560 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747727 419236 99 565 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747728 420242 99 562 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747729 421250 99 557 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747730 422256 99 555 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747731 423262 99 560 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747732 424274 99 562 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747733 425276 99 557 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747734 426280 99 557 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747735 427284 99 560 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747736 428295 99 562 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747737 429297 99 567 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747738 430301 99 572 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747739 431303 99 567 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747740 432308 99 570 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747741 433313 99 567 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747742 434314 99 570 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747743 435317 99 570 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747744 436325 99 570 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747745 437332 99 567 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747746 438338 99 570 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747747 439345 99 567 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747748 440348 99 565 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747749 441354 99 547 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747750 442357 99 530 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747751 443359 99 517 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747752 444364 99 505 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747753 445366 99 492 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747754 446371 99 477 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747755 447377 99 470 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747756 448381 99 462 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747757 449389 99 447 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747758 450390 99 430 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747759 451397 99 415 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747760 452398 99 405 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747761 453402 99 392 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747762 454405 99 370 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747763 455410 99 327 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747764 456418 99 292 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747765 457425 99 267 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747766 458429 99 287 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747767 459437 99 335 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747768 460441 99 392 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747769 461445 99 407 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747770 462454 99 395 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747771 463458 99 370 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747772 464466 99 355 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747773 465473 99 357 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747774 466475 99 355 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747775 467483 99 342 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747776 468489 99 307 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747777 469492 99 270 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747778 470493 99 232 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747779 471500 99 212 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747780 472506 99 197 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747781 473514 99 185 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747782 474515 99 182 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747783 475517 99 177 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747784 476520 99 177 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747785 477526 99 172 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747786 478532 99 172 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747787 479538 99 172 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747788 480540 99 170 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747789 481541 99 167 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747790 482550 99 167 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747791 483554 99 170 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747792 484561 99 167 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747793 485566 99 167 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747794 486570 99 167 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747795 487578 99 165 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747796 488581 99 162 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747797 489590 99 165 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747798 490593 99 167 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747799 491598 99 165 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747800 492601 99 165 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747801 493606 99 167 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747802 494614 99 165 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747803 495619 99 162 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747804 496625 99 165 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747805 497626 99 162 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747806 498627 99 162 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747807 499628 99 162 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747808 500632 99 162 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747809 501634 99 160 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747810 502639 99 162 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747811 503643 99 160 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747812 504648 99 165 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747813 505650 99 162 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747814 506652 99 162 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747815 507657 99 162 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747816 508661 99 160 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747817 509665 99 165 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747818 510669 99 162 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747819 511673 99 162 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747820 512676 99 160 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747821 513684 99 160 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747822 514685 99 157 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747823 515690 99 160 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747824 516693 99 162 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747825 517694 99 160 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747826 518698 99 162 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747827 519706 99 157 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747828 520707 99 160 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747829 521711 99 162 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747830 522713 99 162 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747831 523718 99 160 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747832 524722 99 160 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747833 525727 99 160 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747834 526731 99 160 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747835 527732 99 162 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747836 528734 99 160 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747837 529740 99 162 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747838 530744 99 160 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747839 531746 99 157 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747840 532747 99 160 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747841 533752 99 157 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747842 534757 99 157 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747843 535759 99 157 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747844 536760 99 157 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747845 537766 99 160 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747846 538771 99 157 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747847 539776 99 157 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747848 540781 99 160 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747849 541785 99 157 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747850 542789 99 157 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747851 543792 99 160 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747852 544797 99 165 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747853 545798 99 170 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747854 546801 99 175 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747855 547803 99 180 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747856 548805 99 182 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747857 549807 99 182 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747858 550808 99 172 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747859 551812 99 172 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747860 552817 99 165 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747861 553820 99 167 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747862 554823 99 170 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747863 555824 99 172 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747864 556829 99 177 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747865 557834 99 177 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747866 558838 99 170 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747867 559839 99 165 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747868 560846 99 162 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747869 561848 99 160 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747870 562849 99 160 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747871 563853 99 162 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747872 564880 99 162 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747873 565888 99 160 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747874 566891 99 157 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747875 567897 99 155 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747876 568899 99 152 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747877 569905 99 150 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747878 570910 99 147 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747879 571912 99 147 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747880 572917 99 147 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747881 573922 99 147 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747882 574924 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747883 575926 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747884 576928 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747885 577934 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747886 578938 99 147 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747887 579939 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747888 580942 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747889 581948 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747890 582955 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747891 583960 99 147 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747892 584964 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747893 585966 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747894 586982 99 147 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747895 587986 99 147 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747896 588988 99 147 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747897 589992 99 147 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747898 590995 99 147 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747899 591996 99 147 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747901 593000 99 147 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747902 594004 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747903 595006 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747904 596013 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747905 597044 99 147 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747906 598054 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747907 599056 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747908 600058 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747909 601063 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747910 602070 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747911 603072 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747912 604077 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747913 605081 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747914 606085 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747915 607086 99 147 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747916 608090 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747917 609091 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747918 610094 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747919 611095 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747920 612103 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747921 613107 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747922 614114 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747923 615116 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747924 616122 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747925 617123 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747926 618124 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747927 619127 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747928 620134 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747929 621136 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747930 622144 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747931 623145 99 140 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747932 624151 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747933 625152 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747934 626159 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747935 627161 99 140 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747936 628165 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747937 629166 99 140 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747938 630169 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747939 631175 99 140 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747940 632178 99 137 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747941 633190 99 140 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747942 634192 99 140 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747943 635195 99 140 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747944 636197 99 140 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747945 637203 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747946 638206 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747947 639211 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747948 640212 99 140 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747949 641219 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747950 642222 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747951 643227 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747952 644237 99 140 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747953 645239 99 140 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747954 646241 99 140 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747955 647242 99 140 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747956 648245 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747957 649252 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747958 650253 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747959 651258 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747960 652262 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747961 653266 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747962 654273 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747963 655274 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747964 656278 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747965 657281 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747966 658285 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747967 659291 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747968 660296 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747969 661297 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747970 662301 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747971 663308 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747972 664316 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747973 665318 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747974 666326 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747975 667331 99 142 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747976 668333 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747977 669336 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747978 670346 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747979 671352 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747980 672355 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747981 673361 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747982 674366 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747983 675373 99 147 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747984 676381 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747985 677386 99 145 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747986 678392 99 147 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747987 679398 99 147 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747988 680402 99 147 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747989 681405 99 147 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747990 682409 99 150 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747991 683413 99 152 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747992 684414 99 150 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747993 685418 99 147 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747994 686424 99 150 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747995 687431 99 152 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747996 688434 99 150 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747997 689441 99 152 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747998 690442 99 152 65 2 1 0 0 0 0 0 0 0 0 0 0
1413747999 691443 99 152 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748000 692444 99 152 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748001 693452 99 152 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748002 694453 99 152 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748003 695455 99 155 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748004 696462 99 155 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748005 697468 99 152 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748006 698472 99 155 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748007 699473 99 155 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748008 700479 99 155 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748009 701481 99 155 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748010 702485 99 157 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748011 703488 99 155 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748012 704493 99 157 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748013 705514 99 155 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748014 706515 99 157 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748015 707519 99 160 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748016 708525 99 157 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748017 709532 99 157 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748018 710535 99 160 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748019 711538 99 160 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748020 712542 99 160 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748021 713543 99 160 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748022 714544 99 162 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748023 715547 99 162 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748024 716548 99 165 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748025 717550 99 162 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748026 718560 99 165 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748027 719565 99 165 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748028 720568 99 167 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748029 721573 99 167 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748030 722575 99 167 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748031 723581 99 170 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748032 724584 99 167 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748033 725595 99 170 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748034 726601 99 170 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748035 727603 99 165 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748036 728608 99 170 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748037 729611 99 170 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748038 730618 99 167 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748039 731624 99 175 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748040 732630 99 175 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748041 733634 99 172 65 2 1 0 0 0 0 0 0 0 0 0 0
1413748042 734637 99 175 65 2 1 0 0 0 0 0 0 0 0 0 0
