1413741615 utime T(cK) I(cA) V(mV) V_sup(mV) Stat T(cK) I(cA) V(mV) V_sup(mV) Stat
1413745711 4097306 29790 -93 12610 0 1 29790 -93 8270 77 1
1413745712 4098311 29790 -93 12610 0 1 29790 -93 8270 77 1
1413745713 4099312 29790 -93 12610 0 1 29790 -93 8270 66 1
1413745714 4100318 29790 -93 12610 0 1 29790 -93 8270 66 1
1413745715 4101322 29790 -93 12610 0 1 29790 -93 8270 66 1
1413745716 4102329 29790 -93 12610 0 1 29790 -93 8270 66 1
1413745717 4103334 29790 -93 12610 0 1 29790 -93 8270 66 1
1413745718 4104340 29790 -93 12610 0 1 29790 -93 8270 66 1
1413745719 4105342 29790 -93 12610 0 1 29790 -93 8270 66 1
1413745720 4106344 29790 -93 12610 0 1 29790 -93 8270 66 1
1413745721 4107347 29790 -93 12610 0 1 29790 -93 8270 66 1
1413745722 4108348 29790 -93 12610 0 1 29790 -93 8270 66 1
1413745723 4109349 29790 -93 12610 0 1 29790 -93 8270 77 1
1413745724 4110350 29790 -93 12610 0 1 29790 -93 8270 66 1
1413745725 4111352 29790 -93 12610 0 1 29790 -93 8270 66 1
1413745726 4112353 29790 -93 12610 0 1 29790 -95 8270 66 1
1413745727 4113357 29790 -93 12610 0 1 29790 -93 8270 66 1
1413745728 4114358 29790 -93 12610 0 1 29790 -93 8270 77 1
1413745729 4115361 29790 -93 12610 0 1 29790 -93 8270 66 1
1413745730 4116365 29790 -93 12610 0 1 29790 -93 8270 66 1
1413745731 4117367 29790 -93 12610 0 1 29790 -93 8270 66 1
1413745732 4118368 29790 -93 12610 0 1 29790 -93 8270 66 1
1413745733 4119373 29790 -93 12610 0 1 29790 -93 8270 66 1
1413745734 4120375 29790 -93 12610 0 1 29790 -93 8270 77 1
1413745735 4121381 29790 -95 12610 0 1 29790 -95 8270 66 1
1413745736 4122383 29790 -95 12610 0 1 29790 -95 8270 66 1
1413745737 4123384 29790 -95 12610 0 1 29790 -95 8270 66 1
1413745738 4124385 29790 -93 12610 0 1 29790 -93 8270 77 1
1413745739 4125388 29790 -93 12610 0 1 29790 -93 8270 66 1
1413745740 4126393 29790 -93 12610 0 1 29790 -93 8270 66 1
1413745741 4127398 29790 -93 12610 0 1 29790 -93 8270 66 1
1413745742 4128401 29790 -93 12610 0 1 29790 -93 8270 66 1
1413745743 4129404 29790 -93 12605 0 1 29790 -93 8270 77 1
1413745744 4130405 29790 -93 12610 0 1 29790 -95 8265 77 1
1413745745 4131407 29790 -93 12610 0 1 29790 -93 8270 66 1
1413745746 4132412 29790 -93 12610 0 1 29790 -93 8265 66 1
1413745747 4133416 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745748 4134418 29790 -93 12610 0 1 29790 -93 8265 66 1
1413745749 4135422 29790 -93 12610 0 1 29790 -93 8265 66 1
1413745750 4136424 29790 -95 12605 0 1 29790 -95 8265 66 1
1413745751 4137429 29790 -95 12605 0 1 29790 -95 8265 66 1
1413745752 4138431 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745753 4139439 29790 -95 12605 0 1 29790 -93 8265 66 1
1413745754 4140440 29790 -93 12605 0 1 29790 -95 8265 66 1
1413745755 4141442 29790 -93 12605 0 1 29790 -93 8265 77 1
1413745756 4142443 29790 -93 12605 0 1 29790 -95 8265 66 1
1413745757 4143447 29790 -93 12605 0 1 29790 -95 8265 77 1
1413745758 4144452 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745759 4145454 29790 -93 12605 0 1 29790 -93 8265 77 1
1413745760 4146456 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745761 4147460 29790 -95 12605 0 1 29790 -95 8265 66 1
1413745762 4148463 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745763 4149472 29790 -95 12605 0 1 29790 -93 8265 66 1
1413745764 4150474 29790 -93 12605 0 1 29790 -95 8265 66 1
1413745765 4151475 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745766 4152479 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745767 4153480 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745768 4154483 29790 -93 12605 0 1 29790 -93 8265 77 1
1413745769 4155485 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745770 4156487 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745771 4157493 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745772 4158496 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745773 4159514 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745774 4160516 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745775 4161522 29790 -95 12605 0 1 29790 -95 8265 77 1
1413745776 4162529 29790 -93 12605 0 1 29790 -93 8265 77 1
1413745777 4163534 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745778 4164541 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745779 4165548 29790 -93 12605 0 1 29790 -93 8265 77 1
1413745780 4166549 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745781 4167554 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745782 4168557 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745783 4169560 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745784 4170571 29790 -93 12605 0 1 29790 -95 8265 77 1
1413745785 4171577 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745786 4172581 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745787 4173589 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745788 4174594 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745789 4175600 29790 -93 12605 0 1 29790 -93 8265 77 1
1413745790 4176605 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745791 4177613 29790 -93 12605 0 1 29790 -93 8265 77 1
1413745792 4178620 29790 -93 12605 0 1 29790 -93 8265 77 1
1413745793 4179624 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745794 4180627 29790 -93 12605 0 1 29790 -93 8265 77 1
1413745795 4181633 29790 -93 12605 0 1 29790 -93 8265 77 1
1413745796 4182636 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745797 4183641 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745798 4184648 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745799 4185657 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745800 4186660 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745801 4187665 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745802 4188667 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745803 4189670 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745804 4190673 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745805 4191677 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745806 4192680 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745807 4193682 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745808 4194683 29790 -93 12605 0 1 29790 -93 8265 77 1
1413745809 4195689 29790 -93 12605 0 1 29790 -93 8265 66 1
1413745810 4196695 29790 -93 12600 0 1 29790 -93 8265 66 1
1413745811 4197703 29790 -93 12605 0 1 29790 -93 8260 66 1
1413745812 4198710 29790 -93 12605 0 1 29790 -93 8260 66 1
1413745813 4199711 29790 -93 12600 0 1 29790 -93 8265 66 1
1413745814 4200715 29790 -93 12605 0 1 29790 -93 8260 66 1
1413745815 4201718 29790 -95 12600 0 1 29790 -95 8260 66 1
1413745816 4202720 29790 -93 12600 0 1 29790 -93 8260 66 1
1413745817 4203727 29790 -95 12600 0 1 29790 -95 8260 66 1
1413745818 4204730 29790 -95 12600 0 1 29790 -93 8260 77 1
1413745819 4205731 29790 -93 12600 0 1 29790 -93 8260 77 1
1413745820 4206738 29790 -93 12600 0 1 29790 -93 8260 66 1
1413745821 4207742 29790 -93 12605 0 1 29790 -93 8260 66 1
1413745822 4208748 29790 -93 12600 0 1 29790 -93 8260 66 1
1413745823 4209755 29790 -93 12600 0 1 29790 -93 8260 77 1
1413745824 4210756 29790 -93 12600 0 1 29790 -93 8260 66 1
1413745825 4211761 29790 -93 12600 0 1 29790 -93 8260 77 1
1413745826 4212765 29790 -93 12600 0 1 29790 -93 8260 66 1
1413745827 4213772 29790 -93 12600 0 1 29790 -93 8260 66 1
1413745828 4214773 29790 -93 12600 0 1 29790 -93 8260 66 1
1413745829 4215780 29790 -93 12600 0 1 29790 -93 8260 66 1
1413745830 4216783 29790 -93 12600 0 1 29790 -93 8260 66 1
1413745831 4217784 29790 -93 12600 0 1 29790 -95 8260 66 1
1413745832 4218787 29790 -93 12600 0 1 29790 -93 8260 66 1
1413745833 4219793 29790 -93 12600 0 1 29790 -93 8260 77 1
1413745834 4220795 29790 -93 12600 0 1 29790 -93 8260 66 1
1413745835 4221796 29835 -93 12600 0 1 29790 -93 8260 66 1
1413745836 4222801 29790 -93 12600 0 1 29790 -93 8260 66 1
1413745837 4223806 29790 -93 12600 0 1 29790 -93 8260 66 1
1413745838 4224810 29790 -93 12600 0 1 29790 -93 8260 66 1
1413745839 4225811 29790 -93 12600 0 1 29790 -93 8260 66 1
1413745840 4226817 29835 -93 12600 0 1 29790 -93 8260 66 1
1413745841 4227821 29835 -93 12600 0 1 29790 -93 8260 66 1
1413745842 4228829 29790 -93 12600 0 1 29790 -93 8260 77 1
1413745843 4229835 29835 -93 12600 0 1 29790 -93 8260 77 1
1413745844 4230842 29790 -93 12600 0 1 29790 -93 8260 77 1
1413745845 4231846 29790 -93 12600 0 1 29790 -93 8260 77 1
1413745846 4232851 29835 -93 12600 0 1 29790 -93 8260 66 1
1413745847 4233856 29835 -93 12600 0 1 29790 -93 8260 66 1
1413745848 4234861 29790 -93 12600 0 1 29790 -93 8260 66 1
1413745849 4235869 29790 -93 12600 0 1 29790 -95 8260 66 1
1413745850 4236870 29790 -95 12600 0 1 29790 -95 8255 66 1
1413745851 4237875 29790 -93 12600 0 1 29790 -93 8260 66 1
1413745852 4238877 29835 -93 12600 0 1 29790 -93 8260 66 1
1413745853 4239879 29835 -93 12600 0 1 29790 -93 8260 66 1
1413745854 4240885 29790 -93 12600 0 1 29790 -93 8260 66 1
1413745855 4241892 29790 -93 12600 0 1 29790 -93 8260 77 1
1413745856 4242894 29835 -93 12600 0 1 29790 -93 8260 66 1
1413745857 4243902 29790 -93 12600 0 1 29790 -93 8260 77 1
1413745858 4244910 29790 -93 12600 0 1 29790 -93 8260 66 1
1413745859 4245914 29790 -93 12600 0 1 29790 -93 8260 66 1
1413745860 4246916 29835 -93 12595 0 1 29790 -93 8255 66 1
1413745861 4247920 29835 -93 12600 0 1 29790 -93 8260 66 1
1413745862 4248926 29790 -93 12595 0 1 29790 -93 8255 77 1
1413745863 4249932 29790 -93 12595 0 1 29790 -93 8255 66 1
1413745864 4250934 29835 -93 12595 0 1 29790 -93 8255 66 1
1413745865 4251939 29835 -93 12595 0 1 29790 -95 8255 66 1
1413745866 4252942 29835 -93 12595 0 1 29790 -93 8255 77 1
1413745867 4253950 29835 -93 12595 0 1 29790 -93 8260 66 1
1413745868 4254951 29835 -93 12600 0 1 29835 -93 8260 66 1
1413745869 4255959 29790 -93 12600 0 1 29835 -93 8260 66 1
1413745870 4256963 29835 -93 12595 0 1 29790 -93 8260 66 1
1413745871 4257967 29790 -93 12595 0 1 29835 -93 8255 66 1
1413745872 4258972 29790 -93 12595 0 1 29790 -93 8255 66 1
1413745873 4259980 29790 -93 12595 0 1 29790 -93 8255 66 1
1413745874 4260981 29835 -93 12595 0 1 29790 -93 8255 66 1
1413745875 4261988 29835 -93 12595 0 1 29790 -93 8255 66 1
1413745876 4262989 29835 -93 12595 0 1 29790 -93 8255 66 1
1413745877 4263991 29835 -93 12595 0 1 29790 -93 8255 77 1
1413745878 4264997 29835 -93 12595 0 1 29790 -93 8255 66 1
1413745879 4265999 29790 -93 12595 0 1 29790 -93 8255 66 1
1413745881 4267003 29790 -93 12595 0 1 29790 -93 8255 77 1
1413745882 4268011 29835 -93 12595 0 1 29790 -93 8255 66 1
1413745883 4269017 29790 -93 12595 0 1 29790 -93 8255 66 1
1413745884 4270031 29790 -93 12595 0 1 29790 -93 8255 77 1
1413745885 4271038 29835 -93 12595 0 1 29835 -93 8255 66 1
1413745886 4272045 29790 -93 12595 0 1 29790 -93 8255 66 1
1413745887 4273049 29835 -93 12595 0 1 29835 -93 8255 77 1
1413745888 4274050 29835 -93 12595 0 1 29790 -93 8255 77 1
1413745889 4275054 29835 -93 12595 0 1 29790 -93 8255 77 1
1413745890 4276061 29835 -93 12595 0 1 29790 -93 8255 66 1
1413745891 4277062 29835 -93 12595 0 1 29835 -93 8255 66 1
1413745892 4278066 29835 -93 12595 0 1 29790 -93 8255 77 1
1413745893 4279071 29835 -93 12595 0 1 29790 -93 8255 66 1
1413745894 4280073 29835 -93 12595 0 1 29835 -93 8255 66 1
1413745895 4281075 29835 -93 12595 0 1 29835 -93 8255 66 1
1413745896 4282083 29835 -93 12595 0 1 29835 -95 8255 66 1
1413745897 4283088 29835 -93 12595 0 1 29790 -93 8255 66 1
1413745898 4284097 29835 -93 12595 0 1 29790 -95 8255 77 1
1413745899 4285103 29835 -95 12595 0 1 29790 -95 8255 66 1
1413745900 4286109 29835 -93 12595 0 1 29790 -93 8255 66 1
1413745901 4287114 29835 -93 12595 0 1 29790 -93 8255 66 1
1413745902 4288117 29835 -93 12595 0 1 29790 -93 8255 66 1
1413745903 4289122 29835 -93 12595 0 1 29790 -93 8255 66 1
1413745904 4290127 29835 -93 12595 0 1 29790 -93 8255 66 1
1413745905 4291128 29835 -93 12595 0 1 29790 -93 8255 66 1
1413745906 4292134 29835 -93 12590 0 1 29790 -93 8255 66 1
1413745907 4293140 29835 -95 12595 0 1 29790 -93 8255 66 1
1413745908 4294144 29835 -93 12595 0 1 29790 -93 8255 66 1
1413745909 4295151 29835 -93 12595 0 1 29835 -93 8255 66 1
1413745910 4296154 29835 -93 12590 0 1 29790 -93 8255 77 1
1413745911 4297159 29835 -93 12590 0 1 29790 -93 8255 66 1
1413745912 4298167 29835 -93 12595 0 1 29835 -93 8255 77 1
1413745913 4299173 29835 -95 12590 0 1 29790 -93 8250 66 1
1413745914 4300181 29835 -95 12595 0 1 29835 -95 8255 66 1
1413745915 4301187 29835 -93 12590 0 1 29835 -93 8255 66 1
1413745916 4302191 29835 -93 12590 0 1 29835 -93 8255 66 1
1413745917 4303196 29835 -93 12595 0 1 29835 -93 8255 77 1
1413745918 4304202 29835 -93 12590 0 1 29835 -93 8250 66 1
1413745919 4305208 29835 -93 12590 0 1 29835 -93 8255 66 1
1413745920 4306212 29835 -93 12590 0 1 29790 -93 8255 77 1
1413745921 4307215 29835 -93 12590 0 1 29835 -93 8250 66 1
1413745922 4308222 29835 -93 12590 0 1 29835 -93 8250 77 1
1413745923 4309225 29835 -93 12590 0 1 29790 -93 8250 66 1
1413745924 4310228 29835 -93 12590 0 1 29790 -93 8250 66 1
1413745925 4311233 29835 -93 12590 0 1 29835 -93 8250 77 1
1413745926 4312238 29835 -93 12590 0 1 29835 -93 8250 66 1
1413745927 4313240 29835 -93 12590 0 1 29790 -93 8250 77 1
1413745928 4314247 29835 -93 12590 0 1 29835 -93 8250 77 1
1413745929 4315250 29835 -93 12590 0 1 29790 -93 8250 66 1
1413745930 4316253 29835 -93 12590 0 1 29835 -93 8250 66 1
1413745931 4317255 29835 -93 12590 0 1 29835 -93 8250 66 1
1413745932 4318257 29835 -95 12590 0 1 29835 -93 8250 66 1
1413745933 4319263 29835 -93 12590 0 1 29835 -93 8250 77 1
1413745934 4320273 29835 -93 12590 0 1 29835 -93 8250 66 1
1413745935 4321274 29835 -93 12590 0 1 29835 -93 8250 77 1
1413745936 4322276 29835 -93 12590 0 1 29835 -93 8250 66 1
1413745937 4323281 29835 -93 12590 0 1 29835 -93 8250 66 1
1413745938 4324287 29835 -93 12590 0 1 29835 -93 8250 66 1
1413745939 4325291 29835 -93 12590 0 1 29835 -93 8250 77 1
1413745940 4326297 29835 -93 12590 0 1 29835 -93 8250 77 1
1413745941 4327302 29835 -93 12590 0 1 29835 -93 8250 66 1
1413745942 4328309 29835 -93 12590 0 1 29835 -93 8250 66 1
1413745943 4329312 29835 -93 12590 0 1 29835 -93 8250 77 1
1413745944 4330313 29835 -93 12590 0 1 29835 -93 8250 66 1
1413745945 4331320 29835 -93 12590 0 1 29835 -93 8250 66 1
1413745946 4332323 29835 -93 12590 0 1 29835 -95 8250 77 1
1413745947 4333330 29835 -95 12585 0 1 29835 -95 8250 66 1
1413745948 4334331 29835 -93 12590 0 1 29835 -93 8250 77 1
1413745949 4335335 29835 -93 12585 0 1 29835 -93 8250 66 1
1413745950 4336339 29835 -93 12590 0 1 29835 -93 8250 66 1
1413745951 4337343 29835 -93 12590 0 1 29835 -93 8250 66 1
1413745952 4338346 29835 -93 12590 0 1 29835 -93 8250 77 1
1413745953 4339348 29835 -93 12585 0 1 29835 -93 8250 77 1
1413745954 4340354 29835 -93 12590 0 1 29835 -93 8250 66 1
1413745955 4341360 29835 -93 12585 0 1 29835 -93 8250 66 1
1413745956 4342361 29835 -93 12585 0 1 29835 -93 8250 77 1
1413745957 4343368 29835 -93 12585 0 1 29835 -93 8250 66 1
1413745958 4344375 29835 -93 12585 0 1 29835 -93 8250 66 1
1413745959 4345380 29835 -93 12585 0 1 29835 -93 8250 66 1
1413745960 4346385 29835 -93 12585 0 1 29835 -93 8250 66 1
1413745961 4347392 29835 -93 12585 0 1 29835 -93 8250 77 1
1413745962 4348394 29835 -93 12585 0 1 29835 -93 8250 66 1
1413745963 4349401 29835 -93 12585 0 1 29835 -93 8250 66 1
1413745964 4350412 29835 -95 12585 0 1 29835 -93 8250 77 1
1413745965 4351415 29835 -93 12585 0 1 29835 -93 8250 77 1
1413745966 4352421 29835 -93 12585 0 1 29835 -93 8250 77 1
1413745967 4353428 29835 -93 12585 0 1 29835 -93 8250 66 1
1413745968 4354432 29835 -93 12585 0 1 29835 -93 8250 77 1
1413745969 4355439 29835 -93 12585 0 1 29835 -93 8250 77 1
1413745970 4356444 29835 -93 12585 0 1 29835 -93 8250 66 1
1413745971 4357450 29835 -93 12585 0 1 29835 -93 8250 77 1
1413745972 4358451 29835 -93 12585 0 1 29835 -93 8250 77 1
1413745973 4359452 29835 -93 12585 0 1 29835 -93 8250 77 1
1413745974 4360453 29835 -93 12585 0 1 29835 -93 8250 77 1
1413745975 4361458 29835 -93 12585 0 1 29835 -93 8250 66 1
1413745976 4362465 29835 -93 12585 0 1 29835 -93 8250 77 1
1413745977 4363472 29835 -93 12585 0 1 29835 -93 8250 66 1
1413745978 4364476 29835 -93 12585 0 1 29835 -93 8250 77 1
1413745979 4365484 29835 -93 12585 0 1 29835 -95 8245 77 1
1413745980 4366487 29835 -93 12585 0 1 29835 -95 8245 77 1
1413745981 4367489 29835 -93 12585 0 1 29835 -93 8245 77 1
1413745982 4368491 29835 -93 12585 0 1 29790 -93 8250 66 1
1413745983 4369500 29835 -93 12585 0 1 29835 -93 8250 66 1
1413745984 4370505 29835 -93 12585 0 1 29835 -93 8245 77 1
1413745985 4371511 29835 -93 12580 0 1 29835 -93 8245 77 1
1413745986 4372520 29835 -93 12585 0 1 29835 -93 8245 66 1
1413745987 4373527 29835 -93 12585 0 1 29835 -93 8250 66 1
1413745988 4374530 29835 -93 12585 0 1 29835 -93 8245 77 1
1413745989 4375537 29835 -93 12580 0 1 29835 -93 8245 66 1
1413745990 4376543 29835 -93 12580 0 1 29835 -93 8245 77 1
1413745991 4377544 29835 -93 12580 0 1 29835 -93 8245 66 1
1413745992 4378547 29835 -93 12580 0 1 29835 -93 8245 66 1
1413745993 4379551 29835 -93 12580 0 1 29835 -93 8245 66 1
1413745994 4380556 29835 -93 12580 0 1 29835 -93 8245 77 1
1413745995 4381560 29835 -93 12580 0 1 29835 -93 8245 66 1
1413745996 4382561 29835 -93 12580 0 1 29835 -93 8245 66 1
1413745997 4383569 29835 -93 12580 0 1 29835 -93 8245 77 1
1413745998 4384575 29835 -93 12580 0 1 29835 -93 8245 66 1
1413745999 4385576 29835 -93 12580 0 1 29835 -93 8245 66 1
1413746000 4386580 29835 -93 12580 0 1 29835 -93 8245 77 1
1413746001 4387582 29835 -93 12580 0 1 29835 -93 8245 66 1
1413746002 4388586 29835 -93 12580 0 1 29835 -93 8245 77 1
1413746003 4389592 29835 -93 12580 0 1 29835 -93 8245 66 1
1413746004 4390596 29835 -93 12580 0 1 29835 -93 8245 66 1
1413746005 4391603 29835 -93 12580 0 1 29835 -93 8245 66 1
1413746006 4392611 29835 -93 12580 0 1 29835 -93 8245 77 1
1413746007 4393616 29835 -93 12580 0 1 29835 -93 8245 77 1
1413746008 4394617 29835 -93 12580 0 1 29835 -93 8245 66 1
1413746009 4395623 29835 -93 12580 0 1 29835 -93 8245 66 1
1413746010 4396626 29835 -93 12580 0 1 29835 -93 8245 66 1
1413746011 4397629 29835 -93 12580 0 1 29835 -93 8245 66 1
1413746012 4398636 29835 -95 12580 0 1 29835 -95 8245 66 1
1413746013 4399639 29835 -95 12580 0 1 29835 -95 8245 66 1
1413746014 4400643 29835 -93 12580 0 1 29835 -95 8245 66 1
1413746015 4401645 29835 -93 12575 0 1 29835 -93 8245 66 1
1413746016 4402652 29835 -93 12580 0 1 29835 -93 8245 77 1
1413746017 4403655 29835 -93 12580 0 1 29835 -93 8245 77 1
1413746018 4404661 29835 -93 12580 0 1 29835 -93 8245 66 1
1413746019 4405670 29835 -93 12575 0 1 29835 -93 8245 77 1
1413746020 4406673 29835 -93 12575 0 1 29835 -95 8245 77 1
1413746021 4407676 29835 -93 12580 0 1 29835 -93 8245 77 1
1413746022 4408677 29835 -93 12575 0 1 29835 -93 8245 77 1
1413746023 4409678 29835 -95 12575 0 1 29835 -93 8245 66 1
1413746024 4410683 29835 -93 12575 0 1 29835 -93 8245 77 1
1413746025 4411687 29835 -95 12575 0 1 29835 -95 8240 66 1
1413746026 4412691 29835 -93 12575 0 1 29835 -93 8245 66 1
1413746027 4413692 29835 -95 12575 0 1 29835 -95 8245 77 1
1413746028 4414693 29835 -95 12575 0 1 29835 -93 8245 77 1
1413746029 4415696 29835 -93 12575 0 1 29835 -93 8245 77 1
1413746030 4416702 29835 -93 12575 0 1 29835 -93 8245 66 1
1413746031 4417703 29835 -93 12575 0 1 29835 -93 8245 66 1
1413746032 4418711 29835 -93 12575 0 1 29835 -93 8245 66 1
1413746033 4419716 29835 -93 12575 0 1 29835 -93 8245 77 1
1413746034 4420724 29835 -95 12575 0 1 29835 -93 8245 66 1
1413746035 4421731 29835 -93 12575 0 1 29835 -93 8245 77 1
1413746036 4422733 29835 -93 12575 0 1 29835 -93 8245 66 1
1413746037 4423737 29835 -93 12575 0 1 29835 -93 8240 66 1
1413746038 4424745 29835 -93 12575 0 1 29835 -93 8240 77 1
1413746039 4425752 29835 -93 12575 0 1 29835 -93 8245 77 1
1413746040 4426757 29835 -93 12575 0 1 29835 -93 8245 77 1
1413746041 4427761 29835 -93 12570 0 1 29835 -93 8245 77 1
1413746042 4428762 29835 -93 12575 0 1 29835 -93 8240 77 1
1413746043 4429774 29835 -93 12575 0 1 29835 -93 8240 66 1
1413746044 4430782 29835 -93 12570 0 1 29835 -93 8240 66 1
1413746045 4431789 29835 -95 12570 0 1 29835 -93 8240 66 1
1413746046 4432791 29835 -95 12570 0 1 29835 -95 8240 66 1
1413746047 4433793 29835 -95 12570 0 1 29835 -93 8240 77 1
1413746048 4434799 29835 -93 12570 0 1 29835 -93 8245 66 1
1413746049 4435805 29835 -93 12570 0 1 29835 -93 8240 66 1
1413746050 4436811 29835 -93 12570 0 1 29835 -93 8240 77 1
1413746051 4437818 29835 -93 12570 0 1 29835 -93 8240 77 1
1413746052 4438819 29835 -93 12570 0 1 29835 -93 8240 77 1
1413746053 4439826 29835 -93 12570 0 1 29835 -93 8240 66 1
1413746054 4440827 29835 -93 12570 0 1 29835 -93 8240 77 1
1413746055 4441831 29835 -93 12570 0 1 29835 -93 8240 66 1
1413746056 4442837 29835 -93 12570 0 1 29835 -93 8240 77 1
1413746057 4443844 29835 -93 12570 0 1 29835 -93 8240 66 1
1413746058 4444846 29835 -93 12570 0 1 29835 -93 8240 77 1
1413746059 4445857 29835 -93 12570 0 1 29835 -93 8240 66 1
1413746060 4446864 29835 -95 12570 0 1 29835 -93 8240 66 1
1413746061 4447869 29835 -95 12570 0 1 29835 -95 8240 66 1
1413746062 4448871 29835 -93 12570 0 1 29835 -93 8240 66 1
1413746063 4449876 29835 -93 12570 0 1 29835 -93 8240 77 1
1413746064 4450880 29835 -93 12565 0 1 29835 -93 8240 77 1
1413746065 4451887 29835 -93 12570 0 1 29835 -93 8240 66 1
1413746066 4452894 29835 -93 12565 0 1 29835 -93 8240 66 1
1413746067 4453897 29835 -93 12565 0 1 29835 -93 8240 66 1
1413746068 4454904 29835 -93 12565 0 1 29835 -95 8240 66 1
1413746069 4455905 29835 -95 12565 0 1 29835 -95 8240 77 1
1413746070 4456906 29835 -93 12565 0 1 29835 -95 8240 66 1
1413746071 4457907 29835 -93 12565 0 1 29835 -95 8240 77 1
1413746072 4458910 29835 -93 12565 0 1 29835 -95 8240 77 1
1413746073 4459914 29835 -93 12565 0 1 29835 -95 8240 77 1
1413746074 4460919 29835 -93 12565 0 1 29835 -95 8240 66 1
1413746075 4461920 29835 -93 12565 0 1 29835 -93 8240 66 1
1413746076 4462927 29835 -93 12565 0 1 29835 -95 8240 77 1
1413746077 4463931 29835 -95 12565 0 1 29835 -95 8240 66 1
1413746078 4464932 29835 -93 12565 0 1 29835 -95 8240 66 1
1413746079 4465935 29835 -93 12565 0 1 29835 -95 8240 77 1
1413746080 4466937 29835 -93 12565 0 1 29835 -93 8240 66 1
1413746081 4467940 29835 -93 12565 0 1 29835 -95 8240 66 1
1413746082 4468945 29835 -93 12565 0 1 29835 -93 8240 77 1
1413746083 4469947 29835 -93 12560 0 1 29835 -93 8240 66 1
1413746084 4470948 29835 -93 12560 0 1 29835 -95 8240 77 1
1413746085 4471954 29835 -93 12560 0 1 29835 -95 8240 66 1
1413746086 4472958 29835 -93 12560 0 1 29835 -93 8240 77 1
1413746087 4473961 29835 -93 12560 0 1 29835 -95 8240 77 1
1413746088 4474963 29835 -95 12560 0 1 29835 -95 8240 66 1
1413746089 4475967 29835 -93 12560 0 1 29835 -95 8235 77 1
1413746090 4476970 29835 -93 12560 0 1 29835 -95 8240 66 1
1413746091 4477972 29835 -93 12560 0 1 29835 -95 8240 77 1
1413746092 4478978 29835 -93 12560 0 1 29835 -95 8240 77 1
1413746093 4479980 29835 -93 12560 0 1 29835 -95 8235 77 1
1413746094 4480988 29835 -95 12560 0 1 29835 -95 8235 77 1
1413746095 4481993 29835 -95 12560 0 1 29835 -95 8235 77 1
1413746096 4482999 29835 -93 12560 0 1 29835 -95 8235 77 1
1413746098 4484001 29835 -95 12560 0 1 29835 -95 8235 77 1
1413746099 4485006 29835 -93 12560 0 1 29835 -95 8235 77 1
1413746100 4486029 29835 -93 12555 0 1 29835 -95 8235 77 1
1413746101 4487030 29835 -93 12555 0 1 29835 -95 8235 77 1
1413746102 4488034 29835 -95 12555 0 1 29835 -95 8235 77 1
1413746103 4489036 29835 -95 12555 0 1 29835 -95 8235 77 1
1413746104 4490040 29835 -95 12555 0 1 29835 -93 8235 77 1
1413746105 4491041 29835 -93 12555 0 1 29835 -93 8235 66 1
1413746106 4492044 29835 -95 12555 0 1 29835 -95 8235 77 1
1413746107 4493047 29835 -95 12555 0 1 29835 -93 8235 77 1
1413746108 4494052 29835 -95 12555 0 1 29835 -93 8235 77 1
1413746109 4495061 29835 -95 12555 0 1 29835 -95 8235 77 1
1413746110 4496063 29835 -95 12555 0 1 29835 -95 8235 77 1
