1413747310 utime  bx(uT) by(uT) bz(uT)  B(uT) ax    ay  az     A     gx   gy    gz   T(C) rate  track tilt roll
1413747310 mins  -1000 -1000 -1000     0    -2000 -2000 -2000  0   -2000  -2000 -2000 -2000  0  0  -180 -180
1413747310 maxs   1000  1000  1000    1000   2000  2000  2000 2000  2000   2000  2000  2000  37000 360 180 180
1413747310 attr     F     F     F      F      F     F    F     F     F      F     F     F     I F F F
1413747474 166020 33.974 27.0663 -0.673713 43.4427 -8.762 -0.625401 3.2762 9.37536 1.68582 5.26565 -1.76103 42.92 8 0 0 0
1413747475 167025 33.5241 27.0742 -0.516201 43.0946 -8.7764 -0.645743 3.26804 9.38735 1.86291 4.70036 -2.89563 42.924 9 0 0 0
1413747476 168031 33.793 26.8419 -0.70742 43.1619 -8.76815 -0.647455 3.29165 9.388 1.17048 6.61582 -0.185455 42.9681 8 0 0 0
1413747477 169036 33.4614 26.9491 -0.37648 42.9658 -8.77007 -0.644871 3.27514 9.38385 2.18781 5.18331 -0.895794 42.9233 9 0 0 0
1413747478 170043 33.7066 27.3089 -0.484765 43.3837 -8.75696 -0.616949 3.26043 9.36458 2.84012 4.30241 -0.850571 43.0301 9 0 0 0
1413747479 171049 33.3622 27.0076 -0.602352 42.9279 -8.76451 -0.656065 3.2893 9.38438 2.24617 4.97639 -0.987354 43.036 8 0 0 0
1413747480 172051 33.3426 27.0124 -0.753097 42.9182 -8.77497 -0.654767 3.26069 9.38407 2.62679 5.23427 -1.37742 43.0551 8 0 0 0
1413747481 173052 33.2855 27.024 -0.507099 42.8775 -8.78147 -0.666666 3.26542 9.39264 1.46278 5.61661 -2.00999 43.0425 8 0 0 0
1413747482 174053 33.6337 26.6901 -0.823788 42.9449 -8.74571 -0.658943 3.25281 9.35428 1.91209 4.4532 -1.54064 42.9928 9 0 0 0
1413747483 175059 34.1398 26.6095 -0.526571 43.2882 -8.7543 -0.652118 3.29142 9.37531 2.57312 4.87506 -1.19546 43.0964 7 0 0 0
1413747484 176063 33.79 26.9896 -0.947561 43.2562 -8.78425 -0.671158 3.28009 9.40066 2.38905 4.32266 -2.07268 43.0003 8 0 0 0
1413747485 177067 33.6394 26.713 -0.793013 42.9631 -8.77695 -0.65515 3.27029 9.38929 2.1825 5.53432 -0.374555 43.0786 8 0 0 0
1413747486 178070 33.5617 27.0115 -0.603132 43.0856 -8.77797 -0.647307 3.26589 9.38817 2.90955 4.95384 -2.09575 43.076 8 0 0 0
1413747487 179073 33.5571 26.8532 -0.591152 42.9828 -8.76343 -0.639266 3.26409 9.3734 2.31031 6.0601 -1.35138 43.1244 9 0 0 0
1413747488 180077 33.5049 26.9345 -0.599863 42.9931 -8.76798 -0.670317 3.301 9.39273 1.7894 5.65946 -1.13202 43.1053 8 0 0 0
1413747489 181078 33.5783 26.9956 -0.857835 43.0929 -8.77717 -0.655849 3.27795 9.39222 2.49122 4.6186 -1.70911 43.1716 8 0 0 0
1413747490 182085 33.5743 27 -1.13291 43.099 -8.76524 -0.643467 3.26606 9.37607 1.73675 3.90894 -1.08016 42.9875 9 0 0 0
1413747491 183088 33.1511 26.4062 -0.803628 42.3902 -8.77268 -0.627619 3.29324 9.39144 1.90676 5.75146 -1.96016 43.0289 9 0 0 0
1413747492 184090 33.7389 27.2638 -0.441889 43.38 -8.75616 -0.63756 3.2894 9.37534 2.45126 5.36077 -0.270042 43.1007 8 0 0 0
1413747493 185096 33.3965 26.6907 -0.429319 42.754 -8.74806 -0.646821 3.26001 9.35813 1.74771 5.28868 -0.483476 43.1609 8 0 0 0
1413747494 186102 33.711 27.3409 -0.439077 43.4068 -8.75371 -0.681629 3.2963 9.37857 1.48423 5.02172 -1.32264 43.1712 8 0 0 0
1413747495 187106 33.45 26.8973 -0.855938 42.9313 -8.76074 -0.643007 3.25874 9.36928 1.75281 4.59073 -1.54061 43.204 8 0 0 0
1413747496 188107 33.774 27.0954 -0.182388 43.2999 -8.74697 -0.663175 3.26641 9.36049 2.77122 5.61194 0.477671 43.2425 6 0 0 0
1413747497 189110 33.8532 27.2374 -0.714476 43.456 -8.77286 -0.644679 3.26686 9.38355 1.86902 4.98669 -1.18762 43.3274 7 0 0 0
1413747498 190115 33.518 26.7963 -0.567901 42.9165 -8.73969 -0.63234 3.28904 9.35948 2.69375 4.31086 -1.91947 43.1289 7 0 0 0
1413747499 191122 33.9103 27.2848 -0.461416 43.5268 -8.74032 -0.65674 3.2798 9.3585 3.29429 4.37899 -1.87095 43.2787 7 0 0 0
1413747500 192126 33.2216 26.5933 -0.614523 42.5589 -8.74519 -0.65473 3.28041 9.36312 2.7312 4.48934 -1.51734 43.2213 9 0 0 0
1413747501 193135 33.6838 27.168 -0.441338 43.277 -8.7613 -0.653864 3.23969 9.36395 1.58515 3.86161 -1.7564 43.2585 8 0 0 0
1413747502 194143 33.4332 26.9713 -0.698027 42.9618 -8.77142 -0.655383 3.26487 9.38226 3.4384 5.25461 -1.18116 43.2897 8 0 0 0
1413747503 195149 33.8676 27.1846 -0.583753 43.4322 -8.75017 -0.640374 3.27942 9.36643 2.57911 4.4228 -0.21084 43.1713 9 0 0 0
1413747504 196155 33.7561 27.0006 -0.556657 43.2298 -8.79066 -0.647553 3.27785 9.40422 2.29604 5.06532 -1.25971 43.3733 8 0 0 0
1413747505 197161 33.468 27.2827 -0.20398 43.1798 -8.75979 -0.653347 3.27664 9.37535 1.67578 5.95526 -1.46568 43.2971 9 0 0 0
1413747506 198169 33.3483 26.9937 -0.598067 42.9083 -8.75315 -0.661552 3.26938 9.36718 0.703972 4.35908 -1.1703 43.4058 9 0 0 0
1413747507 199171 33.7271 27.0264 -0.393587 43.2215 -8.74719 -0.655101 3.28276 9.36584 1.5988 4.47988 -0.190002 43.2527 7 0 0 0
1413747508 200177 33.9864 27.352 -0.382171 43.6274 -8.75053 -0.648292 3.29254 9.37193 2.22591 5.81583 -0.876937 43.3351 8 0 0 0
1413747509 201178 33.7251 27.1237 -0.447367 43.2814 -8.76992 -0.656586 3.28354 9.38745 2.79735 6.03973 -1.10951 43.3042 8 0 0 0
1413747510 202182 33.2145 26.9305 -0.871878 42.7693 -8.75907 -0.674602 3.28862 9.38038 1.78688 5.68249 -1.32283 43.2689 8 0 0 0
1413747511 203184 33.4258 26.8133 -0.529371 42.8546 -8.77531 -0.637474 3.28682 9.39232 2.43359 6.6638 -1.00488 43.3261 8 0 0 0
1413747512 204186 32.8203 26.7016 -0.892807 42.3195 -8.74782 -0.648202 3.2632 9.35911 2.47593 5.32339 -1.13662 43.4337 8 0 0 0
1413747513 205200 33.3497 26.6415 -0.772349 42.6915 -8.77165 -0.65887 3.28068 9.38823 3.17531 4.02626 -1.31293 43.2647 8 0 0 0
1413747514 206204 33.073 26.6932 -0.604196 42.5055 -8.76992 -0.646884 3.27471 9.38369 1.99269 4.51454 -1.37122 43.3732 8 0 0 0
1413747515 207211 33.7034 26.6303 -0.677068 42.9599 -8.76035 -0.634735 3.27154 9.37281 1.57676 4.70981 -2.24595 43.3528 8 0 0 0
1413747516 208217 33.2837 27.0388 -0.692602 42.888 -8.74998 -0.633026 3.26784 9.36171 2.04455 4.49678 -0.490331 43.3759 9 0 0 0
1413747517 209218 32.962 26.4308 -1.05868 42.2635 -8.76626 -0.656241 3.2838 9.3841 1.77751 5.29336 -1.64699 43.3878 8 0 0 0
1413747518 210219 33.087 26.5287 -0.840428 42.4173 -8.76226 -0.639186 3.25316 9.3685 2.11679 4.91364 -1.61288 43.454 8 0 0 0
1413747519 211224 33.1377 26.5931 -1.04293 42.5016 -8.74898 -0.651195 3.25892 9.35891 2.27337 4.69307 -1.85378 43.4722 8 0 0 0
1413747520 212232 33.0091 26.0566 -0.664623 42.0594 -8.7831 -0.639744 3.26456 9.39199 0.734449 5.63455 -1.43609 43.3791 8 0 0 0
1413747521 213240 33.057 26.3835 -0.948841 42.3055 -8.76051 -0.624426 3.26485 9.36994 2.51677 5.63705 -0.716031 43.3568 9 0 0 0
1413747522 214247 32.9422 26.2465 -0.961077 42.1307 -8.75981 -0.648727 3.27401 9.37413 3.3923 4.38858 -2.39363 43.335 7 0 0 0
1413747523 215251 32.8347 26.0353 -0.92028 41.9142 -8.76905 -0.660374 3.26297 9.37973 2.96096 5.32014 -1.0706 43.4258 9 0 0 0
1413747524 216253 32.7912 26.544 -0.849552 42.1968 -8.74852 -0.659636 3.26844 9.36239 1.82926 6.28572 -1.00185 43.4417 8 0 0 0
1413747525 217257 32.6293 26.1717 -0.993645 41.8403 -8.76643 -0.633535 3.2821 9.38211 2.304 5.46704 -3.17721 43.4179 7 0 0 0
1413747526 218258 33.1238 26.0951 -0.692287 42.1737 -8.76637 -0.63059 3.30274 9.38909 1.01637 5.61485 -1.10851 43.5537 8 0 0 0
1413747527 219266 33.0864 26.6758 -1.04276 42.5135 -8.76039 -0.660437 3.24898 9.36678 1.9228 5.17039 -1.27554 43.4722 9 0 0 0
1413747528 220270 33.4343 26.6404 -0.850885 42.7585 -8.7534 -0.668256 3.29443 9.37666 2.10936 4.98628 -1.07075 43.5818 8 0 0 0
1413747529 221279 33.1239 26.6579 -0.867565 42.5276 -8.77192 -0.662933 3.28741 9.39112 3.03157 5.25971 -0.799244 43.4727 9 0 0 0
1413747530 222280 33.0811 26.3503 -0.903264 42.3026 -8.77966 -0.651574 3.2843 9.39647 2.53631 5.93026 -0.54895 43.5993 8 0 0 0
1413747531 223290 33.0516 26.5725 -0.978643 42.4201 -8.75687 -0.651547 3.28154 9.37421 1.15162 5.34527 -0.0130901 43.5536 8 0 0 0
1413747532 224291 32.558 26.2882 -0.950049 41.8569 -8.76659 -0.627359 3.24715 9.36967 2.53094 5.52524 -2.68379 43.5607 9 0 0 0
1413747533 225293 33.4315 26.8968 -0.741549 42.9144 -8.77384 -0.637268 3.27845 9.388 2.93987 5.48835 -1.00905 43.5587 8 0 0 0
1413747534 226297 33.4511 26.8423 -0.870886 42.8981 -8.74533 -0.65992 3.29097 9.36732 1.59602 5.62196 -1.71531 43.6796 9 0 0 0
1413747535 227301 33.332 26.7253 -1.06001 42.7362 -8.76843 -0.681986 3.28763 9.3893 1.91976 5.05598 -0.47641 43.4538 8 0 0 0
1413747536 228302 33.6168 27.1322 -0.710138 43.2059 -8.76187 -0.647507 3.29267 9.3825 1.89039 5.66249 0.188342 43.6312 8 0 0 0
1413747537 229307 33.498 26.5568 -0.840498 42.7561 -8.77179 -0.650885 3.28041 9.38771 1.53369 5.83313 -0.197063 43.6221 9 0 0 0
1413747538 230312 33.31 26.6189 -0.653163 42.6445 -8.77195 -0.654405 3.27358 9.38572 2.47633 5.17529 0.0103814 43.6464 8 0 0 0
1413747539 231318 33.283 26.8294 -0.950329 42.7607 -8.77583 -0.636011 3.28827 9.39321 2.26881 4.66133 -1.96522 43.6069 8 0 0 0
1413747540 232322 33.5123 26.7302 -0.31849 42.8682 -8.7732 -0.653445 3.29176 9.39317 2.00475 4.68498 -1.32922 43.6941 8 0 0 0
1413747541 233327 33.5634 26.6364 -0.239673 42.8492 -8.7631 -0.632545 3.27492 9.37641 1.99126 5.83895 -1.33611 43.7145 7 0 0 0
1413747542 234332 33.9127 26.8791 -0.582 43.2769 -8.76201 -0.643641 3.30936 9.38823 1.52537 5.32271 -1.13852 43.6465 8 0 0 0
1413747543 235341 34.13 27.0478 -0.296812 43.5492 -8.75645 -0.64332 3.30069 9.37997 1.90446 5.367 -2.0512 43.6174 8 0 0 0
1413747544 236342 33.6014 27.39 -0.871366 43.3593 -8.77155 -0.625141 3.26966 9.38198 1.15434 5.64539 -0.817054 43.5803 7 0 0 0
1413747545 237348 33.891 27.3598 -0.30668 43.5574 -8.75015 -0.648088 3.3073 9.37675 3.53497 5.05651 -1.48232 43.7282 8 0 0 0
1413747546 238350 33.5804 27.2912 -0.670991 43.2771 -8.7612 -0.658307 3.23054 9.361 1.86246 6.35431 -0.169618 43.752 8 0 0 0
1413747547 239354 33.9432 27.2253 -0.235439 43.5133 -8.75487 -0.618426 3.25056 9.35929 1.43655 4.08586 -1.1002 43.7716 8 0 0 0
1413747548 240358 33.7007 26.827 -0.560065 43.0783 -8.7476 -0.649945 3.29415 9.36987 1.99835 5.12474 -1.51025 43.7815 9 0 0 0
1413747549 241360 33.6215 27.075 -0.463144 43.1703 -8.74396 -0.654933 3.28537 9.36373 2.20956 6.2006 -1.76476 43.8107 7 0 0 0
1413747550 242362 33.5448 27.2484 -0.041595 43.2172 -8.77353 -0.634167 3.2463 9.37632 1.49766 5.44648 -1.69052 43.7226 9 0 0 0
1413747551 243363 33.6708 26.7308 -0.688996 42.9969 -8.74625 -0.645446 3.2872 9.36586 2.88963 4.46019 -1.49709 43.8088 8 0 0 0
1413747552 244365 33.5302 26.9701 -0.612898 43.0353 -8.75508 -0.66973 3.25732 9.36537 2.31482 4.95275 -2.35102 43.8327 8 0 0 0
1413747553 245368 33.8619 27.0495 -0.51735 43.3425 -8.75932 -0.65694 3.29262 9.38076 2.74108 4.76977 -1.0928 43.7083 8 0 0 0
1413747554 246371 33.6698 26.5584 -0.835941 42.8918 -8.765 -0.663165 3.26557 9.37705 2.51501 4.3081 -0.5355 43.7694 8 0 0 0
1413747555 247377 33.9185 26.7924 -0.421621 43.2258 -8.75356 -0.631718 3.26572 9.36423 1.84243 4.87826 -1.15294 43.6682 7 0 0 0
1413747556 248383 34.1136 27.2669 -0.747885 43.6781 -8.76001 -0.645024 3.29696 9.3821 2.40364 4.97094 0.0505783 43.7963 8 0 0 0
1413747557 249390 33.9079 26.7934 -0.706012 43.2219 -8.76115 -0.640915 3.27291 9.37446 2.40755 5.5975 -1.04069 43.8319 8 0 0 0
1413747558 250399 34.1057 27.1372 -0.616945 43.5891 -8.76075 -0.656681 3.26205 9.37139 0.511266 6.11506 -1.65274 43.8321 8 0 0 0
1413747559 251403 33.8798 27.1913 -0.459469 43.4445 -8.76582 -0.657202 3.2921 9.38666 1.55729 5.94295 -1.05679 43.8477 8 0 0 0
1413747560 252412 33.4333 26.8994 -0.581107 42.915 -8.75977 -0.658486 3.31424 9.3889 3.05562 4.55137 -0.786629 43.8112 8 0 0 0
1413747561 253416 33.5957 26.8517 -0.618208 43.0125 -8.75478 -0.643378 3.27928 9.3709 2.71951 5.5732 -1.92742 43.9007 8 0 0 0
1413747562 254421 33.7145 26.6563 -0.503714 42.9823 -8.77187 -0.648602 3.2992 9.3942 2.04196 4.81049 -0.497111 43.8372 8 0 0 0
1413747563 255423 33.8911 27.2991 -0.547605 43.5219 -8.77936 -0.642773 3.26956 9.39044 2.35663 5.42025 -0.948487 43.8702 9 0 0 0
1413747564 256426 33.4786 27.0644 -0.437027 43.0522 -8.76991 -0.657219 3.26564 9.38124 1.08409 4.03452 -1.30601 43.8456 8 0 0 0
1413747565 257429 33.481 26.7962 0.0812615 42.8838 -8.77466 -0.662842 3.3026 9.399 2.62281 6.00925 -1.55297 43.9555 9 0 0 0
1413747566 258437 34.1447 27.1771 -0.647522 43.6448 -8.75842 -0.667846 3.28425 9.37775 1.41593 5.27229 -1.77989 43.9071 8 0 0 0
1413747567 259442 33.4716 26.881 -0.247433 42.9301 -8.73327 -0.654766 3.29317 9.35648 2.20039 5.78384 -1.07069 43.882 8 0 0 0
1413747568 260448 33.7046 26.9773 -0.451052 43.1738 -8.74784 -0.647224 3.29141 9.36894 1.75421 5.54682 -1.97743 43.8229 7 0 0 0
1413747569 261453 33.4182 26.6344 -0.236958 42.7343 -8.74808 -0.658236 3.2816 9.36649 3.11461 5.20103 -1.16756 43.8962 8 0 0 0
1413747570 262459 33.8291 26.7421 -0.437478 43.1246 -8.75416 -0.662198 3.27978 9.3718 2.2149 4.76718 -1.69914 43.8492 9 0 0 0
1413747571 263463 34.2627 27.3257 -0.0866009 43.825 -8.76335 -0.65088 3.29541 9.38508 2.24746 5.05712 -0.356031 43.9098 8 0 0 0
1413747572 264469 33.7083 26.8239 -0.400877 43.0805 -8.77679 -0.657489 3.25371 9.38354 1.58059 5.11579 -1.19272 43.8297 9 0 0 0
1413747573 265475 33.9105 27.3307 -0.510629 43.5563 -8.7722 -0.636992 3.27961 9.38686 3.1909 5.39888 -0.726413 43.8612 9 0 0 0
1413747574 266476 33.7665 26.9612 -0.472366 43.2123 -8.76615 -0.649725 3.27401 9.38012 3.06167 4.61332 0.581181 43.9876 9 0 0 0
1413747575 267481 33.8205 26.9806 -0.758092 43.2707 -8.75304 -0.659013 3.23998 9.35668 2.70038 5.84548 -2.00521 43.9088 8 0 0 0
1413747576 268486 33.6909 27.0755 -0.545242 43.2257 -8.75537 -0.652539 3.25577 9.36389 2.71923 5.3555 -0.922467 43.9614 9 0 0 0
1413747577 269493 33.6251 26.9096 -0.558689 43.0707 -8.75058 -0.655616 3.26583 9.36313 1.99532 5.08761 -0.790415 43.8674 8 0 0 0
1413747578 270500 33.8476 27.1252 -0.331979 43.3768 -8.77606 -0.648658 3.26432 9.38594 1.35521 5.29093 -0.110422 43.9577 8 0 0 0
1413747579 271510 33.6947 26.987 -0.639169 43.1745 -8.75658 -0.64933 3.26913 9.36944 1.48228 4.96255 -0.927137 43.9789 9 0 0 0
1413747580 272516 33.5128 27.0013 -0.193969 43.0373 -8.7605 -0.633671 3.26091 9.36917 0.365469 5.4595 -1.78083 43.9435 8 0 0 0
1413747581 273523 33.5469 26.8461 -0.443107 42.9686 -8.7625 -0.644145 3.27207 9.37565 2.34387 6.25295 -1.45311 43.9961 8 0 0 0
1413747582 274524 33.7008 27.2382 -0.468074 43.3346 -8.74616 -0.647488 3.25992 9.35637 2.60938 5.32095 -1.68691 44.0074 8 0 0 0
1413747583 275529 33.7979 26.9958 -0.242002 43.2565 -8.75968 -0.643403 3.28047 9.3759 1.8981 5.65646 -2.2042 43.9679 8 0 0 0
1413747584 276535 33.8845 27.475 -0.411177 43.6257 -8.76708 -0.636068 3.28462 9.38376 1.86048 4.86471 -1.63442 43.9931 8 0 0 0
1413747585 277539 33.701 26.7686 -0.148098 43.0388 -8.7608 -0.667298 3.24765 9.36719 2.18271 5.99353 -0.75629 43.996 8 0 0 0
1413747586 278545 33.9037 27.0498 -0.570965 43.376 -8.75845 -0.653875 3.26585 9.37037 2.26146 5.462 -0.372392 44.0504 8 0 0 0
1413747587 279551 33.662 26.7171 -0.343271 42.9774 -8.77029 -0.656866 3.2562 9.37829 2.2876 6.01592 -1.58298 44.0146 6 0 0 0
1413747588 280554 33.943 27.1921 -0.244175 43.4924 -8.75092 -0.64523 3.25503 9.35897 2.09099 5.4548 -2.07077 44.0479 8 0 0 0
1413747589 281558 33.3766 26.7985 -0.607012 42.8081 -8.75104 -0.642032 3.28436 9.36909 2.10457 5.2135 -1.14729 44.0062 6 0 0 0
1413747590 282565 33.5431 26.737 -0.573763 42.8992 -8.77689 -0.649319 3.28905 9.39539 2.54208 4.68416 -1.61785 44.0623 7 0 0 0
1413747591 283572 34.1619 27.4287 -0.566783 43.8143 -8.77836 -0.636351 3.26352 9.38696 1.61903 5.43642 -1.26884 44.0343 8 0 0 0
1413747592 284578 33.4673 26.7123 -0.573185 42.8245 -8.75515 -0.646444 3.27025 9.3683 2.53512 5.80378 -1.1018 44.0886 9 0 0 0
1413747593 285588 33.59 26.9536 -0.617723 43.0716 -8.78248 -0.65468 3.26738 9.39342 1.5312 6.02896 -0.836088 44.0127 8 0 0 0
1413747594 286590 33.4012 26.8801 -0.462116 42.8765 -8.76891 -0.651988 3.29966 9.39183 2.06883 4.93368 -1.11328 44.1222 8 0 0 0
1413747595 287596 33.7006 26.922 -0.664731 43.1389 -8.78125 -0.651823 3.26054 9.38969 0.425648 5.89959 -0.889825 44.0651 8 0 0 0
1413747596 288601 33.5911 26.9852 -0.150351 43.0881 -8.75189 -0.667522 3.24982 9.35962 1.67963 4.8093 -1.25821 44.116 8 0 0 0
1413747597 289608 33.4171 26.9853 -0.167877 42.9527 -8.73711 -0.636768 3.26923 9.35042 2.01868 7.19876 -1.27572 44.1691 8 0 0 0
1413747598 290618 34.0569 27.4492 -0.503005 43.7445 -8.74627 -0.648623 3.26951 9.35989 0.915907 5.09634 -0.20426 44.0406 7 0 0 0
1413747599 291627 33.8558 27.553 -0.29651 43.6516 -8.75682 -0.642275 3.24945 9.36234 2.39932 5.95304 -2.003 44.1222 8 0 0 0
1413747600 292629 33.6068 26.8604 -0.589011 43.0261 -8.76173 -0.649087 3.27576 9.37656 1.48231 5.20814 -0.109295 44.0313 9 0 0 0
1413747601 293643 33.6132 26.5386 -0.608092 42.8312 -8.7735 -0.642183 3.28363 9.38983 1.29075 5.9452 -1.32529 44.0651 7 0 0 0
1413747602 294646 33.9858 27.7868 -0.0851116 43.8993 -8.7608 -0.647661 3.27996 9.37706 2.43404 5.16015 -0.0607229 44.2012 8 0 0 0
1413747603 295650 33.7714 27.2748 0.0427276 43.4099 -8.75589 -0.644254 3.2988 9.37885 1.45725 6.84792 -1.61797 44.1471 8 0 0 0
1413747604 296655 33.9388 27.2424 0.133408 43.5202 -8.77414 -0.64063 3.27492 9.38728 1.85614 5.19248 -1.50114 44.1944 7 0 0 0
1413747605 297659 33.6829 27.4135 -0.561946 43.4321 -8.76329 -0.655112 3.30065 9.38715 1.05217 5.4956 -1.76389 44.1498 8 0 0 0
1413747606 298660 34.0891 27.1697 -0.677112 43.5972 -8.77648 -0.659123 3.30239 9.40036 2.95563 5.17 -1.64456 44.1333 7 0 0 0
1413747607 299663 33.4977 26.8957 -0.423767 42.9611 -8.75228 -0.670696 3.24343 9.35799 1.76435 5.78062 -1.00711 44.1967 9 0 0 0
1413747608 300668 33.9422 26.9729 -0.392997 43.3562 -8.76814 -0.638092 3.25057 9.37303 2.39727 5.26369 -0.548399 44.189 9 0 0 0
1413747609 301673 33.531 26.7209 -0.512668 42.8789 -8.76406 -0.6283 3.26514 9.37361 2.08646 5.84803 -2.13658 44.1731 8 0 0 0
1413747610 302680 34.0116 27.3193 -0.733774 43.6311 -8.77699 -0.660427 3.29478 9.39826 3.09869 5.25303 -1.60215 44.2246 8 0 0 0
1413747611 303684 33.4999 27.0467 -0.366103 43.057 -8.7731 -0.62714 3.27404 9.38509 2.84313 6.33027 -0.810246 44.1534 8 0 0 0
1413747612 304688 33.7492 27.1497 -0.494221 43.3169 -8.78885 -0.642789 3.28347 9.40416 0.575494 5.57035 -1.40611 44.1612 8 0 0 0
1413747613 305691 33.617 26.9841 -0.597157 43.1115 -8.75042 -0.654782 3.26638 9.36311 2.65341 4.7403 -0.660537 44.2181 8 0 0 0
1413747614 306696 33.6844 26.9448 -0.428293 43.1375 -8.77779 -0.637613 3.30521 9.4011 2.56964 5.79021 -0.439779 44.1548 8 0 0 0
1413747615 307701 33.975 27.3986 -0.715791 43.652 -8.77344 -0.639895 3.26668 9.3837 1.46952 4.97265 -1.9704 44.262 9 0 0 0
1413747616 308702 33.6855 27.1888 -0.442801 43.2913 -8.75041 -0.670345 3.30053 9.37617 1.95249 5.19686 -2.69936 44.1377 9 0 0 0
1413747617 309709 33.6524 26.9907 -0.374357 43.1407 -8.75046 -0.623953 3.2559 9.35739 2.46436 4.75835 -1.06365 44.2068 8 0 0 0
1413747618 310714 33.5808 27.2037 -0.320834 43.2182 -8.76358 -0.650244 3.25257 9.37029 2.10852 5.72054 -1.31616 44.268 9 0 0 0
1413747619 311719 33.1698 26.5503 -0.414323 42.4892 -8.78256 -0.654329 3.29444 9.40291 2.32274 4.82985 -0.435947 44.2592 8 0 0 0
1413747620 312723 33.5958 26.9419 -0.616635 43.0689 -8.76397 -0.658982 3.2506 9.37059 2.44679 4.40898 -0.519671 44.2904 7 0 0 0
1413747621 313730 33.4614 26.8143 -0.785416 42.8869 -8.76747 -0.652499 3.29501 9.3889 2.13845 5.52932 -1.52618 44.3218 8 0 0 0
1413747622 314735 33.9516 27.2952 -0.308333 43.5641 -8.76109 -0.630482 3.27903 9.37583 2.61175 5.45311 -1.78461 44.1903 7 0 0 0
1413747623 315741 33.4363 27.0039 -0.355119 42.9805 -8.77193 -0.661126 3.29083 9.3922 2.02373 5.00618 -1.29053 44.2825 8 0 0 0
1413747624 316746 33.3819 27.0113 -0.330626 42.9427 -8.76129 -0.665306 3.26467 9.37341 2.61501 5.88791 -1.01278 44.2231 9 0 0 0
1413747625 317747 33.6707 26.6914 -0.565287 42.9705 -8.76273 -0.675721 3.28397 9.38224 2.59404 5.30077 -1.48085 44.3661 7 0 0 0
1413747626 318749 33.7469 27.4648 -0.460413 43.513 -8.76358 -0.642828 3.25378 9.3702 2.76056 5.56637 0.504063 44.325 8 0 0 0
1413747627 319753 33.4087 26.4862 -0.550265 42.6376 -8.77366 -0.661384 3.28286 9.39105 1.85292 4.6369 -0.622065 44.3407 8 0 0 0
1413747628 320754 33.5273 26.9034 -0.621486 42.9914 -8.769 -0.68748 3.28964 9.39094 2.29546 4.58109 -1.8547 44.2921 8 0 0 0
1413747629 321766 33.2247 26.3503 -0.522241 42.4086 -8.7619 -0.662588 3.27439 9.37718 1.65411 4.98398 -1.21885 44.3901 8 0 0 0
1413747630 322771 33.3277 26.7964 -0.34654 42.7657 -8.78753 -0.677556 3.27168 9.40126 2.07623 5.16689 -0.956152 44.4328 8 0 0 0
1413747631 323774 33.5243 26.7141 -0.124231 42.8665 -8.75969 -0.654155 3.28698 9.37893 1.67253 5.64456 -1.49595 44.323 8 0 0 0
1413747632 324777 34.2652 27.319 -0.389497 43.8245 -8.76083 -0.635533 3.32109 9.39072 1.83416 5.14662 -1.12047 44.2586 8 0 0 0
1413747633 325785 33.1352 26.711 -0.491679 42.5636 -8.76839 -0.656148 3.25958 9.37764 3.18604 4.19646 -0.631003 44.3068 7 0 0 0
1413747634 326786 33.5535 26.9798 -0.510517 43.0582 -8.76946 -0.640393 3.27682 9.38356 2.32166 5.83708 -2.1459 44.3715 7 0 0 0
1413747635 327790 34.2741 27.4352 -0.445933 43.9045 -8.78348 -0.647081 3.25761 9.39044 1.13385 5.99127 -1.07516 44.3896 8 0 0 0
1413747636 328804 33.613 27.3293 -0.337855 43.3225 -8.76706 -0.639879 3.25968 9.3753 1.82761 5.23498 -0.916269 44.5105 7 0 0 0
1413747637 329808 34.1568 27.1078 -0.495989 43.6093 -8.75279 -0.664925 3.27069 9.36754 1.08822 5.20289 -1.83252 44.4013 8 0 0 0
1413747638 330809 33.4249 26.8937 -0.185912 42.9014 -8.77467 -0.67731 3.30413 9.40057 2.46915 5.48677 -0.878178 44.3433 9 0 0 0
1413747639 331819 33.8937 27.2103 -0.189261 43.4651 -8.77381 -0.65356 3.24349 9.37694 2.23379 5.13693 -1.51847 44.4632 8 0 0 0
1413747640 332821 33.4104 26.8028 -0.510202 42.8358 -8.76568 -0.630652 3.26235 9.37431 2.5184 4.61409 -0.725476 44.4129 9 0 0 0
1413747641 333829 33.6327 27.1157 -0.567088 43.2058 -8.74704 -0.644717 3.26563 9.35899 2.0556 4.51606 0.153935 44.4177 9 0 0 0
1413747642 334835 33.2991 26.6494 -0.2822 42.651 -8.7638 -0.633956 3.2379 9.36429 2.82912 4.50024 -2.37909 44.4616 8 0 0 0
1413747643 335840 33.6401 26.6397 -0.592905 42.9148 -8.7513 -0.647312 3.28061 9.36839 2.81227 5.16147 -1.49602 44.4627 8 0 0 0
1413747644 336844 33.6507 26.8985 -0.381881 43.0818 -8.76087 -0.660806 3.28647 9.38032 3.07743 5.31273 -1.18081 44.4248 9 0 0 0
1413747645 337845 33.1568 26.6472 -0.43582 42.5399 -8.75388 -0.667958 3.28279 9.37301 1.43474 4.85484 -0.319371 44.4392 8 0 0 0
1413747646 338847 33.4106 26.8479 -0.202971 42.8616 -8.75546 -0.661109 3.27816 9.37237 1.92068 6.23931 -1.18852 44.5469 8 0 0 0
