1413741615 utime UTC_GPS Lat Long Alt Track  GS FIX MagV Date
1413741615 mins    0      0    0    0   0     0  0   0    0 
1413741615 maxs    0      0    0    0   0     0  0   0    0 
1413741615 attr    N      S    S    N   N     N  N   U    N 
1413745907 4293140 1413745906 3023.3762N 09743.5348W 260.4M 179.24 0.17K 191146.000A2 NAD 191014
1413745908 4294144 1413745907 3023.3762N 09743.5348W 260.4M 179.24 0.27K 191147.000A2 NAD 191014
1413745909 4295151 1413745907 3023.3762N 09743.5348W 260.4M 179.24 0.27K 191147.000A2 NAD 191014
1413745910 4296154 1413745908 3023.3763N 09743.5349W 260.4M 179.24 0.34K 191148.000A2 NAD 191014
1413745911 4297159 1413745909 3023.3763N 09743.5349W 260.4M 179.24 0.18K 191149.000A2 NAD 191014
1413745912 4298167 1413745910 3023.3763N 09743.5350W 260.4M 179.24 0.14K 191150.000A2 NAD 191014
1413745913 4299173 1413745911 3023.3763N 09743.5350W 260.4M 179.24 0.20K 191151.000A2 NAD 191014
1413745914 4300181 1413745912 3023.3762N 09743.5350W 260.4M 179.24 0.21K 191152.000A2 NAD 191014
1413745915 4301187 1413745913 3023.3761N 09743.5349W 260.4M 179.24 0.17K 191153.000A2 NAD 191014
1413745916 4302191 1413745914 3023.3760N 09743.5350W 260.4M 179.24 0.19K 191154.000A2 NAD 191014
1413745917 4303196 1413745915 3023.3758N 09743.5350W 260.5M 179.24 0.21K 191155.000A2 NAD 191014
1413745918 4304202 1413745916 3023.3757N 09743.5349W 260.5M 179.24 0.23K 191156.000A2 NAD 191014
1413745919 4305208 1413745917 3023.3756N 09743.5349W 260.5M 179.24 0.17K 191157.000A2 NAD 191014
1413745920 4306212 1413745919 3023.3756N 09743.5349W 260.5M 179.24 0.26K 191159.000A2 NAD 191014
1413745921 4307215 1413745920 3023.3756N 09743.5349W 260.5M 179.24 0.11K 191200.000A2 NAD 191014
1413745922 4308222 1413745921 3023.3756N 09743.5349W 260.5M 179.24 0.26K 191201.000A2 NAD 191014
1413745923 4309225 1413745922 3023.3756N 09743.5349W 260.5M 179.24 0.38K 191202.000A2 NAD 191014
1413745924 4310228 1413745923 3023.3757N 09743.5350W 260.5M 179.24 0.31K 191203.000A2 NAD 191014
1413745925 4311233 1413745924 3023.3757N 09743.5350W 260.5M 179.24 0.54K 191204.000A2 NAD 191014
1413745926 4312238 1413745925 3023.3758N 09743.5350W 260.5M 179.24 0.37K 191205.000A2 NAD 191014
1413745927 4313240 1413745926 3023.3758N 09743.5351W 260.5M 179.24 0.44K 191206.000A2 NAD 191014
1413745928 4314247 1413745927 3023.3758N 09743.5352W 260.5M 179.24 0.56K 191207.000A2 NAD 191014
1413745929 4315250 1413745928 3023.3759N 09743.5353W 260.5M 179.24 0.49K 191208.000A2 NAD 191014
1413745930 4316253 1413745929 3023.3759N 09743.5353W 260.5M 179.24 0.41K 191209.000A2 NAD 191014
1413745931 4317255 1413745930 3023.3759N 09743.5354W 260.5M 179.24 0.27K 191210.000A2 NAD 191014
1413745932 4318257 1413745931 3023.3759N 09743.5354W 260.5M 179.24 0.14K 191211.000A2 NAD 191014
1413745933 4319263 1413745932 3023.3759N 09743.5355W 260.5M 179.24 0.22K 191212.000A2 NAD 191014
1413745934 4320273 1413745933 3023.3759N 09743.5355W 260.5M 179.24 0.54K 191213.000A2 NAD 191014
1413745935 4321274 1413745934 3023.3760N 09743.5355W 260.5M 179.24 0.59K 191214.000A2 NAD 191014
1413745936 4322276 1413745935 3023.3760N 09743.5356W 260.6M 179.24 0.57K 191215.000A2 NAD 191014
1413745937 4323281 1413745936 3023.3761N 09743.5357W 260.6M 179.24 0.40K 191216.000A2 NAD 191014
1413745938 4324287 1413745937 3023.3761N 09743.5358W 260.6M 179.24 0.30K 191217.000A2 NAD 191014
1413745939 4325291 1413745938 3023.3761N 09743.5358W 260.6M 179.24 0.38K 191218.000A2 NAD 191014
1413745940 4326297 1413745939 3023.3761N 09743.5359W 260.6M 179.24 0.45K 191219.000A2 NAD 191014
1413745941 4327302 1413745940 3023.3761N 09743.5359W 260.6M 179.24 0.41K 191220.000A2 NAD 191014
1413745942 4328309 1413745941 3023.3761N 09743.5360W 260.6M 179.24 0.15K 191221.000A2 NAD 191014
1413745943 4329312 1413745942 3023.3761N 09743.5362W 260.5M 179.24 0.24K 191222.000A2 NAD 191014
1413745944 4330313 1413745943 3023.3760N 09743.5363W 260.5M 179.24 0.35K 191223.000A2 NAD 191014
1413745945 4331320 1413745944 3023.3760N 09743.5364W 260.5M 179.24 0.43K 191224.000A2 NAD 191014
1413745946 4332323 1413745945 3023.3761N 09743.5365W 260.5M 179.24 0.35K 191225.000A2 NAD 191014
1413745947 4333330 1413745946 3023.3761N 09743.5365W 260.5M 179.24 0.41K 191226.000A2 NAD 191014
1413745948 4334331 1413745947 3023.3762N 09743.5366W 260.5M 179.24 0.57K 191227.000A2 NAD 191014
1413745949 4335335 1413745948 3023.3762N 09743.5367W 260.5M 179.24 0.66K 191228.000A2 NAD 191014
1413745950 4336339 1413745949 3023.3763N 09743.5368W 260.5M 179.24 0.64K 191229.000A2 NAD 191014
1413745951 4337343 1413745950 3023.3764N 09743.5368W 260.5M 179.24 0.67K 191230.000A2 NAD 191014
1413745952 4338346 1413745951 3023.3764N 09743.5369W 260.4M 179.24 0.60K 191231.000A2 NAD 191014
1413745953 4339348 1413745951 3023.3764N 09743.5369W 260.4M 179.24 0.60K 191231.000A2 NAD 191014
1413745954 4340354 1413745952 3023.3765N 09743.5370W 260.4M 179.24 0.72K 191232.000A2 NAD 191014
1413745955 4341360 1413745953 3023.3765N 09743.5371W 260.4M 179.24 0.62K 191233.000A2 NAD 191014
1413745956 4342361 1413745954 3023.3765N 09743.5372W 260.4M 179.24 0.53K 191234.000A2 NAD 191014
1413745957 4343368 1413745956 3023.3766N 09743.5374W 260.4M 179.24 0.38K 191236.000A2 NAD 191014
1413745958 4344375 1413745957 3023.3766N 09743.5373W 260.4M 179.24 0.37K 191237.000A2 NAD 191014
1413745959 4345380 1413745958 3023.3766N 09743.5373W 260.4M 179.24 0.22K 191238.000A2 NAD 191014
1413745960 4346385 1413745959 3023.3766N 09743.5372W 260.4M 179.24 0.27K 191239.000A2 NAD 191014
1413745961 4347392 1413745960 3023.3766N 09743.5372W 260.4M 179.24 0.30K 191240.000A2 NAD 191014
1413745962 4348394 1413745961 3023.3766N 09743.5372W 260.4M 179.24 0.38K 191241.000A2 NAD 191014
1413745963 4349401 1413745962 3023.3766N 09743.5371W 260.4M 179.24 0.34K 191242.000A2 NAD 191014
1413745964 4350412 1413745963 3023.3766N 09743.5370W 260.4M 179.24 0.32K 191243.000A2 NAD 191014
1413745965 4351415 1413745964 3023.3767N 09743.5370W 260.4M 179.24 0.26K 191244.000A2 NAD 191014
1413745966 4352421 1413745965 3023.3767N 09743.5370W 260.4M 179.24 0.17K 191245.000A2 NAD 191014
1413745967 4353428 1413745966 3023.3767N 09743.5370W 260.4M 179.24 0.16K 191246.000A2 NAD 191014
1413745968 4354432 1413745967 3023.3767N 09743.5369W 260.4M 179.24 0.03K 191247.000A2 NAD 191014
1413745969 4355439 1413745968 3023.3767N 09743.5369W 260.4M 179.24 0.06K 191248.000A2 NAD 191014
1413745970 4356444 1413745969 3023.3767N 09743.5369W 260.4M 179.24 0.05K 191249.000A2 NAD 191014
1413745971 4357450 1413745970 3023.3767N 09743.5369W 260.4M 179.24 0.12K 191250.000A2 NAD 191014
1413745972 4358451 1413745971 3023.3767N 09743.5369W 260.4M 179.24 0.11K 191251.000A2 NAD 191014
1413745973 4359452 1413745972 3023.3767N 09743.5369W 260.4M 179.24 0.07K 191252.000A2 NAD 191014
1413745974 4360453 1413745973 3023.3767N 09743.5369W 260.4M 179.24 0.17K 191253.000A2 NAD 191014
1413745975 4361458 1413745974 3023.3767N 09743.5369W 260.4M 179.24 0.22K 191254.000A2 NAD 191014
1413745976 4362465 1413745975 3023.3767N 09743.5369W 260.4M 179.24 0.08K 191255.000A2 NAD 191014
1413745977 4363472 1413745976 3023.3767N 09743.5369W 260.4M 179.24 0.27K 191256.000A2 NAD 191014
1413745978 4364476 1413745977 3023.3767N 09743.5368W 260.4M 179.24 0.44K 191257.000A2 NAD 191014
1413745979 4365484 1413745978 3023.3768N 09743.5368W 260.4M 179.24 0.43K 191258.000A2 NAD 191014
1413745980 4366487 1413745979 3023.3768N 09743.5368W 260.4M 179.24 0.37K 191259.000A2 NAD 191014
1413745981 4367489 1413745980 3023.3769N 09743.5368W 260.4M 179.24 0.38K 191300.000A2 NAD 191014
1413745982 4368491 1413745981 3023.3769N 09743.5368W 260.4M 179.24 0.34K 191301.000A2 NAD 191014
1413745983 4369500 1413745982 3023.3769N 09743.5369W 260.4M 179.24 0.39K 191302.000A2 NAD 191014
1413745984 4370505 1413745983 3023.3769N 09743.5370W 260.4M 179.24 0.42K 191303.000A2 NAD 191014
1413745985 4371511 1413745984 3023.3769N 09743.5370W 260.4M 179.24 0.41K 191304.000A2 NAD 191014
1413745986 4372520 1413745985 3023.3769N 09743.5371W 260.4M 179.24 0.37K 191305.000A2 NAD 191014
1413745987 4373527 1413745986 3023.3769N 09743.5372W 260.4M 179.24 0.22K 191306.000A2 NAD 191014
1413745988 4374530 1413745987 3023.3769N 09743.5372W 260.4M 179.24 0.28K 191307.000A2 NAD 191014
1413745989 4375537 1413745988 3023.3768N 09743.5371W 260.4M 179.24 0.26K 191308.000A2 NAD 191014
1413745990 4376543 1413745989 3023.3768N 09743.5371W 260.5M 179.24 0.24K 191309.000A2 NAD 191014
1413745991 4377544 1413745990 3023.3768N 09743.5371W 260.5M 179.24 0.50K 191310.000A2 NAD 191014
1413745992 4378547 1413745991 3023.3768N 09743.5370W 260.5M 179.24 0.34K 191311.000A2 NAD 191014
1413745993 4379551 1413745993 3023.3767N 09743.5369W 260.5M 179.24 0.47K 191313.000A2 NAD 191014
1413745994 4380556 1413745994 3023.3766N 09743.5368W 260.5M 179.24 0.52K 191314.000A2 NAD 191014
1413745995 4381560 1413745995 3023.3765N 09743.5368W 260.5M 179.24 0.61K 191315.000A2 NAD 191014
1413745996 4382561 1413745996 3023.3764N 09743.5368W 260.5M 179.24 0.45K 191316.000A2 NAD 191014
1413745997 4383569 1413745997 3023.3763N 09743.5368W 260.5M 179.24 0.39K 191317.000A2 NAD 191014
1413745998 4384575 1413745998 3023.3763N 09743.5368W 260.5M 179.24 0.45K 191318.000A2 NAD 191014
1413745999 4385576 1413745998 3023.3763N 09743.5368W 260.5M 179.24 0.45K 191318.000A2 NAD 191014
1413746000 4386580 1413745999 3023.3762N 09743.5367W 260.5M 179.24 0.38K 191319.000A2 NAD 191014
1413746001 4387582 1413746000 3023.3762N 09743.5367W 260.5M 179.24 0.25K 191320.000A2 NAD 191014
1413746002 4388586 1413746001 3023.3761N 09743.5367W 260.5M 179.24 0.35K 191321.000A2 NAD 191014
1413746003 4389592 1413746002 3023.3761N 09743.5366W 260.5M 179.24 0.38K 191322.000A2 NAD 191014
1413746004 4390596 1413746003 3023.3760N 09743.5366W 260.5M 179.24 0.25K 191323.000A2 NAD 191014
1413746005 4391603 1413746004 3023.3760N 09743.5366W 260.5M 179.24 0.06K 191324.000A2 NAD 191014
1413746006 4392611 1413746005 3023.3760N 09743.5366W 260.5M 179.24 0.17K 191325.000A2 NAD 191014
1413746007 4393616 1413746006 3023.3760N 09743.5366W 260.5M 179.24 0.26K 191326.000A2 NAD 191014
1413746008 4394617 1413746007 3023.3760N 09743.5366W 260.5M 179.24 0.21K 191327.000A2 NAD 191014
1413746009 4395623 1413746008 3023.3759N 09743.5366W 260.5M 179.24 0.26K 191328.000A2 NAD 191014
1413746010 4396626 1413746009 3023.3759N 09743.5366W 260.5M 179.24 0.27K 191329.000A2 NAD 191014
1413746011 4397629 1413746010 3023.3758N 09743.5366W 260.5M 179.24 0.10K 191330.000A2 NAD 191014
1413746012 4398636 1413746011 3023.3758N 09743.5366W 260.5M 179.24 0.15K 191331.000A2 NAD 191014
1413746013 4399639 1413746012 3023.3758N 09743.5365W 260.5M 179.24 0.11K 191332.000A2 NAD 191014
1413746014 4400643 1413746013 3023.3759N 09743.5365W 260.5M 179.24 0.06K 191333.000A2 NAD 191014
1413746015 4401645 1413746014 3023.3759N 09743.5365W 260.5M 179.24 0.22K 191334.000A2 NAD 191014
1413746016 4402652 1413746015 3023.3759N 09743.5365W 260.5M 179.24 0.19K 191335.000A2 NAD 191014
1413746017 4403655 1413746016 3023.3759N 09743.5365W 260.5M 179.24 0.13K 191336.000A2 NAD 191014
1413746018 4404661 1413746017 3023.3759N 09743.5365W 260.5M 179.24 0.03K 191337.000A2 NAD 191014
1413746019 4405670 1413746018 3023.3759N 09743.5365W 260.5M 179.24 0.50K 191338.000A2 NAD 191014
1413746020 4406673 1413746019 3023.3759N 09743.5365W 260.5M 179.24 0.63K 191339.000A2 NAD 191014
1413746021 4407676 1413746020 3023.3760N 09743.5366W 260.5M 179.24 0.77K 191340.000A2 NAD 191014
1413746022 4408677 1413746021 3023.3760N 09743.5368W 260.4M 179.24 0.81K 191341.000A2 NAD 191014
1413746023 4409678 1413746022 3023.3761N 09743.5369W 260.4M 179.24 0.70K 191342.000A2 NAD 191014
1413746024 4410683 1413746023 3023.3761N 09743.5370W 260.4M 179.24 0.47K 191343.000A2 NAD 191014
1413746025 4411687 1413746024 3023.3761N 09743.5371W 260.4M 179.24 0.25K 191344.000A2 NAD 191014
1413746026 4412691 1413746025 3023.3762N 09743.5371W 260.4M 179.24 0.46K 191345.000A2 NAD 191014
1413746027 4413692 1413746026 3023.3762N 09743.5371W 260.4M 179.24 0.40K 191346.000A2 NAD 191014
1413746028 4414693 1413746027 3023.3763N 09743.5371W 260.4M 179.24 0.34K 191347.000A2 NAD 191014
1413746029 4415696 1413746028 3023.3763N 09743.5371W 260.4M 179.24 0.45K 191348.000A2 NAD 191014
1413746030 4416702 1413746029 3023.3764N 09743.5370W 260.4M 179.24 0.26K 191349.000A2 NAD 191014
1413746031 4417703 1413746031 3023.3765N 09743.5370W 260.4M 179.24 0.35K 191351.000A2 NAD 191014
1413746032 4418711 1413746032 3023.3765N 09743.5369W 260.4M 179.24 0.46K 191352.000A2 NAD 191014
1413746033 4419716 1413746033 3023.3765N 09743.5369W 260.4M 179.24 0.51K 191353.000A2 NAD 191014
1413746034 4420724 1413746034 3023.3766N 09743.5368W 260.5M 179.24 0.48K 191354.000A2 NAD 191014
1413746035 4421731 1413746035 3023.3765N 09743.5367W 260.5M 179.24 0.51K 191355.000A2 NAD 191014
1413746036 4422733 1413746036 3023.3765N 09743.5366W 260.5M 179.24 0.67K 191356.000A2 NAD 191014
1413746037 4423737 1413746037 3023.3764N 09743.5365W 260.5M 179.24 0.72K 191357.000A2 NAD 191014
1413746038 4424745 1413746038 3023.3763N 09743.5365W 260.5M 179.24 0.82K 191358.000A2 NAD 191014
1413746039 4425752 1413746039 3023.3762N 09743.5365W 260.5M 179.24 0.83K 191359.000A2 NAD 191014
1413746040 4426757 1413746040 3023.3760N 09743.5364W 260.5M 179.24 0.76K 191400.000A2 NAD 191014
1413746041 4427761 1413746041 3023.3760N 09743.5363W 260.5M 179.24 0.70K 191401.000A2 NAD 191014
1413746042 4428762 1413746042 3023.3759N 09743.5362W 260.5M 179.24 0.95K 191402.000A2 NAD 191014
1413746043 4429774 1413746043 3023.3758N 09743.5361W 260.5M 179.24 1.00K 191403.000A2 NAD 191014
1413746044 4430782 1413746043 3023.3758N 09743.5361W 260.5M 179.24 1.00K 191403.000A2 NAD 191014
1413746045 4431789 1413746044 3023.3757N 09743.5360W 260.5M 179.24 0.87K 191404.000A2 NAD 191014
1413746046 4432791 1413746045 3023.3756N 09743.5358W 260.5M 179.24 0.92K 191405.000A2 NAD 191014
1413746047 4433793 1413746046 3023.3755N 09743.5357W 260.5M 179.24 0.90K 191406.000A2 NAD 191014
1413746048 4434799 1413746047 3023.3755N 09743.5356W 260.5M 179.24 1.07K 191407.000A2 NAD 191014
1413746049 4435805 1413746048 3023.3754N 09743.5354W 260.5M 124.66 1.16K 191408.000A2 NAD 191014
1413746050 4436811 1413746049 3023.3754N 09743.5353W 260.3M 124.66 0.84K 191409.000A2 NAD 191014
1413746051 4437818 1413746050 3023.3754N 09743.5351W 260.2M 124.66 0.75K 191410.000A2 NAD 191014
1413746052 4438819 1413746051 3023.3753N 09743.5348W 260.1M 124.66 0.66K 191411.000A2 NAD 191014
1413746053 4439826 1413746052 3023.3750N 09743.5343W 260.0M 124.66 0.67K 191412.000A2 NAD 191014
1413746054 4440827 1413746053 3023.3749N 09743.5343W 260.0M 124.66 0.69K 191413.000A2 NAD 191014
1413746055 4441831 1413746054 3023.3748N 09743.5342W 260.0M 124.66 0.65K 191414.000A2 NAD 191014
1413746056 4442837 1413746055 3023.3747N 09743.5341W 260.0M 124.66 0.55K 191415.000A2 NAD 191014
1413746057 4443844 1413746056 3023.3747N 09743.5341W 260.0M 124.66 0.38K 191416.000A2 NAD 191014
1413746058 4444846 1413746057 3023.3747N 09743.5340W 260.0M 124.66 0.26K 191417.000A2 NAD 191014
1413746059 4445857 1413746058 3023.3747N 09743.5339W 260.0M 124.66 0.20K 191418.000A2 NAD 191014
1413746060 4446864 1413746059 3023.3747N 09743.5339W 260.0M 124.66 0.19K 191419.000A2 NAD 191014
1413746061 4447869 1413746060 3023.3747N 09743.5339W 260.0M 124.66 0.13K 191420.000A2 NAD 191014
1413746062 4448871 1413746061 3023.3747N 09743.5339W 260.0M 124.66 0.27K 191421.000A2 NAD 191014
1413746063 4449876 1413746062 3023.3747N 09743.5338W 260.0M 124.66 0.36K 191422.000A2 NAD 191014
1413746064 4450880 1413746063 3023.3746N 09743.5338W 260.0M 124.66 0.16K 191423.000A2 NAD 191014
1413746065 4451887 1413746064 3023.3746N 09743.5337W 260.0M 124.66 0.27K 191424.000A2 NAD 191014
1413746066 4452894 1413746065 3023.3747N 09743.5337W 260.0M 124.66 0.27K 191425.000A2 NAD 191014
1413746067 4453897 1413746066 3023.3747N 09743.5337W 260.0M 124.66 0.13K 191426.000A2 NAD 191014
1413746068 4454904 1413746068 3023.3747N 09743.5337W 260.0M 124.66 0.05K 191428.000A2 NAD 191014
1413746069 4455905 1413746069 3023.3747N 09743.5337W 260.0M 124.66 0.07K 191429.000A2 NAD 191014
1413746070 4456906 1413746070 3023.3747N 09743.5337W 260.0M 124.66 0.26K 191430.000A2 NAD 191014
1413746071 4457907 1413746071 3023.3746N 09743.5337W 260.0M 124.66 0.26K 191431.000A2 NAD 191014
1413746072 4458910 1413746072 3023.3746N 09743.5336W 260.0M 124.66 0.07K 191432.000A2 NAD 191014
1413746073 4459914 1413746073 3023.3746N 09743.5336W 260.0M 124.66 0.18K 191433.000A2 NAD 191014
1413746074 4460919 1413746074 3023.3746N 09743.5336W 260.0M 124.66 0.04K 191434.000A2 NAD 191014
1413746075 4461920 1413746075 3023.3746N 09743.5336W 260.0M 124.66 0.26K 191435.000A2 NAD 191014
1413746076 4462927 1413746076 3023.3746N 09743.5336W 260.0M 124.66 0.40K 191436.000A2 NAD 191014
1413746077 4463931 1413746077 3023.3745N 09743.5337W 260.0M 124.66 0.31K 191437.000A2 NAD 191014
1413746078 4464932 1413746078 3023.3745N 09743.5338W 260.0M 124.66 0.29K 191438.000A2 NAD 191014
1413746079 4465935 1413746079 3023.3745N 09743.5338W 260.0M 124.66 0.41K 191439.000A2 NAD 191014
1413746080 4466937 1413746080 3023.3745N 09743.5339W 260.0M 124.66 0.44K 191440.000A2 NAD 191014
1413746081 4467940 1413746081 3023.3744N 09743.5339W 260.0M 124.66 0.27K 191441.000A2 NAD 191014
1413746082 4468945 1413746082 3023.3744N 09743.5340W 260.0M 124.66 0.10K 191442.000A2 NAD 191014
1413746083 4469947 1413746083 3023.3744N 09743.5339W 260.0M 124.66 0.05K 191443.000A2 NAD 191014
1413746084 4470948 1413746084 3023.3744N 09743.5340W 260.0M 124.66 0.06K 191444.000A2 NAD 191014
1413746085 4471954 1413746085 3023.3744N 09743.5340W 260.0M 124.66 0.10K 191445.000A2 NAD 191014
1413746086 4472958 1413746086 3023.3744N 09743.5340W 260.0M 124.66 0.16K 191446.000A2 NAD 191014
1413746087 4473961 1413746086 3023.3744N 09743.5340W 260.0M 124.66 0.16K 191446.000A2 NAD 191014
1413746088 4474963 1413746087 3023.3744N 09743.5340W 260.0M 124.66 0.24K 191447.000A2 NAD 191014
1413746089 4475967 1413746088 3023.3744N 09743.5340W 260.0M 124.66 0.36K 191448.000A2 NAD 191014
1413746090 4476970 1413746089 3023.3744N 09743.5341W 260.0M 124.66 0.12K 191449.000A2 NAD 191014
1413746091 4477972 1413746090 3023.3744N 09743.5341W 260.0M 124.66 0.18K 191450.000A2 NAD 191014
1413746092 4478978 1413746091 3023.3744N 09743.5341W 260.0M 124.66 0.24K 191451.000A2 NAD 191014
1413746093 4479980 1413746092 3023.3744N 09743.5341W 260.0M 124.66 0.44K 191452.000A2 NAD 191014
1413746094 4480988 1413746093 3023.3743N 09743.5340W 260.0M 124.66 0.45K 191453.000A2 NAD 191014
1413746095 4481993 1413746094 3023.3743N 09743.5340W 260.0M 124.66 0.21K 191454.000A2 NAD 191014
1413746096 4482999 1413746095 3023.3742N 09743.5340W 260.0M 124.66 0.17K 191455.000A2 NAD 191014
1413746098 4484001 1413746096 3023.3742N 09743.5340W 260.0M 124.66 0.26K 191456.000A2 NAD 191014
1413746099 4485006 1413746097 3023.3743N 09743.5340W 260.0M 124.66 0.12K 191457.000A2 NAD 191014
1413746100 4486029 1413746098 3023.3743N 09743.5340W 260.0M 124.66 0.16K 191458.000A2 NAD 191014
1413746101 4487030 1413746099 3023.3743N 09743.5340W 260.0M 124.66 0.34K 191459.000A2 NAD 191014
1413746102 4488034 1413746100 3023.3743N 09743.5340W 260.0M 124.66 0.52K 191500.000A2 NAD 191014
1413746103 4489036 1413746101 3023.3744N 09743.5341W 260.0M 124.66 0.37K 191501.000A2 NAD 191014
1413746104 4490040 1413746102 3023.3745N 09743.5341W 260.0M 124.66 0.33K 191502.000A2 NAD 191014
1413746105 4491041 1413746103 3023.3745N 09743.5342W 260.0M 124.66 0.37K 191503.000A2 NAD 191014
1413746106 4492044 1413746105 3023.3745N 09743.5343W 260.0M 124.66 0.49K 191505.000A2 NAD 191014
1413746107 4493047 1413746106 3023.3746N 09743.5344W 260.0M 124.66 0.64K 191506.000A2 NAD 191014
1413746108 4494052 1413746107 3023.3746N 09743.5344W 260.0M 124.66 0.41K 191507.000A2 NAD 191014
1413746109 4495061 1413746108 3023.3747N 09743.5345W 260.0M 124.66 0.31K 191508.000A2 NAD 191014
1413746110 4496063 1413746109 3023.3747N 09743.5345W 260.0M 124.66 0.22K 191509.000A2 NAD 191014
1413746111 4497066 1413746110 3023.3748N 09743.5345W 260.0M 124.66 0.41K 191510.000A2 NAD 191014
1413746112 4498071 1413746111 3023.3748N 09743.5345W 260.0M 124.66 0.43K 191511.000A2 NAD 191014
1413746113 4499076 1413746112 3023.3749N 09743.5345W 260.0M 124.66 0.46K 191512.000A2 NAD 191014
1413746114 4500078 1413746113 3023.3749N 09743.5346W 260.0M 124.66 0.50K 191513.000A2 NAD 191014
1413746115 4501083 1413746114 3023.3750N 09743.5346W 260.0M 124.66 0.34K 191514.000A2 NAD 191014
1413746116 4502088 1413746115 3023.3751N 09743.5346W 260.0M 124.66 0.42K 191515.000A2 NAD 191014
1413746117 4503090 1413746116 3023.3751N 09743.5346W 260.0M 124.66 0.27K 191516.000A2 NAD 191014
1413746118 4504093 1413746117 3023.3752N 09743.5345W 260.0M 124.66 0.48K 191517.000A2 NAD 191014
1413746119 4505094 1413746118 3023.3752N 09743.5345W 260.0M 124.66 0.51K 191518.000A2 NAD 191014
1413746120 4506098 1413746119 3023.3751N 09743.5344W 260.0M 124.66 0.47K 191519.000A2 NAD 191014
1413746121 4507099 1413746120 3023.3751N 09743.5343W 260.0M 124.66 0.37K 191520.000A2 NAD 191014
1413746122 4508104 1413746121 3023.3751N 09743.5342W 260.0M 124.66 0.24K 191521.000A2 NAD 191014
1413746123 4509111 1413746122 3023.3751N 09743.5342W 260.0M 124.66 0.07K 191522.000A2 NAD 191014
1413746124 4510115 1413746123 3023.3751N 09743.5342W 260.0M 124.66 0.11K 191523.000A2 NAD 191014
1413746125 4511119 1413746124 3023.3751N 09743.5342W 260.1M 124.66 0.28K 191524.000A2 NAD 191014
1413746126 4512123 1413746125 3023.3752N 09743.5342W 260.1M 124.66 0.29K 191525.000A2 NAD 191014
1413746127 4513127 1413746126 3023.3752N 09743.5341W 260.1M 124.66 0.13K 191526.000A2 NAD 191014
1413746128 4514130 1413746127 3023.3752N 09743.5341W 260.1M 124.66 0.12K 191527.000A2 NAD 191014
1413746129 4515134 1413746128 3023.3752N 09743.5341W 260.1M 124.66 0.32K 191528.000A2 NAD 191014
1413746130 4516142 1413746129 3023.3752N 09743.5341W 260.1M 124.66 0.33K 191529.000A2 NAD 191014
1413746131 4517147 1413746130 3023.3753N 09743.5340W 260.1M 124.66 0.32K 191530.000A2 NAD 191014
1413746132 4518151 1413746131 3023.3753N 09743.5339W 260.1M 124.66 0.36K 191531.000A2 NAD 191014
1413746133 4519154 1413746131 3023.3753N 09743.5339W 260.1M 124.66 0.36K 191531.000A2 NAD 191014
1413746134 4520156 1413746132 3023.3753N 09743.5339W 260.1M 124.66 0.29K 191532.000A2 NAD 191014
1413746135 4521160 1413746133 3023.3753N 09743.5338W 260.1M 124.66 0.40K 191533.000A2 NAD 191014
1413746136 4522165 1413746134 3023.3753N 09743.5338W 260.1M 124.66 0.53K 191534.000A2 NAD 191014
1413746137 4523170 1413746135 3023.3753N 09743.5337W 260.1M 124.66 0.41K 191535.000A2 NAD 191014
1413746138 4524171 1413746136 3023.3753N 09743.5336W 260.1M 124.66 0.26K 191536.000A2 NAD 191014
1413746139 4525172 1413746137 3023.3753N 09743.5336W 260.1M 124.66 0.14K 191537.000A2 NAD 191014
1413746140 4526176 1413746138 3023.3754N 09743.5336W 260.1M 124.66 0.15K 191538.000A2 NAD 191014
1413746141 4527181 1413746139 3023.3754N 09743.5336W 260.1M 124.66 0.24K 191539.000A2 NAD 191014
1413746142 4528185 1413746140 3023.3754N 09743.5336W 260.1M 124.66 0.26K 191540.000A2 NAD 191014
1413746143 4529189 1413746141 3023.3754N 09743.5337W 260.1M 124.66 0.27K 191541.000A2 NAD 191014
1413746144 4530193 1413746143 3023.3755N 09743.5337W 260.1M 124.66 0.27K 191543.000A2 NAD 191014
1413746145 4531194 1413746144 3023.3756N 09743.5337W 260.1M 124.66 0.60K 191544.000A2 NAD 191014
1413746146 4532196 1413746145 3023.3756N 09743.5338W 260.1M 124.66 0.35K 191545.000A2 NAD 191014
1413746147 4533197 1413746146 3023.3757N 09743.5338W 260.1M 124.66 0.21K 191546.000A2 NAD 191014
1413746148 4534201 1413746147 3023.3757N 09743.5339W 260.1M 124.66 0.27K 191547.000A2 NAD 191014
1413746149 4535206 1413746148 3023.3757N 09743.5339W 260.1M 124.66 0.37K 191548.000A2 NAD 191014
1413746150 4536207 1413746149 3023.3757N 09743.5339W 260.1M 124.66 0.33K 191549.000A2 NAD 191014
1413746151 4537209 1413746150 3023.3757N 09743.5340W 260.1M 124.66 0.34K 191550.000A2 NAD 191014
1413746152 4538214 1413746151 3023.3757N 09743.5341W 260.1M 124.66 0.28K 191551.000A2 NAD 191014
1413746153 4539218 1413746152 3023.3757N 09743.5341W 260.1M 124.66 0.24K 191552.000A2 NAD 191014
1413746154 4540222 1413746153 3023.3757N 09743.5341W 260.1M 124.66 0.12K 191553.000A2 NAD 191014
